"",id,title,authors,doi,link,pub_year,type,abstract,source,pub_title
560,578,Developing a Collaborative Map Creation Support System by Multi-modal Information-gathering,T. Terashima; H. Sekizuka; T. Sasaki,10.1109/ICIAFS.2008.4783943,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4783943,2008.0,IEEE Conferences,"This paper represents the framework which offers the user friendly data collection of the multi-modal information that consists of image, location data and texts, and secondary use of them. A loca...",IEEE Xplore,2008 4th International Conference on Information and Automation for Sustainability
561,579,Optimal power flow with expected security costs,J. Condren; T. W. Gedra; P. Damrongkulkamjorn,10.1109/TPWRS.2006.873114,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1626357,2006.0,IEEE Journals,This paper discusses the expected-security-cost optimal power flow (ESCOPF) problem. The objective of the problem is to minimize the expected total cost of system operation subject to power system...,IEEE Xplore,IEEE Transactions on Power Systems
562,580,Boosting-Based Distributed and Adaptive Security-Monitoring through Agent Collaboration,E. Jean; Y. Jiao; A. R. Hurson; T. E. Potok,10.1109/WI-IATW.2007.52,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4427641,2007.0,IEEE Conferences,The use of mobile agents to support the development of practical applications is limited primarily by the risks to which hosts in the system are subject to. This article introduces a distributed a...,IEEE Xplore,2007 IEEE/WIC/ACM International Conferences on Web Intelligence and Intelligent Agent Technology - Workshops
563,581,Development of an Ensemble Decision Tree-Based Power System Dynamic Security State Predictor,R. Mukherjee; A. De,10.1109/JSYST.2020.2978504,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9044298,2020.0,IEEE Journals,Real-time assessment and prediction of dynamic security plays an important role in power systems operation and control. Analysis of the current operating state and prediction of plausible future i...,IEEE Xplore,IEEE Systems Journal
564,582,Virtualised Trusted Computing Platform for Adaptive Security Enforcement of Web Services Interactions,I. Djordjevic; S. K. Nair; T. Dimitrakos,10.1109/ICWS.2007.188,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4279651,2007.0,IEEE Conferences,"Security enforcement framework is an important aspect of any distributed system. With new requirements imposed by SOA-based business models, adaptive security enforcement on the application level ...",IEEE Xplore,IEEE International Conference on Web Services (ICWS 2007)
565,583,Evaluating the Effectiveness of Security Metrics for Dynamic Networks,S. E. Yusuf; M. Ge; J. B. Hong; H. Alzaid; D. S. Kim,10.1109/Trustcom/BigDataSE/ICESS.2017.248,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8029451,2017.0,IEEE Conferences,"It is difficult to assess the security of modern enterprise networks because they are usually dynamic with configuration changes (such as changes in topology, firewall rules, etc). Graphical secur...",IEEE Xplore,2017 IEEE Trustcom/BigDataSE/ICESS
566,584,Method for Assessment of Security-Relevant Settings in Anomaly-Based Intrusion Detection for Industrial Control Systems,R. E. Gillen; S. L. Scott,10.1109/ICPS48405.2020.9274691,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9274691,2020.0,IEEE Conferences,Ensuring the integrity of Ethernet-based networks is a challenging and constantly evolving domain. This problem is exacerbated for those operational technology (OT) networks supporting industrial ...,IEEE Xplore,2020 IEEE Conference on Industrial Cyberphysical Systems (ICPS)
567,585,Construction of bulk power grid security defense system under the background of AC/DC hybrid EHV transmission system and new energy,X. Hu; W. Tang; H. Liu; D. Zhang; S. Lian; Y. He,10.1109/IECON.2017.8216991,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8216991,2017.0,IEEE Conferences,"With the rapid development of bulk power grid under extra-high voltage (EHV) AC/DC hybrid power system and extensive access of distributed energy resources (DER), operation characteristics of powe...",IEEE Xplore,IECON 2017 - 43rd Annual Conference of the IEEE Industrial Electronics Society
568,586,Mc-Track: A Cloud Based Data Oriented Vehicular Tracking System with Adaptive Security,A. Kaci; A. Rachedi,10.1109/GLOBECOM38437.2019.9013977,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9013977,2019.0,IEEE Conferences,"In this paper, we propose Mc-Track, a new secure data oriented Cloud based vehicular tracking system. We introduced in Mc-Track an adaptive approach which consists in selection of security level a...",IEEE Xplore,2019 IEEE Global Communications Conference (GLOBECOM)
569,587,Study on Adaptive Protection System of Power Supply and Distribution Line,Z. Li; W. Tong; F. Li; S. Feng,10.1109/ICPST.2006.321948,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4116075,2006.0,IEEE Conferences,"To adapt to the requirement of frequent changes of topology structure and unstable operating mode of power system, integrating advantages of adaptive protection device and adaptive protection syst...",IEEE Xplore,2006 International Conference on Power System Technology
570,588,Transient stability-constrained optimal power flow,A. L. Bettiol; D. Ruiz-Vega; D. Ernst; L. Wehenkel; M. Pavella,10.1109/PTC.1999.826493,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=826493,1999.0,IEEE Conferences,"This paper proposes a new approach able to maximize the interface flow limits in power systems and to find a new operating state that is secure with respect to both, dynamic (transient stability) ...",IEEE Xplore,PowerTech Budapest 99. Abstract Records. (Cat. No.99EX376)
571,589,Website Regional Rapid Security Detection Method,L. He; Y. Fang; L. Liu,10.1109/CICSYN.2013.10,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6571363,2013.0,IEEE Conferences,"Website system has been widely used in public life, but it also suffers from attacks because of its interconnection, openness, and other features. Therefore, it is a new challenge for security adm...",IEEE Xplore,"2013 Fifth International Conference on Computational Intelligence, Communication Systems and Networks"
572,590,Automated control of residential area transmission system for enhancing the security of supply,S. Skok; T. Plavšić; I. Ivanković,10.1109/EEEIC.2011.5874572,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5874572,2011.0,IEEE Conferences,"Specificity of residential area transmission system is a highly meshed network with combined overhead and cable sections. In center of Zagreb town, control of transmission system is additionally c...",IEEE Xplore,2011 10th International Conference on Environment and Electrical Engineering
573,591,Adaptive security and trust management for autonomic message-oriented middleware,H. Abie,10.1109/MOBHOC.2009.5336915,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336915,2009.0,IEEE Conferences,"With the increase in society's dependence on IT communication systems, the need for dependable, trustable, robust and secure adaptive systems becomes ever more acute. Modern autonomic message-orie...",IEEE Xplore,2009 IEEE 6th International Conference on Mobile Adhoc and Sensor Systems
574,592,Decision trees for dynamic security assessment and load shedding scheme,E. M. Voumvoulakis; A. E. Gavoyiannis; N. D. Hatziargyriou,10.1109/PES.2006.1709418,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1709418,2006.0,IEEE Conferences,"Modern power systems often operate close to their stability limits in order to meet the continuously growing demand, due to the difficulties in expanding the generation and transmission system. An...",IEEE Xplore,2006 IEEE Power Engineering Society General Meeting
575,593,Research on Real Power Grid Security and Stability Based on Big Data Analysis Method and Online Data of Power Grid,J. Hou; Y. Lv; Z. Yu; C. Xie; D. Shi; G. Lu,10.1109/POWERCON.2018.8602084,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8602084,2018.0,IEEE Conferences,"In terms of the accumulation of historical data of the power system, China's power grids have accumulated a great number of dispatching and operating data which contains different voltage levels. ...",IEEE Xplore,2018 International Conference on Power System Technology (POWERCON)
576,594,On the benefit of context-awareness for security mechanisms in LTE/EPS networks,S. Ben Hadj Said; K. Guillouard; J. -M. Bonnin,10.1109/PIMRC.2013.6666550,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6666550,2013.0,IEEE Conferences,"In the context of internet of things, mobile operators face the challenge to host millions of devices with various capabilities and intelligence. With the traditional connectivity management in Lo...",IEEE Xplore,"2013 IEEE 24th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)"
577,595,Adaptive Security Risk Mitigation in Edge Computing: Randomized Defense Meets Prospect Theory,T. Halabi,10.1145/3453142.3493511,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9709022,2021.0,IEEE Conferences,"Edge computing supports the deployment of ubiquitous, smart services by providing computing and storage closer to terminal devices. However, ensuring the full security and privacy of computations ...",IEEE Xplore,2021 IEEE/ACM Symposium on Edge Computing (SEC)
578,596,Capacity and Security Analysis of Multi-Mode Orbital Angular Momentum Communications,C. Zhou; X. Liao; Y. Wang; S. Liao; J. Zhou; J. Zhang,10.1109/ACCESS.2020.3010957,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9145578,2020.0,IEEE Journals,"Physical layer security is a cross research hotspot of information security and wireless communications. Recently, orbital angular momentum (OAM) technology has attracted widespread attention due ...",IEEE Xplore,IEEE Access
579,597,The Process of System Collapse Based on Areas of Vulnerability,D. McGillis; K. EL-Arroudi; R. Brearley; G. Joos,10.1109/LESCPE.2006.280356,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4059362,2006.0,IEEE Conferences,"The purpose of this paper is to introduce a new approach to the process of system collapse based on areas of vulnerability. For this purpose, a new category of contingencies called abnormal contin...",IEEE Xplore,2006 Large Engineering Systems Conference on Power Engineering
580,598,Energy-aware adaptive security management for wireless sensor networks,E. Nigussie; A. Hakkala; S. Virtanen; J. Isoaho,10.1109/WoWMoM.2014.6919023,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6919023,2014.0,IEEE Conferences,We present a work in progress of an adaptive security management scheme for wireless sensor networks. The unique characteristics of these networks place great demands on their design and operation...,IEEE Xplore,"Proceeding of IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks 2014"
581,599,Adaptive Security and Trust,P. Robertson; R. Laddaga,10.1109/SASOW.2012.18,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6498379,2012.0,IEEE Conferences,In this paper we discuss ongoing work in an ambitious DARPA funded effort to develop new ways of achieving cyber security. The broad approach taken by the project is for the network to be self-awa...,IEEE Xplore,2012 IEEE Sixth International Conference on Self-Adaptive and Self-Organizing Systems Workshops
582,600,Application stress testing Achieving cyber security by testing cyber attacks,A. Underbrink; A. Potter; H. Jaenisch; D. J. Reifer,10.1109/THS.2012.6459909,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6459909,2012.0,IEEE Conferences,Application stress testing applies the concept of computer network penetration testing to software applications. Since software applications may be attacked - from inside or outside a protected ne...,IEEE Xplore,2012 IEEE Conference on Technologies for Homeland Security (HST)
583,601,A basic framework for generating system operating health analysis,R. Billinton; M. Fotuhi-Firuzabad,10.1109/59.336097,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=336097,1994.0,IEEE Journals,"A probabilistic technique is presented in this paper to assess the operating reserve requirements in a system. In this approach, the generation system is classified into different system operating...",IEEE Xplore,IEEE Transactions on Power Systems
584,602,Balancing security against performance in wireless ad hoc and sensor networks,Chunxiao Chigan; Yinghua Ye; Leiyuan Li,10.1109/VETECF.2004.1404991,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1404991,2004.0,IEEE Conferences,"Due to its extreme vulnerability, satisfactory security provisioning in wireless ad hoc and sensor networks (WAHSN) is crucial; however, often a highly secure mechanism inevitably consumes a rathe...",IEEE Xplore,"IEEE 60th Vehicular Technology Conference, 2004. VTC2004-Fall. 2004"
585,603,A BDD-Based Analysis Method for Probabilistic Competing Failures of Multi-State Sensor Array System,L. Chen; L. Zhang,10.1109/QR2MSE46217.2019.9021139,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9021139,2019.0,IEEE Conferences,The sensor array system is an advanced equipment based on modern detection and sensor technology. It was developed to qualitatively and quantitatively analyze complex mixed odor or liquid sample. ...,IEEE Xplore,"2019 International Conference on Quality, Reliability, Risk, Maintenance, and Safety Engineering (QR2MSE)"
586,604,An Adaptive and Optimized Security Policy Manager for Wireless Networks,D. Nayak,10.1109/AMS.2007.10,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4148651,2007.0,IEEE Conferences,"The security policy manager resides on each AP. Its sole responsibility is to receive the security policy, transform it into a stack-specific format and then help implement the policy via the unde...",IEEE Xplore,First Asia International Conference on Modelling & Simulation (AMS'07)
587,605,System level security modeling using attack trees,P. A. Khand,10.1109/IC4.2009.4909245,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4909245,2009.0,IEEE Conferences,"Vulnerabilities in intrusion tolerant systems have dependence on various dynamic aspects such as redundant mechanisms, fault and error recovery mechanisms, and different operation modes. The conve...",IEEE Xplore,"2009 2nd International Conference on Computer, Control and Communication"
588,606,Dynamic security control using secure regions derived from a decision tree technique,P. S. Karunadsa; U. D. Annakkage; B. A. MacDonald,10.1109/PESS.2000.868817,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=868817,2000.0,IEEE Conferences,This paper describes a real time dynamic security control technique in which rules derived from a decision tree learner are used to determine the necessary control actions to make an insecure powe...,IEEE Xplore,2000 Power Engineering Society Summer Meeting (Cat. No.00CH37134)
589,607,Context-based security policies: a new modeling approach,P. Brezillon; G. K. Mostefaoui,10.1109/PERCOMW.2004.1276923,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1276923,2004.0,IEEE Conferences,The great enthusiasm which accompanies the wide adoption of handled devices and remote services is very often attenuated by the number and frequency of security problems encountered by users and s...,IEEE Xplore,"IEEE Annual Conference on Pervasive Computing and Communications Workshops, 2004. Proceedings of the Second"
590,608,Extended DACS Scheme Implementing Security Function,K. Odagiri; R. Yaegashi; M. Tadauchi; N. Ishii,10.1109/ICNS.2007.63,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4438261,2007.0,IEEE Conferences,"When customers with different membership and position use computers as in the university network systems, it often takes much time and efforts for them to manage a network system. This is because ...",IEEE Xplore,International Conference on Networking and Services (ICNS '07)
591,609,Seeing global power system states with compact visualization techniques,A. J. Hauser; J. F. Verstege,10.1109/PTC.1999.826549,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=826549,1999.0,IEEE Conferences,The paper outlines the hierarchical approach and the underlying concept of the Compact System State Display (CSSD) as a visualization system with individual displays for managing power systems. Th...,IEEE Xplore,PowerTech Budapest 99. Abstract Records. (Cat. No.99EX376)
592,610,Construction method of data security protection system of power information system based on big data technology,J. Li; Z. Zhang; H. Cai; L. Zhang; X. Huang; S. Sun,10.1109/ICAIS50930.2021.9395892,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9395892,2021.0,IEEE Conferences,Construction method of data security protection system of power information system based on big data technology is designed in this paper. The proposed research work combines the introduction of e...,IEEE Xplore,2021 International Conference on Artificial Intelligence and Smart Systems (ICAIS)
593,611,Helmet operated smart E-bike,D. K. P. Gudavalli; B. S. Rani; C. V. Sagar,10.1109/ITCOSP.2017.8303138,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8303138,2017.0,IEEE Conferences,"According to the World Health Organization (WHO) reports, India is prone for road accidents and most of the cases are of two wheeler accidents. Hence to provide safety and security system for bike...",IEEE Xplore,"2017 IEEE International Conference on Intelligent Techniques in Control, Optimization and Signal Processing (INCOS)"
594,612,Events classification and operation states considering terrorism in security analysis,A. Torres; C. Tranchita,10.1109/PSCE.2004.1397691,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1397691,2004.0,IEEE Conferences,"Security assessment has been related to contingencies produced by internal causes, such as operating failures or external, such as short-circuit caused by incidental atmospheric conditions in syst...",IEEE Xplore,"IEEE PES Power Systems Conference and Exposition, 2004."
595,613,Adaptive Quality of Security Control in Networked Parallel Disk Systems,M. Nijim; X. Qin; T. Xie,10.1109/ICCCN.2006.286319,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4067700,2006.0,IEEE Conferences,"Parallel disk systems, which have been widely used in building networked and data intensive applications, are highly scalable and can alleviate the problem of disk I/O bottleneck. Although a numbe...",IEEE Xplore,Proceedings of 15th International Conference on Computer Communications and Networks
596,614,Research on service path configuration method based on shamir algorithm,G. Ming; Y. Lili,10.1109/CISCE50729.2020.00083,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9258790,2020.0,IEEE Conferences,A service path configuration method on shamir algorithm is advanced. The data path information is distributed and verified to do the test and verify the service chain deployment through the packet...,IEEE Xplore,"2020 International Conference on Communications, Information System and Computer Engineering (CISCE)"
597,615,Adaptive Reasoning in the Presence of Imperfect Security Requirements,S. Sartoli; A. S. Namin,10.1109/COMPSAC.2016.46,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7552057,2016.0,IEEE Conferences,"Self-adaptive systems have received great attention in the last decade. In the context of self-adaptive systems, adaptive security concerns with adjusting protection mechanisms at runtime while ch...",IEEE Xplore,2016 IEEE 40th Annual Computer Software and Applications Conference (COMPSAC)
598,616,Security in Underwater Sensor Network,Y. Cong; G. Yang; Z. Wei; W. Zhou,10.1109/CMC.2010.18,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5471493,2010.0,IEEE Conferences,"Underwater wireless sensor network is a novel type of underwater networked system. Due to the characteristics of UWSN and underwater channel, UWSN are vulnerable to malicious attacks. The existing...",IEEE Xplore,2010 International Conference on Communications and Mobile Computing
599,617,Computation of Power Systems Minimum Voltage Stability Security Margins,D. B. Bedoya; C. A. Castro,10.1109/ICPST.2006.321785,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4116416,2006.0,IEEE Conferences,This paper presents an accurate and efficient method to compute the minimum voltage stability security margin (VSSM) of electrical power systems. Many network planning and operation procedures set...,IEEE Xplore,2006 International Conference on Power System Technology
600,618,Extending Functionality of Early Fault Diagnostic System for Online Security Assessment of Nuclear Power Plant,E. Jharko; V. Promyslov; A. Iskhakov,10.1109/RUSAUTOCON.2019.8867790,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8867790,2019.0,IEEE Conferences,"The new instrumentation and control (I&C) systems of the nuclear power plants (NPPs) improve the ability to operate the plant enhance the safety and performance of the NPP. However, they bring a n...",IEEE Xplore,2019 International Russian Automation Conference (RusAutoCon)
601,621,Fast Human Body Scan for Security Inspection Based on Multi-Mode Vortex Electromagnetic Wave,X. Zhang; K. Lv; H. Ma; S. Shao; J. Wei; H. Liu,10.1109/Radar53847.2021.10028250,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10028250,2021.0,IEEE Conferences,"The current security inspection technology is mostly composed of imaging and recognition steps, in which high-pixel imaging corresponds to high accuracy but high computational burden. In this pape...",IEEE Xplore,2021 CIE International Conference on Radar (Radar)
602,622,Design of an adaptive security mechanism for modern routers,C. Mansour; Y. El Hajj Shehadeh; D. Chasaki,10.1109/ICCE.2015.7066397,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7066397,2015.0,IEEE Conferences,"Modern routers should be able to support many new functions to meet the needs of customers. To achieve such flexibility, programmable packet processors have replaced traditional fixed-function cus...",IEEE Xplore,2015 IEEE International Conference on Consumer Electronics (ICCE)
603,623,A Method for Cascading Failure Simulation based on Static Security Analysis,W. Lian; A. Mao; L. -Z. Zhang; S. Zhao; D. Zhang,10.1109/APPEEC.2009.4918053,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4918053,2009.0,IEEE Conferences,"In modern power system, a single fault seldom leads to the catastrophe like blackout, but often causes other faults, which result in cascading failures and blackouts. Therefore simulate the cascad...",IEEE Xplore,2009 Asia-Pacific Power and Energy Engineering Conference
604,624,Optimal placement and sizing of SVC for loss minimization and voltage security improvement using differential evolution algorithm,S. Udgir; L. Srivastava; M. Pandit,10.1109/ICRAIE.2014.6909310,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6909310,2014.0,IEEE Conferences,"The emerging trend of restructuring power systems, security is becoming a major concern for electric utilities. The security assessment of power system is being considered as an important problem ...",IEEE Xplore,International Conference on Recent Advances and Innovations in Engineering (ICRAIE-2014)
605,625,Adaptive Security Support for Heterogeneous Memory on GPUs,S. Yuan; A. Awad; A. W. B. Yudha; Y. Solihin; H. Zhou,10.1109/HPCA53966.2022.00024,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773192,2022.0,IEEE Conferences,"The wide use of accelerators such as GPUs necessities their security support Recent works [17], [33], [34] pointed out that directly adopting the CPU secure memory design to GPUs could incur signi...",IEEE Xplore,2022 IEEE International Symposium on High-Performance Computer Architecture (HPCA)
606,626,Innovations and Advances in Adaptive Secure Message Oriented Middleware,R. M. Savola; H. Abie; J. Bigham; D. Rotondi,10.1109/ICDCSW.2010.70,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5628777,2010.0,IEEE Conferences,"Increasing requirements for the resilience, security, adaptation, intelligence and scalability of complex business critical systems have set new challenges for system developers and application de...",IEEE Xplore,2010 IEEE 30th International Conference on Distributed Computing Systems Workshops
607,627,NCPA: A Scheduling Algorithm for Multi-cipher and Multi-mode Reconfigurable Cryptosystem,C. -P. Young; C. -C. Chia; L. -B. Chen; I. -J. Huang,10.1109/IIH-MSP.2008.226,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4604294,2008.0,IEEE Conferences,"Multi-cipher and multi-mode reconfigurable cryptosystems are widely used for hardware acceleration in modern security protocols, such as SSL and IPsec, but there has been hardly any work which can...",IEEE Xplore,2008 International Conference on Intelligent Information Hiding and Multimedia Signal Processing
608,628,Conceptual framework for composite power system health analysis,R. Billinton; S. Aboreshaid; M. Fotuhi-Firuzabad,10.1109/CCECE.1996.548120,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=548120,1996.0,IEEE Conferences,"Probability methods are being used extensively in the area of static adequacy assessment; however, their application to power system security evaluation has not received the same degree of attenti...",IEEE Xplore,Proceedings of 1996 Canadian Conference on Electrical and Computer Engineering
609,629,Static Security Assessment of Large Power Systems Under N-1-1 Contingency,P. S. V. Prabhakar; R. Krishan; D. R. Pullaguram,10.1109/NPSC57038.2022.10069705,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10069705,2022.0,IEEE Conferences,"Contingency analysis (CA) is one of the critical tools of a static security assessment (SSA). It is used to forecast the operating states of a power system under one or more outages of generators,...",IEEE Xplore,2022 22nd National Power Systems Conference (NPSC)
610,630,A Novel Multi-Mode Bayesian Method for the Process Monitoring and Fault Diagnosis of Coal Mills,W. Fan; S. Ren; Q. Zhu; Z. Jia; D. Bai; F. Si,10.1109/ACCESS.2021.3055226,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9337865,2021.0,IEEE Journals,"Process monitoring and fault diagnosis (PM-FD) of coal mills are essential to the security and reliability of the coal-fired power plant. However, traditional methods have difficulties in addressi...",IEEE Xplore,IEEE Access
611,631,Application of Kohonen self-organising neural network to static security assessment,K. L. Lo; L. J. Peng; J. F. Maqueen; A. O. Ekwue; D. T. Y. Cheng,10.1049/cp:19950587,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=497850,1995.0,IET Conferences,Static security analysis is one of the important control functions in modern energy management systems. Its main objective is to access the existing operating state of the system and if the state ...,IEEE Xplore,1995 Fourth International Conference on Artificial Neural Networks
612,632,Principles of Adaptation in Protecting Corporate Systems,G. Abdukhalil; S. Sherzod,10.1109/ICISCT50599.2020.9351461,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9351461,2020.0,IEEE Conferences,"In the work systematized the basic principles of adaptation used in information protection systems, a methodology for constructing security systems based on an adaptive approach is presented; meth...",IEEE Xplore,2020 International Conference on Information Science and Communications Technologies (ICISCT)
613,633,Features of a hybrid expert system for security enhancement,D. Reichelt; H. Glavitsch,10.1109/PICA.1991.160597,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=160597,1991.0,IEEE Conferences,"Besides using analytical programs, heuristic knowledge has to be applied for an extended optimization of the operating state of a power system. The concept for a hybrid expert system which perform...",IEEE Xplore,[Proceedings] Conference Papers 1991 Power Industry Computer Application Conference
614,634,Dynamic Security Assessment of Small-Signal Stability for Power Grids Using Windowed Online Gaussian Process,C. Zhai; H. D. Nguyen; X. Zong,10.1109/TASE.2022.3173368,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773283,2023.0,IEEE Journals,The online small-signal stability assessment of electrical power grids is typically a challenging problem due to uncertainties and parameter variations of power system dynamics as well as the incu...,IEEE Xplore,IEEE Transactions on Automation Science and Engineering
615,635,Threat-adaptive security policy,R. M. Venkatesan; S. Bhattacharya,10.1109/PCCC.1997.581559,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=581559,1997.0,IEEE Conferences,Secure systems have traditionally paid little attention to performance. This is because current secure systems apply a uniform and statically decided upon security policy to each user and do not a...,IEEE Xplore,"1997 IEEE International Performance, Computing and Communications Conference"
616,636,An adaptive security architecture for future aircraft communications,M. S. Ben Mahmoud; N. Larrieu; A. Pirovano; A. Varet,10.1109/DASC.2010.5655363,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5655363,2010.0,IEEE Conferences,This paper presents an original and adaptive security architecture for the future connected aircrafts. A secure system topology for the embedded network is proposed with regards to network and sys...,IEEE Xplore,29th Digital Avionics Systems Conference
617,637,An adaptive security/performance encryption system,M. E. El-Hennawy; Y. H. Dakroury; M. M. Kouta; M. M. El-Gendy,10.1109/ICEEC.2004.1374432,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1374432,2004.0,IEEE Conferences,NaN,IEEE Xplore,"International Conference on Electrical, Electronic and Computer Engineering, 2004. ICEEC '04."
618,638,Event-Triggered Adaptive Security Path Following Control for Unmanned Ground Vehicles Under Sensor Attacks,H. -T. Sun; C. Peng,10.1109/TVT.2023.3250709,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10056976,2023.0,IEEE Journals,"This paper is concerned with the event-triggered adaptive security control (ET-ASC) for the path following of networked unmanned ground vehicles (UGVs) subject to sensor attacks. Firstly, a securi...",IEEE Xplore,IEEE Transactions on Vehicular Technology
619,639,Technological advances allowing integrated physical protection systems to be rapidly deployed and reused with multi-mode performance by unskilled personnel,D. A. Blattman,10.1109/CCST.1996.551869,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5727009,1996.0,IEEE Conferences,"In recent years, traditional methods of operation in security situations have undergone a major shift. With the ending of the Cold War and the realignment of world power, resources once available ...",IEEE Xplore,1996 30th Annual International Carnahan Conference on Security Technology
620,640,Implementation of nonuniform reliability in a deregulated power market,Peng Wang; R. Billinton,10.1109/CCECE.2001.933553,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=933553,2001.0,IEEE Conferences,Power system deregulation has introduced some fundamental problems regarding system security and customer reliability. This paper presents some reliability models for different market players in a...,IEEE Xplore,Canadian Conference on Electrical and Computer Engineering 2001. Conference Proceedings (Cat. No.01TH8555)
621,641,"A Framework for Design, Verification, and Management of SoC Access Control Systems",F. Restuccia; A. Meza; R. Kastner; J. Oberg,10.1109/TC.2022.3209923,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9904916,2023.0,IEEE Journals,"System-on-chip (SoC) architectures are a heterogeneous mix of microprocessors, custom accelerators, memories, interfaces, peripherals, and other resources. These resources communicate using comple...",IEEE Xplore,IEEE Transactions on Computers
622,642,Adaptive Security for the Intra-Electric Vehicular Wireless Networks,Y. Fraiji; L. b. Azzouz; W. Trojet; L. A. Saidane; G. Hoblos,10.1109/IWCMC.2019.8766514,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8766514,2019.0,IEEE Conferences,"Today, the number of applications developed for a smart transportation is constantly increasing. PUVEC (Urban Platform for Connected Electric Vehicles) is a context aware application that aims to ...",IEEE Xplore,2019 15th International Wireless Communications & Mobile Computing Conference (IWCMC)
623,643,Engineering topology aware adaptive security: Preventing requirements violations at runtime,C. Tsigkanos; L. Pasquale; C. Menghi; C. Ghezzi; B. Nuseibeh,10.1109/RE.2014.6912262,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6912262,2014.0,IEEE Conferences,Adaptive security systems aim to protect critical assets in the face of changes in their operational environment. We have argued that incorporating an explicit representation of the environment's ...,IEEE Xplore,2014 IEEE 22nd International Requirements Engineering Conference (RE)
