"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dynamically evolvable distributed systems","R. Pandey; S. Malabarba; T. Stapko; B. Hashii","Department of Computer Sciences, University of California, Davis, CA, USA; Department of Computer Sciences, University of California, Davis, CA, USA; Department of Computer Sciences, University of California, Davis, CA, USA; Department of Computer Sciences, University of California, Davis, CA, USA","Proceedings 26th Annual International Computer Software and Applications","10 Dec 2002","2002","","","1022","1027","Dynamic evolution allows designers to move logic from interpreted data structures into directly executed code. This provides the efficiency of code-driven security enforcement without sacrificing flexibility. The Evolvable Systems Project (ESP) at University of California, is developing techniques for safely and securely evolve distributed Java applications at runtime. We briefly describe the design and implementation of a type-safe model for dynamically modifying Java programs on a single host. We then describe how this model can be applied for building an adaptive security infrastructure. An extension of the single host model to a distributed environment is considered. Finally, we conclude with a brief outline of the project and the future work.","0730-3157","0-7695-1727-7","10.1109/CMPSAC.2002.1045141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1045141","","Application software;Java;Runtime;Data security;Business;Mediation;Data structures;Software safety;Software systems;Software engineering","distributed programming;Java;object-oriented programming;project engineering","Evolvable Systems Project;University of California;Java;dynamic evolution;distributed programs;adaptive security infrastructure;runtime optimization;ESP project","","","3","28","IEEE","10 Dec 2002","","","IEEE","IEEE Conferences"
"On the Performance and Scalability of Simulators for Improving Security and Safety of Smart Cities","A. Mohsin; S. Aurangzeb; M. Aleem; M. T. Khan","Department of Computer Science, National University of Computer and Emerging Seciences, Islamabad, Pakistan; Department of Computer Science, National University of Modern Languages, Islamabad, Pakistan; Department of Computer Science, National University of Modern Languages, Islamabad, Pakistan; School of Computing and Mathematical Sciences, University of Greenwich, London, UK","2022 IEEE 27th International Conference on Emerging Technologies and Factory Automation (ETFA)","25 Oct 2022","2022","","","1","8","Simulations have gained paramount importance in terms of software development for wireless sensor networks and have been a vital focus of the scientific community in this decade to provide efficient, secure, and safe communication in smart cities. Network Simulators are widely used for the development of safe and secure communication architectures in smart city. Therefore, in this technical survey report, we have conducted experimental comparisons among ten different simulation environments that can be used to simulate smart-city operations. We comprehensively analyze and compare simulators COOJA, NS-2 with framework Mannasim, NS-3, OMNeT++ with framework Castalia, WSNet, TOSSIM, J-Sim, GloMoSim, SENSE, and Avrora. These simulators have been run eight times each and comparison among them is critically scrutinized. The main objective behind this research paper is to assist developers and researchers in selecting the appropriate simulator against the scenario to provide safe and secure wired and wireless networks. In addition, we have discussed the supportive simulation environments, functions, and operating modes, wireless channel models, energy consumption models, physical, MAC, and network-layer protocols in detail. The selection of these simulation frameworks is based on features, literature, and important characteristics. Lastly, we conclude our work by providing a detailed comparison and describing the pros and cons of each simulator.","","978-1-6654-9996-5","10.1109/ETFA52439.2022.9921600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9921600","Smart City;Simulators;Performance Analysis;Networks;Security","Wireless sensor networks;Protocols;Smart cities;Wireless networks;Scalability;Media Access Protocol;Software","protocols;smart cities;telecommunication security;wireless channels;wireless sensor networks","improving security;smart city;software development;wireless sensor networks;efficient communication;network simulators;safe communication architectures;secure communication architectures;technical survey report;smart-city operations;simulators COOJA;NS-2;NS-3;appropriate simulator;safe networks;secure wired networks;wireless networks;supportive simulation environments;wireless channel models;network-layer protocols;simulation frameworks","","","","28","IEEE","25 Oct 2022","","","IEEE","IEEE Conferences"
"Systematic Security and Timeliness Tradeoffs in Real-Time Embedded Systems","Kyoung-Don Kang; Sang H. Son","Department of Computer Science, State University of New York, Binghamton, USA; Department of Computer Science, University of Virginia, USA","12th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications (RTCSA'06)","11 Sep 2006","2006","","","183","189","Real-time embedded systems are increasingly being networked. In distributed real-time embedded applications, e.g., electric grid management and command and control applications, it is required to not only meet real-time constraints but also support the data confidentiality,integrity, and authenticity. Unfortunately, in general, cryptographic functions are computationally expensive, possibly causing deadline misses in real-time embedded systems with limited resources. As a basis for cost-effective security support in real-time embedded systems, we define a quantitative notion of Strength of Defense (SoD). Based on the SoD concept, we propose a novel adaptive security policy in which the SoD can be degraded by decreasing the cryptographic key length for certain tasks, if necessary, to improve the success ratio under overload conditions. Our approach is lightweight. The time complexity of our approach is linear and its amortized version has the constant overhead per SoD adaptation period. Moreover, our approach supports desirable security features requiring an attacker to do extra work to find the cryptographic key. In the performance evaluation, we show that our approach can considerably improve the success ratio due to controlled SoD degradation under overload.","2325-1301","0-7695-2676-4","10.1109/RTCSA.2006.59","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1691312","","Real time systems;Embedded system;Cryptography;Embedded computing;Degradation;Power system security;Computer science;Application software;Control systems;Intelligent networks","computational complexity;cryptography;data integrity;embedded systems;message authentication;scheduling","distributed real-time embedded system;data confidentiality;data integrity;data authenticity;cryptographic key;cost-effective adaptive security policy;strength of defense concept;time complexity","","5","1","22","IEEE","11 Sep 2006","","","IEEE","IEEE Conferences"
"Adaptive traffic management for secure and efficient emergency services in smart cities","S. Djahel; M. Salehie; I. Tal; P. Jamshidi","Lero, School of Computer Science and Informatics, UCD, Ireland; Lero, University of Limerick, Ireland; Lero, Dublin City University, Ireland; Lero, Dublin City University, Ireland","2013 IEEE International Conference on Pervasive Computing and Communications Workshops (PERCOM Workshops)","8 Jul 2013","2013","","","340","343","Rapid increase in number of vehicles on the roads as well as growing size of cities have led to a plethora of challenges for road traffic management authorities such as traffic congestion, accidents and air pollution. The work presented in this paper focuses on the particular problem of traffic management for emergency services, for which a delay of few minutes may cause human lives risks as well as financial losses. The goal is to reduce the latency of emergency services for vehicles such as ambulances and police cars, with minimum unnecessary disruption to the regular traffic, and preventing potential misuses. To this end, we propose to design a framework in which the Traffic Management System (TMS) may adapt by dynamically adjusting traffic lights, changing related driving policies, recommending behavior change to drivers, and applying essential security controls. The choice of an adaptation depends on the emergency severity level announced by the emergency vehicle(s). The severity level may need to be verified by corresponding authorities to preserve security measures. We discuss the details of our proposed framework and the potential challenges in the paper.","","978-1-4673-5077-8","10.1109/PerComW.2013.6529511","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6529511","Traffic Management Systems (TMSs);Vehicle to Vehicle (V2V);Vehicle to Infrastructure (V2I);Adaptive Security;Adaptive Software;Emergency Service;Smart Cities","Vehicles;Security;Roads;Emergency services;Cities and towns;Adaptive systems;Delays","emergency services;road traffic control;traffic engineering computing","adaptive traffic management;secure emergency services;smart cities;vehicles;road traffic management authorities;traffic congestion;accidents;air pollution;ambulances;police cars;minimum unnecessary disruption;traffic management system;TMS;traffic lights;driving policies;security controls;emergency severity level;emergency vehicle;security measures","","59","1","21","IEEE","8 Jul 2013","","","IEEE","IEEE Conferences"
"Quantitative Risk Management for Communication and Information Systems: State-of-the-Art and Challenges","R. Labassi; M. Hamdi; T. -H. Kim","Sup'Com, University of Carthage, Tunisia; Sup'Com, University of Carthage, Tunisia; Department of Convergence Security, Sungshin Women's University, Korea","2014 7th International Conference on Advanced Software Engineering and Its Applications","29 Jan 2015","2014","","","49","54","This survey paper provides an overview of the state of the art models applied to different domains, from software security to networks and communication, and establishes the link between quantitative risk management and adaptive security models. The present paper provides a detailed and comparative state of the art of the quantitative approaches to ICT risk management, as well as the mathematical models used to define the security metrics while measuring the risks.","","978-1-4799-7761-1","10.1109/ASEA.2014.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7023895","Advanced Evasion Techniques;combinatorial search;probabilistic trees","Risk management;Security;Information systems;Measurement;Mathematical model;Catalogs","information systems;risk management;security of data","quantitative risk management;communication systems;information systems;software security;ICT;information and communications technology;mathematical models","","","","12","IEEE","29 Jan 2015","","","IEEE","IEEE Conferences"
"Hybrid Optimization Enabled Robust CNN-LSTM Technique for Network Intrusion Detection","B. Deore; S. Bhosale","Department of Electrical Engineering, Veermata Jijabai Technological Institute, Mumbai, India; Department of Electrical Engineering, Veermata Jijabai Technological Institute, Mumbai, India","IEEE Access","24 Jun 2022","2022","10","","65611","65622","Nowadays, computer networks and the Internet are unprotected from many security threats. Introducing adaptive and flexible security-related techniques is challenging because of the new types of frequently occurring attacks. An intrusion detection system (IDS) is a security device similar to other measures, including firewalls, antivirus software, and access control models devised to strengthen communication and information security. Network intrusion detection system (NIDS) plays a vital function in defending computer networks and systems. However, several issues concerning the sustainability and feasibility of existing techniques are faced with recent networks. These concerns are directly related to the rising levels of necessary human interactions and reducing the level of detection accuracy. Several approaches are designed to detect and manage various security threats in a network. This study uses Chimp Chicken Swarm Optimization-based Deep Long Short-Term Memory (ChCSO-driven Deep LSTM) for the intrusion detection process. A CNN feature extraction process is necessary for effective intrusion detection. Here, the Deep LSTM is applied for detecting network intrusion, and the Deep LSTM is trained using a designed optimization technique to enhance the detection performance.","2169-3536","","10.1109/ACCESS.2022.3183213","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9796521","Intrusion detection;deep long short-term memory;chimp optimization algorithm;chicken swarm optimization algorithm;convolutional neural network features","Feature extraction;Network intrusion detection;Deep learning;Computational modeling;Training;Security;Optimization","authorisation;computer network security;convolutional neural nets;deep learning (artificial intelligence);feature extraction;particle swarm optimisation;recurrent neural nets","hybrid optimization;robust CNN-LSTM technique;computer networks;security threats;adaptive security-related techniques;antivirus software;access control models;information security;network intrusion detection system;human interactions;CNN feature extraction process;ChCSO-driven deep LSTM;chimp chicken swarm optimization-based deep long short-term memory;Internet;firewalls;NIDS","","8","","25","CCBYNCND","15 Jun 2022","","","IEEE","IEEE Journals"
"A Survey on Network Measurement for Software-Defined Networks","Y. He; X. Zhang","Shandong Computer Science Center (National Supercomputer Center in Jinan) Shandong Provincial Key Laboratory of Computer Networks, Qilu University of Technology(Shandong Academy of Sciences), Jinan, China; Shandong Computer Science Center (National Supercomputer Center in Jinan) Shandong Provincial Key Laboratory of Computer Networks, Qilu University of Technology(Shandong Academy of Sciences), Jinan, China","2019 3rd International Conference on Electronic Information Technology and Computer Engineering (EITCE)","18 May 2020","2019","","","1534","1540","Network measurement is the basis of network research such as condition monitoring, performance management, and security defense. With the expansion of the network scale, the traditional network structure is complex, the management and control capabilities are weak, and the scalability is poor. As a new network architecture, software-defined network can better meet the needs of various network applications. Conducting measurement tasks in a software-defined network can help researchers grasp the operating state and resource consumption of the network, discover network bottlenecks and potential hazards, and improve network performance by optimizing the network structure. This paper studies the related technologies of broadband measurement, packet loss measurement and delay measurement in network performance measurement, and describes in detail the measurement methods, technical characteristics, advantages and disadvantages. The article concludes with a summary and suggests future work.","","978-1-7281-3584-7","10.1109/EITCE47263.2019.9095170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9095170","Software-Defined Networking (SDN);Flow Measurement;network flow information collection;network performance index measurement","Bandwidth;Packet loss;Monitoring;Software;Computer architecture;Network architecture","software defined networking","network scale;traditional network structure;network architecture;control capabilities;network resource consumption;potential hazards;broadband measurement technology;network performance measurement;delay measurement;packet loss measurement;software-defined network;measurement tasks","","","","26","IEEE","18 May 2020","","","IEEE","IEEE Conferences"
"Adaptive Cybersecurity Monitoring for Resilient Vehicular Architectures","D. Grimm; M. Zink; M. Schindewolf; E. Sax","Institut für Technik der Informationsverarbeitung (ITIV), Karlsruhe Institute of Technology, Karlsruhe, Germany; Institut für Technik der Informationsverarbeitung (ITIV), Karlsruhe Institute of Technology, Karlsruhe, Germany; Institut für Technik der Informationsverarbeitung (ITIV), Karlsruhe Institute of Technology, Karlsruhe, Germany; Institut für Technik der Informationsverarbeitung (ITIV), Karlsruhe Institute of Technology, Karlsruhe, Germany","2023 IEEE Vehicular Networking Conference (VNC)","1 Jun 2023","2023","","","41","48","The use of new technologies in vehicles, such as automation and connectivity, results in the addition of more software components, which in turn increases the potential vulnerabilities and attack surfaces for the vehicle. To address this, cybersecurity monitoring of vehicle fleets is required to detect and respond to potential cyber threats and vulnerabilities. The aim of this research is to explore a technological approach to fleet monitoring using established IT standards and techniques. The approach involves collecting, filtering, and forwarding cybersecurity information from multiple sources within the vehicle by instrumenting the ROS 2-based architecture and integrating these data sources with the log management tool syslog-ng. The logging configuration can be adapted at runtime using a ROS 2 interface that we developed. The approach is demonstrated with our fleet simulation setup “Fleet in the Loop” and a sophisticated data collection in a Knowledge Graph. The approach at hand can be used to seamlessly integrate ROS 2 in common IT monitoring tools and efficiently increase the resilience of vehicles by integrating adaptive security monitoring.","2157-9865","979-8-3503-3549-1","10.1109/VNC57357.2023.10136321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10136321","cybersecurity monitoring;vehicles;resilience;container;ROS 2;syslog-ng;network monitoring;security","Runtime;Filtering;Soft sensors;Instruments;Computer architecture;Knowledge graphs;Computer security","computer network management;computer network reliability;computer network security;cyber-physical systems;mobile computing;semantic networks;vehicular ad hoc networks","adaptive cybersecurity monitoring;adaptive security monitoring;cyber threats;cybersecurity information;data collection;data sources;fleet in the loop;fleet monitoring;fleet simulation setup;IT monitoring tools;IT standards;knowledge graph;logging configuration;resilient vehicular architectures;ROS 2 interface;ROS 2-based architecture;software components;syslog-ng log management tool;vehicle fleets","","","","37","IEEE","1 Jun 2023","","","IEEE","IEEE Conferences"
"Partial cuts in attack graphs for cost effective network defence","R. Sawilla; D. Skillicorn","Defence Research & Development Canada, Ottawa, Canada; Queen's University Kingston, Canada","2012 IEEE Conference on Technologies for Homeland Security (HST)","14 Feb 2013","2012","","","291","297","Because of increasing vulnerabilities, maturing attack tools, and increasing dependence on computer network infrastructure, tools to support network defenders are essential. Course-of-action recommendation research has often assumed a goal of perfect network security. In reality, network administrators balance security with usability and so tolerate vulnerabilities and imperfect security. We provide realistic course-of-action decision support for network administrators by minimizing connectivity in attack graphs, by optimizing network configuration changes to separate defence goals from attackers as much as possible, even when complete security is impractical. We introduce vertex closures and closure-relation graphs in AND/OR digraphs as the underlying framework. Computing an optimal course-of-action is NP-hard but we design a polynomial-time greedy algorithm that almost always produces an optimal solution.","","978-1-4673-2709-1","10.1109/THS.2012.6459864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6459864","cyber security;attack analytic tools;decision support systems","Security;Vectors;Force;Complexity theory;Software;Algorithm design and analysis;Communities","computational complexity;computer network security;directed graphs;greedy algorithms;optimisation","partial cuts;attack graphs;cost effective network defence;computer network infrastructure;network defenders;course-of-action recommendation research;network security;vertex closures;closure-relation graphs;AND/OR digraphs;NP-hard problem;polynomial-time greedy algorithm","","13","","15","IEEE","14 Feb 2013","","","IEEE","IEEE Conferences"
"Cooperative Forensics Sharing","F. Zaffar; G. Kedem","Department of Computer Science, Duke University, Durham, NC, USA; Department of Computer Science, Duke University, Durham, NC, USA","2006 1st Bio-Inspired Models of Network, Information and Computing Systems","21 May 2007","2006","","","1","9","Having timely and credible security information is becoming critical to network and security management. Most current sources of threat information and detection techniques suffer from having a limited view of the global threat scenario. In this paper, we present Foresight, an Internet scale threat analysis, indication, early warning and response architecture. We describe the design of an incentive based cooperation scheme to create a global trusted community which is more accountable and hence less vulnerable to attacks and abuse. Foresight utilizes this infrastructure to share a global threat view in order to detect unknown threats and isolate them. We describe a novel behavioral signature scheme to extract a generalized footprint for multi-modal threats. System performance analysis through trace-based simulations show significant benefits for sharing forensics across cooperating domains","","1-4244-0538-6","10.1109/BIMNICS.2006.361814","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4205341","","Forensics;Computer worms;Internet;Information security;Large-scale systems;Computer viruses;Computer security;Computer science;Computer network management","digital signatures;software performance evaluation;systems analysis","cooperative forensics sharing;security information;security management;Foresight;Internet scale threat analysis;behavioral signature scheme;multi-modal threats;system performance analysis","","1","7","34","IEEE","21 May 2007","","","IEEE","IEEE Conferences"
"An Intelligent Model for Vulnerability Analysis Using Attack Graph","W. Yi; X. Jinghua","School of Computer Science and Technology, Wuhan University of Science and Technology, Wuhan, China; School of Computer Science and Technology, Wuhan University of Science and Technology, Wuhan, China","2009 International Forum on Information Technology and Applications","4 Sep 2009","2009","3","","526","529","Constructing attack graph is an important approach to analyze vulnerabilities. Although automated generating attack graph have been proposed to discover the possible attack graphs efficiently, they still require manual effort and expert knowledge to describe the attack templates before the computerized model checking procedure can be performed. Moreover, without considering the configuration changes and attackers' goals in large complicated network, many attack graphs generated may be impractical in real attack. In this paper, we proposed an intelligent model for vulnerability analysis, taking into account of the attackers' goals and configuration information, which automatically generates attack graphs by defining a series of prolog facts and rules.","","978-0-7695-3600-2","10.1109/IFITA.2009.436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5232177","intelligent;attack graph;vulnerability","Engines;Information technology;Application software;Information analysis;Security;Libraries;Computer science;Intelligent networks;Java","security of data","intelligent model;vulnerability analysis;automated generating attack graph;computerized model checking procedure;configuration information;attackers goals","","2","","9","IEEE","4 Sep 2009","","","IEEE","IEEE Conferences"
"Strategy-Aware Mitigation Using Markov Games for Dynamic Application-Layer Attacks","M. Emami-Taba; M. Amoui; L. Tahvildari","Software Technologies Applied Research (STAR) Group University of Waterloo, Ontario, Canada; Software Technologies Applied Research (STAR) Group University of Waterloo, Ontario, Canada; Software Technologies Applied Research (STAR) Group University of Waterloo, Ontario, Canada","2015 IEEE 16th International Symposium on High Assurance Systems Engineering","2 Feb 2015","2015","","","134","141","Targeted and destructive nature of strategies used by attackers to break down the system require mitigation approaches with dynamic awareness. In the domain of adaptive software security, the adaptation manager of a self-protecting software is responsible for selecting countermeasures to prevent or mitigate attacks immediately. Making a right decision in each and every situation is one of the most challenging aspects of engineering self-protecting software systems. Inspired by the game theory, in this research work, we model the interactions between the attacker and the adaptation manager as a two-player zero-sum Markov game. Using this game-theoretic approach, the adaptation manager can refine its strategies in dynamic attack scenarios by utilizing what has learned from the system's and adversary's actions. We also present how this approach can be fitted to the well-known MAPE-K architecture model. As a proof of concept, this research conducts a study on a case of dynamic application-layer denial of service attacks. The simulation results demonstrate how our approach performs while encountering different attack strategies.","1530-2059","978-1-4799-8111-3","10.1109/HASE.2015.28","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7027424","Adaptive Security;Game Theory;Markov Games;Dynamic Application-Layer Attacks","Games;Adaptation models;Markov processes;Computer crime;Game theory","game theory;Markov processes;security of data","strategy-aware mitigation approach;dynamic application-layer attacks;adaptive software security domain;adaptation manager;self-protecting software systems;two-player zero-sum Markov game;game-theoretic approach;dynamic attack scenario;MAPE-K architecture model;application-layer denial of service attacks;attack strategy","","7","","21","IEEE","2 Feb 2015","","","IEEE","IEEE Conferences"
"Detecting and identifying system changes in the cloud via discovery by example","H. Chen; S. S. Duri; V. Bala; N. T. Bila; C. Isci; A. K. Coskun","Department of Electrical and Computer Engineering, Boston University, Boston, MA; IBM T J Watson Research Center, Yorktown Heights, NY; IBM T J Watson Research Center, Yorktown Heights, NY; IBM T J Watson Research Center, Yorktown Heights, NY; IBM T J Watson Research Center, Yorktown Heights, NY; Department of Electrical and Computer Engineering, Boston University, Boston, MA","2014 IEEE International Conference on Big Data (Big Data)","8 Jan 2015","2014","","","90","99","Discovering and identifying system changes caused by events such as software installation and updates, configuration changes, and security patches are important functionalities for change management, security, compliance and problem diagnosis in emerging cloud platforms. Currently, most discovery tools use manually written rules, which require specific knowledge of software and systems. Approaches based on manually written rules are often fragile and require constant maintenance in this era of continuous integration. In this paper, we propose a novel “discovery by example” approach to autonomously search for and identify system changes. Our approach learns characteristic features of system changes automatically, without requiring any explicit rule definitions or specific knowledge of the underlying software or systems. In this approach, given a system change, our method searches a repository that contains previous stored system changes and returns those that are similar to it. We further explore the use of various forms of “fingerprints” to represent system changes efficiently and faithfully in a compact manner. We propose and evaluate two types of fingerprints: the “basename fingerprint” and the “1-D histogram fingerprint”. We show that both fingerprints exhibit different efficiency and accuracy trade-offs, and they can be effectively employed in different use cases. We evaluate the performance of our approach with both techniques and further present an application of it in system real-time streaming monitoring.","","978-1-4799-5666-1","10.1109/BigData.2014.7004217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7004217","","Software;Histograms;Fingerprint recognition;Feature extraction;Big data;Security;Monitoring","computer centres;software packages","software installation;security patches;cloud platforms;base-name fingerprint;1-D histogram fingerprint","","7","","18","IEEE","8 Jan 2015","","","IEEE","IEEE Conferences"
"CyberX: A biologically-inspired platform for cyber trust management","M. Azab; M. Eltoweissy","Bradley Department of Electrical and Computer Engineering, Virginia Tech, USA; Egypt-Japan University of Science and Technology, Egypt","8th International Conference on Collaborative Computing: Networking, Applications and Worksharing (CollaborateCom)","7 Feb 2013","2012","","","655","663","Today numerous infrastructure assets remain alarmingly susceptible to advanced, targeted cyber attacks. There is a need to construct trustworthy high-quality protection and defense solutions capable of securing such valuable assets. In our work, we realize such cyber trust through trace-resistant moving-target defense, resilience against failures and attacks, and autonomous trustworthy cooperative defense. Achieving these goals would require software development, management, and operation platforms that support elasticity, diversity, awareness, cooperation, and intelligence. In this paper, we propose CyberX, a situation-aware trustworthy management platform. CyberX utilizes our Cell Oriented Architecture (COA) capability that separates the main design concerns: data, logic and physical resources to employ runtime diversity via hot shuffling of similar-function different-quality-objective code variants. CyberX employs such diversity to modify the application implicit behavior at runtime utilizing autonomous execution elasticity and adaptability. Further, CyberX enhances application resilience against failures and attacks via multi-mode recovery and real-time, context- and situation-aware adjustment of shuffling and recovery policies. Using analysis and simulation, results show that CyberX-managed COA-based software systems can efficiently adapt to maintain the desired performance and resilience objectives even in hazardous, unstable environments at a reasonable overhead.","","978-1-4673-2740-4","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6450965","software management platform;system diversity;moving target defense;biologically-inspired software architecture;resilience;hot shuffling","Cryptography;Biological system modeling;Adaptation models;Resilience;Runtime;Reliability","security of data;software engineering;trusted computing","biologically-inspired platform;cyber trust management;infrastructure assets;cyber attacks;trace-resistant moving target defense;autonomous trustworthy cooperative defense;software development;situation-aware trustworthy management platform;cell oriented architecture;hot shuffling;different-quality-objective code variants;application resilience;CyberX-managed COA-based software systems","","","2","14","","7 Feb 2013","","","IEEE","IEEE Conferences"
"Data-driven Cyberattack Detection for Photovoltaic (PV) Systems through Analyzing Micro-PMU Data","Q. Li; F. Li; J. Zhang; J. Ye; W. Song; A. Mantooth","School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; Department of Electrical Engineering, University of Arkansas, Fayetteville, Arkansas","2020 IEEE Energy Conversion Congress and Exposition (ECCE)","30 Oct 2020","2020","","","431","436","With increasing exposure to software-based sensing and control, Photovoltaic (PV) systems are facing higher risks of cyber attacks. To ensure the system stability and minimize potential economic losses, it is imperative to monitor operating states and detect attacks at the early stage. To meet this demand, Micro-Phasor Measurement Units (μPMU) are increasingly popular in monitoring distribution networks. However, due to the relatively low sampling rate, μPMU has not yet been used to detect and classify cyber-attacks in power electronics enabled smart grid. To our knowledge, this is one of the first attempts to use μPMU to detect cyber attacks that degrade the performance of power electronics systems. We propose to apply data-driven methods on micro-PMU data to implement attack detection. We have evaluated data-driven methods, including decision tree (DT), K-nearest neighbor (KNN), support vector machine (SVM), artificial neural network (ANN), long short-term memory (LSTM) and convolutional neural network (CNN). The proposed CNN model achieves the required performances with the highest 99.23% accuracy and 0.9963 F1 score.","2329-3748","978-1-7281-5826-6","10.1109/ECCE44975.2020.9236274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9236274","PV systems;Cyber physical security;Data-driven models","Phasor measurement units;Cyberattack;Mathematical model;Support vector machines;Feature extraction;Data models;Inverters","convolutional neural nets;decision trees;nearest neighbour methods;phasor measurement;photovoltaic power systems;power electronics;power engineering computing;security of data;smart power grids;support vector machines","convolutional neural network;long short-term memory;support vector machine;K-nearest neighbor;decision tree;artificial neural network;data-driven methods;power electronics systems;relatively low sampling rate;distribution networks;μPMU;MicroPhasor Measurement Units;operating states;potential economic losses;system stability;cyber attacks;software-based sensing;MicroPMU data;Photovoltaic systems;data-driven cyberattack detection","","11","","24","IEEE","30 Oct 2020","","","IEEE","IEEE Conferences"
"Security intelligence for industrial control systems","A. Amrein; V. Angeletti; A. Beitler; M. Német; M. Reiser; S. Riccetti; M. P. Stoecklin; A. Wespi","Hochschule für Technik, Rapperswil HSR, Rapperswil, Switzerland; Enel Global ICT, Pisa, Italy; IBM Research Division, IBM Research - Zurich, Rueschlikon, Switzerland; IBM Research Division, IBM Research - Zurich, Rueschlikon, Switzerland; Hochschule für Technik, Rapperswil HSR, Rapperswil, Switzerland; IBM Global Cyber Security Intelligence and Response Team (CSIRT), IBM Italia, Segrate, Italy; IBM Research Division, IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA; IBM Research Division, IBM Research - Zurich, Rueschlikon, Switzerland","IBM Journal of Research and Development","27 Jul 2016","2016","60","4","13:1","13:12","While there is a broad corpus of security intelligence technologies and solutions for IT (information technology) networks, only moderate experience and investment exists in applying security intelligence approaches to OT (operational technology) networks. OT networks have traditionally been isolated from IT networks, and therefore, security has been of minor concern. Given the trend toward interconnecting OT and IT networks for business reasons, and given the disclosure of highly sophisticated attacks against OT environments, OT network operators increasingly recognize the need to deploy security solutions that are widely known in IT also to OT. OT networks are running critical control processes. Configuration changes are avoided to reduce the risk of misconfiguration or unforeseeable side effects detrimental to the network's operation. Therefore, passive non-intrusive security technologies are favored. Consequently, security intelligence applied to passively collected network data is the most acceptable technology to be deployed in OT networks. In this paper, we show how IT-specific security intelligence techniques can be applied to passively collected OT network data. The techniques have been developed for protecting SCADA (Supervisory Control and Data Acquisition) systems and have been validated in an industrial cyber security testing laboratory.","0018-8646","","10.1147/JRD.2016.2575698","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7523351","","Indutrial control systems;Process control;Integrated circuits;Computer security;Software testing;Monitoring","","","","5","","29","IBM","27 Jul 2016","","","IBM","IBM Journals"
"Information survivability control systems","K. Sullivan; J. C. Knight; Xing Du; S. Geist","Department of Computer Science, University of Virginia, Thornton, USA; Department of Computer Science, University of Virginia, Thornton, USA; Department of Computer Science, University of Virginia, Thornton, USA; Department of Computer Science, University of Virginia, Thornton, USA","Proceedings of the 1999 International Conference on Software Engineering (IEEE Cat. No.99CB37002)","6 Aug 2002","1999","","","184","192","We address the dependence of critical infrastructures-including electric power, telecommunications, finance and transportation-on vulnerable information systems. Our approach is based on the notion of control systems. We envision hierarchical, adaptive, multiple model, discrete state distributed control systems to monitor infrastructure information systems and respond to disruptions (e.g., security attacks) by changing operating modes and design configurations to minimize loss of utility. To explore and evaluate our approach, we have developed a toolkit for building distributed dynamic models of infrastructure information systems. We used this toolkit to build a model of a simple subset of the United States payment system and a control system for this model information system.","0270-5257","1-58113-074-0","10.1145/302405.302464","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=841008","","Control systems;Information systems;Telecommunication control;Finance;Programmable control;Adaptive control;Power system modeling;Distributed control;Monitoring;Information security","information systems;government data processing;software reliability;financial data processing;distributed control;adaptive control;system monitoring;computerised control","information survivability control systems;critical infrastructures;electric power;telecommunications;finance;transportation;vulnerable information systems;discrete state distributed control systems;infrastructure information systems monitoring;security attacks;operating modes;design configurations;distributed dynamic models;infrastructure information systems;United States payment system;model information system","","16","","26","","6 Aug 2002","","","IEEE","IEEE Conferences"
