"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Effective Evolutionary Analysis Scheme for Industrial Software Access Control Models","Z. Han; X. Li; G. Xu; N. Xiong; E. Merlo; E. Stroulia","College of Intelligence and Computing, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Advanced Networking, College of Intelligence and Computing, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Advanced Networking, College of Intelligence and Computing, Tianjin University, Tianjin, China; Tianjin Key Laboratory of Advanced Networking, College of Intelligence and Computing, Tianjin University, Tianjin, China; Department of Computer Engineering, École Polytechnique de Montréal, Montréal, Canada; Department of Computing Science, University of Alberta, Edmonton, Canada","IEEE Transactions on Industrial Informatics","20 Jan 2020","2020","16","2","1024","1034","Access control is an essential feature of industrial software systems security mechanisms. Role-based access control (RBAC), which is likely the most popular access-control technique, specifies “user roles” and associates each role with “permissions” to access distinct system functionalities. These role-permissions assignment rules, as well as the types of system users and system functionalities, evolve over time. In this paper, we describe a methodology for analyzing and understanding the RBAC-configuration evolution, its relation to the overall evolutionary lifecycle of industrial systems, and its impact on security vulnerabilities from which the system may suffer. Our methodology considers two different sources of information regarding the RBAC-configuration evolution: 1) the role-permissions matrices of subsequent system versions; and 2) the corresponding concept lattices, implied by these matrices. By examining the evolution of these two system properties, developers can easily notice which versions involve more and more complex RBAC-configuration changes that may indicate higher security risks. We demonstrate our methodology using a study of four popular real-world systems: 1) MediaWiki; 2) Moodle; 3) Joomla; and 4) WordPress. Our findings show that the proposed metrics have strong, positive linear correlations with the security vulnerabilities' properties.","1941-0050","","10.1109/TII.2019.2925422","State Key Development Program of China(grant numbers:2017YFE0111900,2018YFB0804402); National Natural Science Foundation of China(grant numbers:61572355,U1736115,61272106,61572349); Natural Sciences and Engineering Research Council of Canada; Discovery Grants Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8747428","Change metrics;formal concept analysis (FCA);industrial software evolution;role-based access control (RBAC) configuration;security vulnerabilities","Lattices;Software;Access control;Measurement;Correlation;Formal concept analysis","authorisation;evolutionary computation;matrix algebra","security vulnerabilities;effective evolutionary analysis scheme;industrial software access control models;industrial software systems security mechanisms;role-based access control;distinct system functionalities;role-permissions assignment rules;RBAC-configuration evolution;evolutionary lifecycle;industrial systems;role-permissions matrices;complex RBAC-configuration changes;security risks;real-world systems;MediaWiki;Moodle;Joomla;WordPress","","3","","29","IEEE","27 Jun 2019","","","IEEE","IEEE Journals"
"Anomaly Detection in Atm-Grade Software Defined Networks","P. Lellek; P. Leydold; I. Vojnoski; D. Eier","Frequentis AG, Vienna, Austria; Frequentis AG, Vienna, Austria; Frequentis AG, Vienna, Austria; Frequentis USA, MD","2021 Integrated Communications Navigation and Surveillance Conference (ICNS)","2 Jun 2021","2021","","","1","8","The Federal Aviation Administration (FAA) and Air Navigation Service Providers (ANSPs) around the world are looking to share data and get interconnected with each other as well as data service consumers. This interconnectivity enables new functionality but also new attack vectors.Today, agencies mostly rely on commercial security solutions providing adequate protection for commercial data services but have deficiencies when it comes to the Air Traffic Management (ATM) environment with its requirement for highest resilience, multi-level redundancies, and dynamic environment.This paper introduces a novel approach to create an ATM-grade baseline integrating operational security events (OSE) and alerts (OSA) based on abnormal or malicious network traffic. An assured and trusted baseline is key to detecting atypical or malicious traffic. A testbed has been developed that models the regular ATM-grade IP-network behavior. The sample configuration uses open source stacks ElastiFlow, and SELKS to provide network flow data collection and visualization and demonstrate resilience against hacking attempts via unauthorized communication and protocols between nodes, unauthorized configuration changes via distribution of parameters to network nodes, as well as detection of malicious communication attempts from unauthorized devices on the network. A Software Defined Network (SDN) architecture is chosen as it features a programmable, efficient network configuration improving network performance and monitoring. The OpenFlow protocol is used to provide the control plane in the testbed. Data flows will be modeled as synchronous as well as asynchronous. Vulnerabilities are then identified, attack scenarios defined and applied to the testbed setup. The available SDN platform tools are then used to detect the anomalies. Sets of experiments are performed and the results compared and discussed.","2155-4951","978-1-6654-3584-0","10.1109/ICNS52807.2021.9441630","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9441630","","Protocols;Navigation;Telecommunication traffic;Machine learning;FAA;Traffic control;Tools","air traffic control;aircraft navigation;authorisation;computer network performance evaluation;computer network security;data visualisation;IP networks;protocols;redundancy;software defined networking;telecommunication traffic","OpenFlow protocols;unauthorized configuration changes;network nodes;malicious communication attempts;unauthorized devices;software defined network architecture;programmable network configuration;efficient network configuration;network performance improvement;anomaly detection;Federal Aviation Administration;air navigation service providers;data service consumers;interconnectivity;attack vectors;commercial security solutions;commercial data services;air traffic management environment;multilevel redundancies;dynamic environment;ATM-grade baseline;operational security events;abnormal network traffic;malicious network traffic;atypical traffic;regular ATM-grade IP-network behavior;sample configuration;open source stacks;network flow data collection;data visualization;hacking attempts;unauthorized communication;ElastiFlow;ATM-grade software defined networks;Air Navigation Service Providers;operational security alerts;SELKS;network monitoring","","","","12","IEEE","2 Jun 2021","","","IEEE","IEEE Conferences"
"A Survey of Approaches to Adaptive Application Security","A. Elkhodary; J. Whittle","Information & Software Engineering, George Mason University, Fairfax, VA, USA; Information & Software Engineering, George Mason University, Fairfax, VA, USA","International Workshop on Software Engineering for Adaptive and Self-Managing Systems (SEAMS '07)","11 Jun 2007","2007","","","16","16","Adaptive systems dynamically change their behavior or structure at runtime to respond to environmental changes. This paper considers one class of adaptive systems - those that adapt application-level security mechanisms. Nowadays, adaptive software security is gaining greater attention as a way to balance the tradeoff between systems security and IT infrastructure overhead. Several adaptive security systems have been developed recently supporting hardware-level to application-level reconfiguration. This paper surveys four adaptive application-level security systems and evaluates them in terms of how well they support critical security services (i.e. authentication, authorization, and tolerance) and what level of adaptation they achieve. Based on our evaluation results, we provide recommendations for future research.","2157-2321","0-7695-2973-9","10.1109/SEAMS.2007.2","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4228616","","Information security;Adaptive systems;Authorization;Application software;Software engineering;Runtime;Access control;Software systems;Permission;Programming","security of data","adaptive application security;adaptive software security;authentication;authorization;software fault tolerance;safety critical software","","20","","18","IEEE","11 Jun 2007","","","IEEE","IEEE Conferences"
"Context-Aware Security for Vehicles and Fleets: A Survey","D. Grimm; M. Stang; E. Sax","Institute for Information Processing Technologies (ITIV), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; Institute for Information Processing Technologies (ITIV), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany; Institute for Information Processing Technologies (ITIV), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany","IEEE Access","26 Jul 2021","2021","9","","101809","101846","Vehicles are becoming increasingly intelligent and connected. Interfaces for communication with the vehicle, such as WiFi and 5G, enable seamless integration into the user's life, but also cyber attacks on the vehicle. Therefore, research is working on in-vehicle countermeasures such as authentication, access controls, or intrusion detection. Recently, legal regulations have also become effective that require automobile manufacturers to set up a monitoring system for fleet-wide security analysis. The growing amount of software, networking, and the automation of driving create new challenges for security. Context-awareness, situational understanding, adaptive security, and threat intelligence are necessary to cope with these ever-increasing risks. In-vehicle security should be adaptive to secure the car in an infinite number of (driving) situations. For fleet-wide analysis and alert triage, knowledge and understanding of the circumstances are required. Context-awareness, nonetheless, has been sparsely considered in the field of vehicle security. This work aims to be a precursor to context-aware, adaptive and intelligent security for vehicles and fleets. To this end, we provide a comprehensive literature review that analyzes the vehicular as well as related domains. Our survey is mainly characterized by the detailed analysis of the context information that is relevant for vehicle security in the future.","2169-3536","","10.1109/ACCESS.2021.3097146","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9483907","Automotive engineering;context awareness;context modeling;fleet security;intelligent vehicles;security;situation awareness;threat intelligence;vehicles","Security;Automotive engineering;Monitoring;Industries;Access control;Switches;Encryption","automobiles;intelligent transportation systems;security of data;ubiquitous computing","context-aware security;in-vehicle countermeasures;fleet-wide security analysis;context-awareness;adaptive security;threat intelligence;in-vehicle security;intelligent security;context information","","4","","170","CCBY","14 Jul 2021","","","IEEE","IEEE Journals"
"PUFSec: Device fingerprint-based security architecture for Internet of Things","S. -Y. Park; S. Lim; D. Jeong; J. Lee; J. -S. Yang; H. Lee","Ewha Womans University, South Korea; Sungkyunkwan University, South Korea; Ewha Womans University, South Korea; Sungkyunkwan University, South Korea; Sungkyunkwan University, South Korea; Ewha Womans University, South Korea","IEEE INFOCOM 2017 - IEEE Conference on Computer Communications","5 Oct 2017","2017","","","1","9","A low-end embedded platform for Internet of Things (IoT) often suffers from a critical trade-off dilemma between security enhancement and computation overhead. We propose PUFSec, a new device fingerprint-based security architecture for IoT devices. By leveraging intrinsic hardware characteristics, we aim to design a computationally lightweight security software system architecture so that complex cryptography computation can dramatically be prohibited. We exploit the innovative idea of Public Physical Unclonable Functions (PPUFs) that fundamentally protects attackers from recovering the secret key from public gate delay information. We implement its hardware logic in a real-world FPGA board. On top of the PPUF fingerprint hardware, we present an adaptive security control mechanism consisting of adaptive key generation and key exchange protocol, which adjusts security strength depending on system load dynamics. We demonstrate that our PPUF FPGA implementation embeds distinctive variability enough to distinguish between two different PPUFs with high fidelity. We validate our PUFSec architecture by implementing necessary algorithms and protocols in a real-world IoT platform, and performing empirical evaluation in terms of computation and memory usages, proving its practical feasibility.","","978-1-5090-5336-0","10.1109/INFOCOM.2017.8057146","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8057146","","Hardware;Logic gates;Delays;Cryptography;Software;Radiation detectors","cryptographic protocols;embedded systems;field programmable gate arrays;Internet of Things;private key cryptography;public key cryptography;telecommunication security","low-end embedded platform;security enhancement;computation overhead;IoT devices;intrinsic hardware characteristics;computationally lightweight security software system architecture;complex cryptography computation;Public Physical Unclonable Functions;secret key;public gate delay information;hardware logic;real-world FPGA board;PPUF fingerprint hardware;adaptive security control mechanism;adaptive key generation;key exchange protocol;security strength;system load dynamics;PPUF FPGA implementation;PUFSec architecture;real-world IoT platform;device fingerprint-based security architecture;Internet of Things","","9","","13","IEEE","5 Oct 2017","","","IEEE","IEEE Conferences"
"A taxonomy and survey of self-protecting software systems","E. Yuan; S. Malek","Department of Computer Science, George Mason University, McLean, VA, USA; Department of Computer Science, George Mason University, McLean, VA, USA","2012 7th International Symposium on Software Engineering for Adaptive and Self-Managing Systems (SEAMS)","25 Jun 2012","2012","","","109","118","Self-protecting software systems are a class of autonomic systems capable of detecting and mitigating security threats at runtime. They are growing in importance, as the stovepipe static methods of securing software systems have shown inadequate for the challenges posed by modern software systems. While existing research has made significant progress towards autonomic and adaptive security, gaps and challenges remain. In this paper, we report on an extensive study and analysis of the literature in this area. The crux of our contribution is a comprehensive taxonomy to classify and characterize research efforts in this arena. We also describe our experiences with applying the taxonomy to numerous existing approaches. This has shed light on several challenging issues and resulted in interesting observations that could guide the future research.","2157-2321","978-1-4673-1787-0","10.1109/SEAMS.2012.6224397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6224397","self-protection;autonomic systems;taxonomy;self-management;adaptive security","Security;Taxonomy;Servers;Computer architecture;Software systems;Runtime","security of data;software fault tolerance","self protecting software systems;autonomic systems;security threats;stovepipe static methods;software system security;adaptive security;comprehensive taxonomy","","17","","57","IEEE","25 Jun 2012","","","IEEE","IEEE Conferences"
"A Survey on Network Measurement for Software-Defined Networks","Y. He; X. Zhang","Shandong Computer Science Center (National Supercomputer Center in Jinan) Shandong Provincial Key Laboratory of Computer Networks, Qilu University of Technology(Shandong Academy of Sciences), Jinan, China; Shandong Computer Science Center (National Supercomputer Center in Jinan) Shandong Provincial Key Laboratory of Computer Networks, Qilu University of Technology(Shandong Academy of Sciences), Jinan, China","2019 3rd International Conference on Electronic Information Technology and Computer Engineering (EITCE)","18 May 2020","2019","","","1534","1540","Network measurement is the basis of network research such as condition monitoring, performance management, and security defense. With the expansion of the network scale, the traditional network structure is complex, the management and control capabilities are weak, and the scalability is poor. As a new network architecture, software-defined network can better meet the needs of various network applications. Conducting measurement tasks in a software-defined network can help researchers grasp the operating state and resource consumption of the network, discover network bottlenecks and potential hazards, and improve network performance by optimizing the network structure. This paper studies the related technologies of broadband measurement, packet loss measurement and delay measurement in network performance measurement, and describes in detail the measurement methods, technical characteristics, advantages and disadvantages. The article concludes with a summary and suggests future work.","","978-1-7281-3584-7","10.1109/EITCE47263.2019.9095170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9095170","Software-Defined Networking (SDN);Flow Measurement;network flow information collection;network performance index measurement","Bandwidth;Packet loss;Monitoring;Software;Computer architecture;Network architecture","software defined networking","network scale;traditional network structure;network architecture;control capabilities;network resource consumption;potential hazards;broadband measurement technology;network performance measurement;delay measurement;packet loss measurement;software-defined network;measurement tasks","","","","26","IEEE","18 May 2020","","","IEEE","IEEE Conferences"
"Cyber-security challenges for wireless networked aircraft","R. K. Rajasekaran; E. Frew","University of Colorado, Boulder, CO; University of Colorado Boulder, Boulder, CO, US","2017 Integrated Communications, Navigation and Surveillance Conference (ICNS)","17 Aug 2017","2017","","","3C3-1","3C3-10","Network-enabled cloud-based servIces can improve flight operations, increase operation consistency, reduce need for on board software and sub-systems to reside in every aircraft, and enable optimization. The flow of information relies on a secure network connection and a timely flow of information. The cyber-physical security aspects of the aircraft determine the utility, efficiency and the cost of a network enabled aircraft. This paper will develop a taxonomy of cyber-security threats and elaborate on the consequences such threats have on aircraft systems that could rely on the wireless network for timely supply of critical information. The paper also explores existing solutions which directly translate into this domain, helping address these concerns at a lower level, as well as different original and adaptive security architecture that could to be developed to address the consequences of a compromised network.","","978-1-5090-5375-9","10.1109/ICNSURV.2017.8011915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8011915","","Aircraft;Lead;Floods;Atmospheric modeling;Delays;Surveillance","aircraft communication;radio networks;telecommunication security","adaptive security architecture;cyber-security threat;taxonomy;cyber-physical security;network connection security;optimization;network-enabled cloud-based service;wireless networked aircraft","","2","","24","IEEE","17 Aug 2017","","","IEEE","IEEE Conferences"
"Managing IoT Cyber-Security Using Programmable Telemetry and Machine Learning","A. Sivanathan; H. Habibi Gharakheili; V. Sivaraman","School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, Australia; School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, Australia; School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, Australia","IEEE Transactions on Network and Service Management","11 Mar 2020","2020","17","1","60","74","Cyber-security risks for Internet of Things (IoT) devices sourced from a diversity of vendors and deployed in large numbers, are growing rapidly. Therefore, management of these devices is becoming increasingly important to network operators. Existing network monitoring technologies perform traffic analysis using specialized acceleration on network switches, or full inspection of packets in software, which can be complex, expensive, inflexible, and unscalable. In this paper, we use SDN paradigm combined with machine learning to leverage the benefits of programmable flow-based telemetry with flexible data-driven models to manage IoT devices based on their network activity. Our contributions are three-fold: (1) We analyze traffic traces of 17 real consumer IoT devices collected in our lab over a six-month period and identify a set of traffic flows (per-device) whose time-series attributes computed at multiple timescales (from a minute to an hour) characterize the network behavior of various IoT device types, and their operating states (i.e., booting, actively interacted with user, or being idle); (2) We develop a multi-stage architecture of inference models that use flow-level attributes to automatically distinguish IoT devices from non-IoTs, classify individual types of IoT devices, and identify their states during normal operations. We train our models and validate their efficacy using real traffic traces; and (3) We quantify the trade-off between performance and cost of our solution, and demonstrate how our monitoring scheme can be used in operation for detecting behavioral changes (firmware upgrade or cyber attacks).","1932-4537","","10.1109/TNSM.2020.2971213","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8981946","IoT;device monitoring;flow characteristics;machine learning","Monitoring;Telemetry;Performance evaluation;Object recognition;Machine learning;Cameras;Internet of Things","computer network security;firmware;Internet of Things;learning (artificial intelligence);telecommunication traffic;telemetry","nonIoTs;real traffic traces;IoT cyber-security;cyber-security risks;Internet of Things devices;network operators;network monitoring technologies;network switches;programmable flow-based telemetry;flexible data-driven models;network activity;traffic flows;network behavior;real consumer IoT devices;flow-level attributes;SDN paradigm;machine learning;time-series attributes;firmware upgrade;cyber attacks","","38","","57","IEEE","4 Feb 2020","","","IEEE","IEEE Journals"
"Distributed Communicative Exploration under underwater communication constraints","Rathnam; A. Birk","Jacobs University Bremen, Bremen, Germany; Jacobs University Bremen, Bremen, Germany","2011 IEEE International Symposium on Safety, Security, and Rescue Robotics","19 Dec 2011","2011","","","339","344","Exploration by Unmanned Underwater Vehicles (UUV) is of interest in different application areas of Safety, Security, and Rescue Robotics (SSRR) including infrastructure inspection after disasters, military reconnaissance, marine search and rescue, and mine hunting. A multi-robot system performing exploration can be highly beneficial for this purpose by distributing the work amongst the different robots. In this paper, we present a distributed approach to multi-robot exploration which always keeps all the robots in communication range. The algorithm is based on a utility function that guarantees communication while using best effort for the exploration itself. The robots randomly sample configuration changes of the overall system, i.e., the set of the next best joined movements based on this utility function. This process can be very well distributed with very few communication overhead by having each robot computing a part of the sample and broadcasting its best candidate configuration change found. The globally best candidate among the broadcasted ones is then executed by the team. The algorithm is tested in a high-fidelity marine robotics simulator including realistic vehicle physics and proper underlying software for mapping, path-planning, and motion-control.","2374-3247","978-1-61284-769-6","10.1109/SSRR.2011.6106767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6106767","Unmanned Underwater Vehicle (UUV);Autonomous Underwater Vehicle (AUV);exploration;multi robot coordination;utility based control;underwater communication","Robot kinematics;Robot sensing systems;Heuristic algorithms;System recovery;Underwater vehicles;Bandwidth","mobile robots;motion control;multi-robot systems;path planning;remotely operated vehicles;underwater vehicles","distributed communicative exploration;underwater communication constraint;unmanned underwater vehicle;safety security and rescue robotics;military reconnaissance;marine search and rescue;mine hunting;multi-robot exploration;utility function;high-fidelity marine robotics;mapping;path planning;motion control","","8","","30","IEEE","19 Dec 2011","","","IEEE","IEEE Conferences"
"On the Performance and Scalability of Simulators for Improving Security and Safety of Smart Cities","A. Mohsin; S. Aurangzeb; M. Aleem; M. T. Khan","Department of Computer Science, National University of Computer and Emerging Seciences, Islamabad, Pakistan; Department of Computer Science, National University of Modern Languages, Islamabad, Pakistan; Department of Computer Science, National University of Modern Languages, Islamabad, Pakistan; School of Computing and Mathematical Sciences, University of Greenwich, London, UK","2022 IEEE 27th International Conference on Emerging Technologies and Factory Automation (ETFA)","25 Oct 2022","2022","","","1","8","Simulations have gained paramount importance in terms of software development for wireless sensor networks and have been a vital focus of the scientific community in this decade to provide efficient, secure, and safe communication in smart cities. Network Simulators are widely used for the development of safe and secure communication architectures in smart city. Therefore, in this technical survey report, we have conducted experimental comparisons among ten different simulation environments that can be used to simulate smart-city operations. We comprehensively analyze and compare simulators COOJA, NS-2 with framework Mannasim, NS-3, OMNeT++ with framework Castalia, WSNet, TOSSIM, J-Sim, GloMoSim, SENSE, and Avrora. These simulators have been run eight times each and comparison among them is critically scrutinized. The main objective behind this research paper is to assist developers and researchers in selecting the appropriate simulator against the scenario to provide safe and secure wired and wireless networks. In addition, we have discussed the supportive simulation environments, functions, and operating modes, wireless channel models, energy consumption models, physical, MAC, and network-layer protocols in detail. The selection of these simulation frameworks is based on features, literature, and important characteristics. Lastly, we conclude our work by providing a detailed comparison and describing the pros and cons of each simulator.","","978-1-6654-9996-5","10.1109/ETFA52439.2022.9921600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9921600","Smart City;Simulators;Performance Analysis;Networks;Security","Wireless sensor networks;Protocols;Smart cities;Wireless networks;Scalability;Media Access Protocol;Software","protocols;smart cities;telecommunication security;wireless channels;wireless sensor networks","improving security;smart city;software development;wireless sensor networks;efficient communication;network simulators;safe communication architectures;secure communication architectures;technical survey report;smart-city operations;simulators COOJA;NS-2;NS-3;appropriate simulator;safe networks;secure wired networks;wireless networks;supportive simulation environments;wireless channel models;network-layer protocols;simulation frameworks","","","","28","IEEE","25 Oct 2022","","","IEEE","IEEE Conferences"
"Enabling Multi-Tenant Networks for the Automation Industry","R. Frank; M. Scheffel; F. Zeiger; H. -P. Huth","Siemens AG, Munich, Germany; Siemens AG, Munich, Germany; Siemens AG, Munich, Germany; Siemens AG, Munich, Germany","2019 International Conference on Networked Systems (NetSys)","3 Oct 2019","2019","","","1","6","Future industrial networks are expected to not only provide a rich environment of very different devices, but also will host a multitude of applications operated and managed by different parties, the so-called tenants. Isolation of tenants is essential for a stable and secure operation of a factory. Application upgrades and novel software enable faster innovation cycles. Secure remote management allows more outsourcing to third parties but leads to continuously changing factory networks. Mobile or even autonomous devices again add complexity. However, current factory owners are conservative for good reasons: changing a well-designed system is costly and may cause failures and outages of the production lines. The virtual tenant network (VTN) concept addresses this conflict by means of combining network virtualization, hardware virtualization, cloud technologies and IT automation. Thus, tenants are isolated and configuration changes or security breaches in one tenant will not affect others. The concept at hand borrows from data center technology but adopts those ideas to the embedded world of industrial networks.","","978-1-7281-0568-0","10.1109/NetSys.2019.8854508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854508","virtual tenant network;edge-cloud;multi-tenant;industrial communication","Production facilities;Couplings;Cloud computing;Quality of service;Security;Stakeholders;Virtualization","cloud computing;computer centres;factory automation;mobile computing;virtualisation","stable operation;secure operation;application upgrades;secure remote management;factory networks;network virtualization;configuration changes;security breaches;multitenant networks;automation industry;future industrial networks;innovation cycles;autonomous devices;virtual tenant network concept","","","","12","IEEE","3 Oct 2019","","","IEEE","IEEE Conferences"
"Crossing Boundaries: On the Inevitable Intertwining of Digital, Physical, and Social Spaces","B. Nuseibeh","The Open University, Milton Keynes, Buckinghamshire, GB","2017 IEEE/ACM 3rd International Workshop on Software Engineering for Smart Cyber-Physical Systems (SEsCPS)","7 Jul 2017","2017","","","2","2","Summary form only given. ""Having Divided to Conquer We Must Reunite [to] Rule"". Decomposition of problems and systems into smaller, more manageable units has been at the heart of software engineering practice for decades. ""Separation of concerns"" gives software engineers the conceptual and practical tools to focus their attention, and their tools, on the parts of the problem or solution to which they are best suited. Perhaps one of the earliest boundaries used to separate concerns is that which exists between hardware and software - once that boundary is drawn, software engineers were able to focus their attention on the development of software within the hardware boundaries chosen. There has however, been a steady erosion of such boundaries: digital and physical connectivity have become the norm, and increasingly such connectivity can be ad hoc, spontaneous, and often unplanned (perhaps best exemplified by the Internet of Things paradigm). Moreover, the fluid and disappearing boundaries between technology and people have radically affected social behaviours (again, perhaps well exemplified by the proliferation of mobile and ubiquitous computing such as wearable and 'smart' technologies used in variety of personal and community settings). Such convergence between digital, physical, and social spaces has provided exciting opportunities for software engineers to, literally, 'cross boundaries', and, as a result, to have an impact on the physical and social worlds in which the software they build will operate. But in this brave new world with porous boundaries, security engineering and privacy management challenges abound. Effective security depends on the ability to control access to assets protected by boundaries. Effective privacy management depends on informed, consensual sharing of information across boundaries. Our thesis is that, although increasingly invisible, and rightly so, explicit awareness and sometimes representation of boundaries in cyber-physical-social systems facilitate good old fashioned separation of concerns, which in turn enables more effective software engineering of secure, privacy-aware software. We support our thesis with examples from our research in adaptive security and privacy.","","978-1-5386-4043-2","10.1109/SEsCPS.2017.6","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7968016","adaptive security and privacy;cyber-physical-social systems","Software;Security;Privacy;Software engineering;Tools;Conferences;Cyber-physical systems","software engineering","crossing boundaries;digital spaces;physical spaces;social spaces;software engineering practice;software engineers;physical connectivity;Internet of Things;mobile computing;ubiquitous computing;wearable;smart technologies;porous boundaries;security engineering;privacy management;cyber-physical-social systems;privacy-aware software;adaptive security","","","","","IEEE","7 Jul 2017","","","IEEE","IEEE Conferences"
"Detecting and identifying system changes in the cloud via discovery by example","H. Chen; S. S. Duri; V. Bala; N. T. Bila; C. Isci; A. K. Coskun","Department of Electrical and Computer Engineering, Boston University, Boston, MA; IBM T J Watson Research Center, Yorktown Heights, NY; IBM T J Watson Research Center, Yorktown Heights, NY; IBM T J Watson Research Center, Yorktown Heights, NY; IBM T J Watson Research Center, Yorktown Heights, NY; Department of Electrical and Computer Engineering, Boston University, Boston, MA","2014 IEEE International Conference on Big Data (Big Data)","8 Jan 2015","2014","","","90","99","Discovering and identifying system changes caused by events such as software installation and updates, configuration changes, and security patches are important functionalities for change management, security, compliance and problem diagnosis in emerging cloud platforms. Currently, most discovery tools use manually written rules, which require specific knowledge of software and systems. Approaches based on manually written rules are often fragile and require constant maintenance in this era of continuous integration. In this paper, we propose a novel “discovery by example” approach to autonomously search for and identify system changes. Our approach learns characteristic features of system changes automatically, without requiring any explicit rule definitions or specific knowledge of the underlying software or systems. In this approach, given a system change, our method searches a repository that contains previous stored system changes and returns those that are similar to it. We further explore the use of various forms of “fingerprints” to represent system changes efficiently and faithfully in a compact manner. We propose and evaluate two types of fingerprints: the “basename fingerprint” and the “1-D histogram fingerprint”. We show that both fingerprints exhibit different efficiency and accuracy trade-offs, and they can be effectively employed in different use cases. We evaluate the performance of our approach with both techniques and further present an application of it in system real-time streaming monitoring.","","978-1-4799-5666-1","10.1109/BigData.2014.7004217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7004217","","Software;Histograms;Fingerprint recognition;Feature extraction;Big data;Security;Monitoring","computer centres;software packages","software installation;security patches;cloud platforms;base-name fingerprint;1-D histogram fingerprint","","7","","18","IEEE","8 Jan 2015","","","IEEE","IEEE Conferences"
