"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An API honeypot for DDoS and XSS analysis","G. Leaden; M. Zimmermann; C. DeCusatis; A. G. Labouseur","Marist College School of Computer Science and Mathematics, Poughkeepsie, NY; Marist College School of Computer Science and Mathematics, Poughkeepsie, NY; Marist College School of Computer Science and Mathematics, Poughkeepsie, NY; Marist College School of Computer Science and Mathematics, Poughkeepsie, NY","2017 IEEE MIT Undergraduate Research Technology Conference (URTC)","8 Feb 2018","2017","","","1","4","Honeypots are servers or systems built to mimic critical parts of a network, distracting attackers while logging their information to develop attack profiles. This paper discusses the design and implementation of a honeypot disguised as a REpresentational State Transfer (REST) Application Programming Interface (API). We discuss the motivation for this work, design features of the honeypot, and experimental performance results under various traffic conditions. We also present analyses of both a distributed denial of service (DDoS) attack and a cross-site scripting (XSS) malware insertion attempt against this honeypot.","","978-1-5386-2534-7","10.1109/URTC.2017.8284180","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8284180","","Computer crime;Concurrent computing;Servers;Malware;Testing;Cross-site scripting","application program interfaces;computer network security;invasive software","API honeypot;DDoS;XSS;attack profiles;REpresentational State Transfer Application Programming Interface;distributed denial of service attack;cross-site scripting malware insertion","","4","","23","IEEE","8 Feb 2018","","","IEEE","IEEE Conferences"
"Power transfer capacity calculator in energy management system","S. Zhang; W. Qiu; P. Kotha; W. Wang; M. Yao; J. Clapauch; J. Lee; Qing Zhu; T. Harada; D. Atanackovic; A. Steed; E. Vaahedi","Alstom Grid Network Management Solutions, Redmond, WA, U. S.; Alstom Grid Network Management Solutions, Redmond, WA, U. S.; Alstom Grid Network Management Solutions, Redmond, WA, U. S.; Alstom Grid Network Management Solutions, Redmond, WA, U. S.; British Columbia Hydro, Vancouver, BC, Canada; British Columbia Hydro, Vancouver, BC, Canada; Alstom Grid Network Management Solutions, Redmond, WA, U. S.; British Columbia Hydro, Vancouver, BC, Canada; British Columbia Hydro, Vancouver, BC, Canada; British Columbia Hydro, Vancouver, BC, Canada; British Columbia Hydro, Vancouver, BC, Canada; Open Access Technology Int., Minneapolis, MN, US","2016 IEEE Power and Energy Society General Meeting (PESGM)","14 Nov 2016","2016","","","1","5","Transfer capacity plays a vital role in both planning and operation of power system with respect to system security. The purpose of transfer capacity computation is to determine the amount of lost generation which can be replaced by system reserves and the limiting constraints in each circumstance. This paper presents a software solution of total transfer capacity (TTC) calculator embedded in energy management system (EMS). Different from the existing TTC solutions which perform calculation on a single specific snapshot, the calculation analysis can be performed at multiple predefined time points in both real-time mode and study mode. For verification, the transfer path limits of nine interties in Canada and US are studied. Accurate TTC values are acquired by identifying the transfer margin of these lines from their voltage stability limit, transient stability limit, as well as thermal limit with the outage schedules and load resource balance considered.","1944-9933","978-1-5090-4168-8","10.1109/PESGM.2016.7741831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741831","Energy management;multi-time analysis;thermal limit constraint;total transfer capacity;transient/voltage stability constraint","Servers;Production;Energy management;Real-time systems;Manuals;Stability analysis;Thermal stability","energy management systems;load (electric);power engineering computing;power generation planning;power generation scheduling;power system security;power system transient stability;power transmission planning;power transmission reliability;voltage control","power transfer capacity calculator;energy management system;power system planning;power system operation;power system security;system reserves;limiting constraints;software solution;total transfer capacity calculator;EMS;TTC solutions;real-time mode;transfer margin identification;voltage stability limit;outage schedules;transient stability limit;load resource balance;thermal limit","","1","","9","IEEE","14 Nov 2016","","","IEEE","IEEE Conferences"
"FlowSNAC: Improving FlowNAC with Secure Scaling and Resiliency","J. Matias; J. Garay; E. Jacob; P. Sköldström; A. Ghafoor","University of the Basque Country UPV/EHU, Spain; University of the Basque Country UPV/EHU, Spain; University of the Basque Country UPV/EHU, Spain; Acreo Swedish ICT AB, Sweden; Acreo Swedish ICT AB, Sweden","2016 Fifth European Workshop on Software-Defined Networks (EWSDN)","26 Jun 2017","2016","","","59","61","Life-cycle management of stateful VNF services is a complicated task, especially when automated resiliency and scaling should be handled in a secure manner, without service degradation. We present FlowSNAC, a resilient and scalable VNF service for user authentication and service deployment. FlowSNAC consists of both stateful and stateless components, some of that are SDN-based and others that are NFVs. We describe how it adapts to changing conditions by automatically updating resource allocations through a series of intermediate steps of traffic steering, resource allocation, and secure state transfer. We conclude by highlighting some of the lessons learned during implementation, and their wider consequences for the architecture of SDN/NFV management and orchestration systems.","2379-0369","978-1-5090-6146-4","10.1109/EWSDN.2016.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7956055","SDN;NFV;Secure State Migration;Security","Authentication;Monitoring;Load management;Resource management;Process control;Network function virtualization;Degradation","product life cycle management;resource allocation;software defined networking","FlowSNAC;FlowNAC;secure scaling;resiliency;life-cycle management;VNF services;service degradation;stateless components;resource allocations;traffic steering;secure state transfer;SDN/NFV management;orchestration systems","","1","","3","IEEE","26 Jun 2017","","","IEEE","IEEE Conferences"
"A tool for practical reasoning about state machine designs","A. Cant; K. A. Eastaughffe; M. A. Ozols","Information Technology Division, Defence Science and Technology Organisation, Salisbury, SA, Australia; Information Technology Division, Defence Science and Technology Organisation, Salisbury, SA, Australia; Information Technology Division, Defence Science and Technology Organisation, Salisbury, SA, Australia","Proceedings of 1996 Australian Software Engineering Conference","6 Aug 2002","1996","","","16","26","Critical systems (e.g. safety critical and security critical systems) need the highest levels of assurance. The effective engineering design of critical systems still lacks easy to use, practical and above all trustworthy tools which allow the exploration of possible design strategies, and support formal reasoning about their critical properties. We describe the Veracity prototype tool, aimed at providing support for modelling and reasoning about state machine designs for critical software based devices. The tool has three main components: a graph editor, for constructing state transition diagrams; an animator, for exploring symbolic execution of the machine; and a prover, for verifying critical properties of the machine.","","0-8186-7635-3","10.1109/ASWEC.1996.534119","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=534119","","Power engineering and energy;Formal specifications;Pressing;Graphical user interfaces;Process design;Writing;Prototypes;Functional programming;User interfaces;Automation","security of data;quality control;finite state machines;safety-critical software;program verification;theorem proving","practical reasoning;state machine designs;critical system;security critical systems;engineering design;trustworthy tools;formal reasoning;critical properties;Veracity prototype tool;critical software based devices;graph editor;state transition diagrams;animator;symbolic execution","","3","1","15","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Integrated TCP/IP protocol software testing for vulnerability detection","Shu Xiao; Lijun Deng; Sheng Li; Xiangrong Wang","ARF, Cisco Systems, Inc., San Jose, CA, USA; ARF, Cisco Systems, Inc., San Jose, CA, USA; ARF, Cisco Systems, Inc., San Jose, CA, USA; ARF, Cisco Systems, Inc., San Jose, CA, USA","2003 International Conference on Computer Networks and Mobile Computing, 2003. ICCNMC 2003.","3 Nov 2003","2003","","","311","319","Many security holes stem from the defects in network protocol implementations. This paper presents an industry best practice of integrated TCP/IP network protocol testing that targets software robustness vulnerabilities. The deployed test system consists of a versatile test engine, a protocol data unit generator and a few auxiliary tools. The specially designed kernel test engine supporting IP/TCP/UDP as carrier protocols drives predefined fault-injected PDU (protocol data unit) to the network unit under test. Its novel callback mechanism and virtual network device connection capability cost-effectively enhance user controlled testing intelligence for verifying protocols with complicated state transitions. The PDU generator aims to provide a systematic solution for rapid test case creation, which is based on new strengthened BNF (Backus-Naur form) language for protocol specification mutation and fault injection. Established on this system, we propose an integrated industry test environment for network protocol code assessment. Initial experiments and case studies with multicast protocols unveiled several robustness violations, which have significant security impacts.","","0-7695-2033-2","10.1109/ICCNMC.2003.1243061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1243061","","TCPIP;Protocols;Software testing;System testing;Robustness;Engines;Data security;Computer industry;Best practices;IP networks","transport protocols;program testing;formal specification;Internet;telecommunication security;multicast protocols","TCP/IP protocol;software testing;vulnerability detection;network security;network protocol;protocol data unit;PDU;kernel test engine;IP/TCP/UDP;callback mechanism;virtual network device connection;BNF language;Backus-Naur form;protocol specification mutation;fault injection;multicast protocols","","8","11","27","IEEE","3 Nov 2003","","","IEEE","IEEE Conferences"
"An Event-Based Formal Framework for Dynamic Software Update","S. An; X. Ma; C. Cao; P. Yu; C. Xu","Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China; Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China; Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China; Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China; Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China","2015 IEEE International Conference on Software Quality, Reliability and Security","24 Sep 2015","2015","","","173","182","Dynamic Software Update (DSU) is a technique to upgrade running programs without shutting them down. DSU can improve system availability and maintenance flexibility. However, its adoption in practice is still limited due to the risk of system misbehavior that careless DSU may bring. To reduce this risk we propose a formal framework for the specification and verification of DSU. Different from previous approaches where DSU is described from the viewpoint of program's internal state transitions, our framework focuses on program's external behavior and its effect on its environment. This more abstract view avoids over specification of DSU and allows for better DSU flexibility. Based on this framework, we also devise a mechanism that automatically synthesizes runtime monitors to improve DSU timeliness without compromising its safety.","","978-1-4673-7989-2","10.1109/QRS.2015.33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7272929","dynamic software update;formal methods","Servers;Monitoring;Games;Software;Runtime;System recovery;Security","formal specification;formal verification;software maintenance;system monitoring","event-based formal framework;dynamic software update;running program upgrade;system availability;maintenance flexibility;system misbehavior;DSU specification;DSU verification;program external behavior;DSU flexibility;runtime monitor synthesis;DSU timeliness","","6","7","26","IEEE","24 Sep 2015","","","IEEE","IEEE Conferences"
"Secure Autonomous Mobile Agents for Web Services","T. Salah; H. Hasan; M. J. Zemerly; C. Y. Yeun; M. Al-Qutayri; Y. Al-Hammadi; J. Hu","Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; School of Engineering and Information Technology, The University of New South Wales, Canberra Campus, Australia","2018 IEEE Global Communications Conference (GLOBECOM)","21 Feb 2019","2018","","","1","6","Autonomous Mobile agents can be extremely useful in dynamic environments that require a continuous network connection. Network bandwidth reduction, protocol encapsulation, software automation and intelligence gathering can significantly affect Web Services. Integrating mobile agents with Web Services enables software adaptation to cope with a dynamic environment, automated system configuration and application requirement changes that are frequent in today''s ever fast-evolving technology. In this paper, we use a lightweight and efficient composition for mobile agents based Web services complying with Representational State Transfer (REST) principles for agent creation, migration, and control. The paper presents the overall concept and architecture of RESTful agents for web services. A security scheme is proposed for mobile agent security based on an infrastructure-less Identity Based Encryption (IBE) scheme integrated with Broadcast based Secure Mobile Agent Protocol (BROSMAP). A proof- of-concept implementation is provided.","2576-6813","978-1-5386-4727-1","10.1109/GLOCOM.2018.8647435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8647435","","Mobile agents;Protocols;Servers;Security;Service-oriented architecture","cryptography;mobile computing;protocols;software agents;Web services","network bandwidth reduction;software automation;intelligence gathering;automated system configuration;RESTful agents;mobile agent security;Web services;secure autonomous mobile agents;broadcast based secure mobile agent protocol;protocol encapsulation;representational state transfer principles","","1","","25","IEEE","21 Feb 2019","","","IEEE","IEEE Conferences"
"A Self-Adaptive Bell–LaPadula Model Based on Model Training With Historical Access Logs","Z. Tang; X. Ding; Y. Zhong; L. Yang; K. Li","National Supercomputing Center in Changsha, Hunan University, Changsha, China; National Supercomputing Center in Changsha, Hunan University, Changsha, China; National Supercomputing Center in Changsha, Hunan University, Changsha, China; College of Computer and Communication Engineering, Changsha University of Science and Technology, Hunan, China; National Supercomputing Center in Changsha, Hunan University, Changsha, China","IEEE Transactions on Information Forensics and Security","16 Apr 2018","2018","13","8","2047","2061","In currently popular access control models, the security policies and regulations never change in the running system process once they are identified, which makes it possible for attackers to find the vulnerabilities in a system, resulting in the lack of ability to perceive the system security status and risks in a dynamic manner and exposing the system to such risks. By introducing the maximum entropy (MaxENT) models into the rule optimization for the Bell-LaPadula (BLP) model, this paper proposes an improved BLP model with the self-learning function: MaxENT-BLP. This model first formalizes the security properties, system states, transformational rules, and a constraint model based on the states transition of the MaxENT. After handling the historical system access logs as the original data sets, this model extracts the user requests, current states, and decisions to act as the feature vectors. Second, we use k -fold cross validation to divide all vectors into a training set and a testing set. In this paper, the model training process is based on the Broyden-Fletcher-Goldfarb-Shanno algorithm. And this model contains a strategy update algorithm to adjust the access control rules dynamically according to the access and decision records in a system. Third, we prove that MaxENT-BLP is secure through theoretical analysis. By estimating the precision, recall, and F1-score, the experiments show the availability and accuracy of this model. Finally, this paper provides the process of model training based on deep learning and discussions regarding adversarial samples from the malware classifiers. We demonstrate that MaxENT-BLP is an appropriate choice and has the ability to help running information systems to avoid more risks and losses.","1556-6021","","10.1109/TIFS.2018.2807793","National Natural Science Foundation of China(grant numbers:61572176,L1624040); National Key Research and Development Program of China(grant numbers:2017YFB0202201); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8295130","Adversarial sample;BLP;machine learning;mandatory access control;maximum entropy model;rule optimization","Hidden Markov models;Training;Access control;Data models;Feature extraction;Machine learning","authorisation;entropy;invasive software;learning (artificial intelligence);optimisation","historical access;security policies;regulations;running system process;system security status;maximum entropy models;rule optimization;improved BLP model;MaxENT-BLP;security properties;system states;transformational rules;constraint model;states transition;historical system access;training set;Broyden-Fletcher-Goldfarb-Shanno algorithm;access control rules;decision records;running information systems;training process;self-adaptive Bell-LaPadula model;access control models;precision;recall;F1-score","","16","","37","IEEE","19 Feb 2018","","","IEEE","IEEE Journals"
"Anti-jamming strategy for distributed microgrid control based on Power Talk communication","P. Danzi; M. Angjelichinoski; Č. Stefanović; P. Popovski","Department of Electronic Systems, Aalborg University, Denmark; Department of Electronic Systems, Aalborg University, Denmark; Department of Electronic Systems, Aalborg University, Denmark; Department of Electronic Systems, Aalborg University, Denmark","2017 IEEE International Conference on Communications Workshops (ICC Workshops)","3 Jul 2017","2017","","","911","917","In standard implementations of distributed secondary control for DC MicroGrids (MGs), the exchange of local measurements among neighboring control agents is enabled via off-the-shelf wireless solutions, such as IEEE 802.11. However, Denial of Service (DoS) attacks on the wireless interface through jamming prevents the secondary control system from performing its main tasks, which might compromise the stability of the MG. In this paper, we propose novel, robust and secure secondary control reconfiguration strategy, tailored to counteract DoS attacks. Specifically, upon detecting the impairment of the wireless interface, the jammed secondary control agent notifies its peers via a secure, low-rate powerline channel based on Power Talk communication. This triggers reconfiguration of the wireless communication graph through primary control mode switching, where the jammed agents leave the secondary control by switching to current source mode, and are replaced by non-jammed current sources that switch to voltage source mode and join the secondary control. The strategy fits within the software-defined networking framework, where the network control is split from the data plane using reliable and secure side power talk communication channel, created via software modification of the MG primary control loops. The simulation results illustrate the feasibility of the solution and prove that the MG resilience and performance can be indeed improved via software-defined networking approaches.","2474-9133","978-1-5090-1525-2","10.1109/ICCW.2017.7962775","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7962775","","Voltage control;Jamming;Wireless communication;Computer crime;IEEE 802.11 Standard;Switches","carrier transmission on power lines;distributed control;distributed power generation;jamming;power control;power generation control;telecommunication control;telecommunication security;wireless channels","antijamming strategy;distributed microgrid control;power talk communication channel;distributed secondary control reconfiguration system;DC microgrid;MG;off-the-shelf wireless interface solution;IEEE 802.11 standard;denial of service attack;DoS attack;stability;low-rate powerline channel;wireless communication;primary control mode switching;current source mode;nonjammed current source;voltage source mode;security;software-defined networking approach","","7","","18","IEEE","3 Jul 2017","","","IEEE","IEEE Conferences"
"Potential Trigger Detection for Hardware Trojans","M. Zou; X. Cui; L. Shi; K. Wu","College of Computer Science, Chongqing University, Chongqing, 400044, China; College of Computer Science, Chongqing University, Chongqing, 400044, China; College of Computer Science, Chongqing University, Chongqing, 400044, China; College of Computer Science, Chongqing University, Chongqing, 400044, China","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","18 Jun 2018","2018","37","7","1384","1395","Due to the globalization trend of IC industry, more and more chips are designed and/or fabricated by foreign companies and foundries. Among all the consequences of this globalization trend, the possible existence of stealthy-inserted hardware Trojans (HTs) has raised a great security concern. Without the awareness of the end users or the original designers of host circuits, HTs are usually inserted stealthily at one of the outsourced design or fabrication stages, remain (almost) harmless to the host on dormant mode, and upon triggered will disturb the functions and/or leak the secrets carried by the host. It could become a serious security leak of the systems built on top of infected chips. Identifying whether a circuit carries an HT is thus of the utmost importance to mission-critical applications. Speaking from the point of HT designers, nets with extreme state probabilities could be used to create rare state combination for the purpose of HT triggering. Besides, HT designers seek nets with low switching probabilities to insert their HTs in order not to increase power leakage. We denote the nets with extreme state probability as extreme nets and the nets with low switching probability as inactive nets. It is commonly believed that in order to minimize the chance of accidental triggering or power analysis, they would be better to choose, among all the nets of the host, the nets that with extreme state probabilities (extreme nets) or the nets that barely switch (inactive nets) to construct the trigger parts of their HTs, respectively. However, a net of a circuit experiences very different state probabilities and switching probabilities on test mode and function mode, and existing works have only considered the former. The nets with low activeness on both test mode and function mode hence will be the “best candidates.” In this paper we will first build the ground on finding the nets with low activeness on function mode, and then propose a fast heuristic method approach. The method runs in minimal complexity, has high accuracy, and is tested on popular benchmarks and large-sized circuits.","1937-4151","","10.1109/TCAD.2017.2753201","Fundamental Research Funds for the Central Universities(grant numbers:106112016CDJZR185512); NSFC(grant numbers:61772092); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8039222","Hardware Trojan (HT);nets activeness;state transition;total state","Switches;Hardware;Fabrication;Registers;Trojan horses;Globalization;Market research","integrated circuit design;invasive software;microprocessor chips","potential trigger detection;stealthy-inserted hardware Trojans;HT designers;extreme state probability;HT triggering;low switching probability;accidental triggering power analysis;function mode;IC industry;serious security leak;mission-critical applications;rare state combination;heuristic method approach;large-sized circuits","","11","","23","IEEE","18 Sep 2017","","","IEEE","IEEE Journals"
"COAST: An Architectural Style for Decentralized On-Demand Tailored Services","M. M. Gorlick; K. Strasser; R. N. Taylor","Institute for Software Research, University of California, Irvine, Irvine, CA, USA; Institute for Software Research, University of California, Irvine, Irvine, CA, USA; Institute for Software Research, University of California, Irvine, Irvine, CA, USA","2012 Joint Working IEEE/IFIP Conference on Software Architecture and European Conference on Software Architecture","25 Oct 2012","2012","","","71","80","Decentralized systems are systems-of-systems whose services are governed by two or more separate organizations under distinct spheres of authority. Coordinated evolution of the various elements of a decentralized system may be difficult, if not impossible, as individual organizations evolve their service offerings in response to organization- and service-specific pressures, including market demand, technology, competitive and cooperative interests, and funding. Consequently, decentralized services offer unique challenges for evolution and adaptation that reach well beyond any one single organizational boundary. However, client-driven service customization and tailoring is a powerful tool for meeting conflicting, independent client demands in an environment where disorderly and uneven service evolution predominates. To this end, we contribute an architectural style, COmputAtional State Transfer (COAST), designed to provide extensive, safe, and secure client-directed customization of decentralized services. COAST combines mechanisms from software architecture, cryptography, security, and programming languages, granting application architects flexible provisioning of their core services and assets while protecting those services and assets from attack and misuse.","","978-1-4673-2809-8","10.1109/WICSA-ECSA.212.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6337763","software architecture;decentralized systems;service-oriented architectures;client-driven adaptation","Security;Mobile communication;Engines;Semantics;Organizations;Computer architecture;Context","cloud computing;cryptography;customer services;organisational aspects;programming languages;service-oriented architecture","COAST;decentralized on-demand tailored services;software architectural style;systems-of-systems;organization-specific pressures;service-specific pressures;market demand;funding;organizational boundary;client-driven service customization;client-driven service tailoring;client demands;computational state transfer;cryptography;programming languages;security features;competitive interests;cooperative interests","","4","","52","IEEE","25 Oct 2012","","","IEEE","IEEE Conferences"
"Model of The Dynamics of the Spread in Computer Networks of Evolving Viruses, Subject to Obsolescence and Lag in the Action of Protection","S. Lesko; A. Aleshkin; D. Ermak","MIREA - Russian Technological University, Moscow, Russia; MIREA - Russian Technological University, Moscow, Russia; MIREA - Russian Technological University, Moscow, Russia","2019 XXI International Conference Complex Systems: Control and Modeling Problems (CSCMP)","3 Feb 2020","2019","","","494","499","The paper considers creating of the dynamic model of the stochastic spread of evolving viruses in the address space of computer networks, subject to obsolescence and lag of antivirus. The evolutionary properties of viruses are taken into account in the model by the formal rule that previously immunized or cured nodes, at some interval (the size of which is the model parameter), can be re-infected, and exposure of antivirus protection has a lag time (also is a model parameter). In this model, it was accepted that any network node could be in one of three states: in a protected (immunized) state; in an infected state; in a neutral state. In a neutral state, the node may be infected or immunized. In an immunized state, the node can send out antiviruses, which cures infected and immunizes neutral nodes. In this state, copies of antiviruses (useful viruses) are sent out to the nodes of the network randomly chosen (random choice in the address space indicates of the stochastic behavior). In an infected state, the node can send out copies of viruses to nodes in the network, also by randomly selecting in the address space (this also shows the stochastic behavior). The stochastic dynamics model of the spread of evolving viruses in the computer network was described graphically using a diagram of possible transitions between nodes states which allow one to create a system of kinetic differential equations describing these processes. One of the advantages of the model being developed is the ability to modify and expand it by creating more complex state change graphs and transitions between them. This provides supplementing the system of kinetic equations with a member that considers the overall increasing in the number of users and devices in computer networks over time that can be described by a function of any kind.","","978-1-7281-6700-8","10.1109/CSCMP45713.2019.8976837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8976837","evolving computer viruses;virus outbreaks dynamics;lag times;logistic growth","","computer network security;differential equations;graph theory;invasive software;microorganisms;stochastic processes","neutral nodes;stochastic behavior;infected state;stochastic dynamics model;evolving viruses;computer network;transitions;dynamic model;stochastic spread;immunized cured nodes;antivirus protection;network node;immunized state;computer networks;kinetic differential equations;state change graphs","","","","17","IEEE","3 Feb 2020","","","IEEE","IEEE Conferences"
"IEEE Standard for Biometric Open Protocol","",,"IEEE Std 2410-2017 (Revision of IEEE 2410-2015)","30 Oct 2017","2017","","","1","88","Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). The BOPS implementation includes software running on a client device, a trusted BOPS server, and an intrusion detection system. The BOPS implementation allows pluggable components to replace existing components functionality, accepting integration into current operating environments in a short period of time. The BOPS implementation provides continuous protection to the resources and assurance of the placement and viability of adjudication and other key features. Accountability is the mechanism that proves a service-level guarantee of security. The BOPS implementation allows the systems to meet security needs by using the application programming interface. The BOPS implementation need not know whether the underlying system is a relational database management system or a search engine. The BOPS implementation functionality offers a point-and-cut mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST), JavaScript Object Notation (JSON), and Secure Sockets Layer (SSL) or Transport Layer Security (TLS) to provide the communication interface. The architecture is built on the servlet specification, open SSLs, Java, JSON, REST, and an open persistent store. All tools adhere to open standards, allowing maximum interoperability.;Identity assertion, role gathereing, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). The BOPS implementation includes software running on a client device, a trusted BOPS server, and an intrusion detection system. The BOPS implementation allows pluggable components to replace existing components’ functionality, accepting integration into current operating environments in a short period of time. The BOPS implementation provides continuous protection to the resources and assurance of the placement and viability of adjudication and otherre key features. Accountability is the mechanism that proves a service-level guarantee of security. The BOPS implementation allows the systems to meet security needs by using the application programming interface. The BOPS implementation need not know whethere the underlying system is a relational database management system or a search engine. The BOPS implementation functionality offers a “point-and-cut” mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST), JavaScript Object Notation (JSON), and Secure Sockets Layer (SSL) or Transport Layer Security (TLS) to provide the communication interface. The architecture is built on the servlet specification, open SSLs, Java, JSON, REST, and an open persistent store. All tools adhere to open standards, allowing maximum interoperability.","","978-1-5044-4321-0","10.1109/IEEESTD.2017.8089818","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8089818","admin console;application;BOPS admin;BOPS cluster;BOPS IDS;BOPS server;client device IDS;IDS cluster;IEEE 2410™;Jena Rules;liveness;original site admin;site admin;trusted adjudicated data;user;user device","IEEE Standards;Biometrics;Protocols;Open systems;Trust management;Medical devices","access protocols;application program interfaces;authorisation;biometrics (access control);computer network security;IEEE standards;Java;open systems","BOPS server;Biometric Open Protocol Standard;IEEE Std 2410-2015;IEEE Std 2410-2017;open SSL;servlet specification;communication interface;TLS;Transport Layer Security;Secure Sockets Layer;JSON;JavaScript Object Notation;REST;Representational State Transfer;point-and-cut mechanism;application programming interface;intrusion detection system;multilevel access control;role gathering;identity assertion;IEEE Standard","","","","18","","30 Oct 2017","","","IEEE","IEEE Standards"
"A framework for transient objects in Digital Libraries","T. Aarflot; C. Gurrin; D. Johansen","Department of Computer Science, University of Tromsø, Norway; Department of Computer Science, University of Tromsø, Norway; Department of Computer Science, University of Tromsø, Norway","2008 Third International Conference on Digital Information Management","9 Jan 2009","2008","","","138","145","Digital libraries maintain information lifecycles for the digital objects contained therein. Typically these information lifecycles stipulate that a digital object is deleted at the end of its lifecycle. We propose a transient framework for digital libraries in which suitable objects are transformed through a state transition lifecycle thereby reducing the need to ever delete the digital object from the digital library, Transience works for certain media types and we describe and positively evaluate a prototype deployment in the domain of security video.","","978-1-4244-2916-5","10.1109/ICDIM.2008.4746771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4746771","","Software libraries;Image storage;Data security;Digital cameras;Prototypes;Data mining;Microcomputers;Image sensors;Hard disks;Upper bound","digital libraries","digital libraries;transient objects;information lifecycles;state transition lifecycle;security video","","2","","13","IEEE","9 Jan 2009","","","IEEE","IEEE Conferences"
"TBAS: Enhancing Wi-Fi Authentication by Actively Eliciting Channel State Information","M. Liu; A. Mukherjee; Z. Zhang; X. Liu","Computer Science Department, Florida State University, Tallahassee, FL, USA; Computer Science Department, Florida State University, Tallahassee, FL, USA; Computer Science Department, Florida State University, Tallahassee, FL, USA; Computer Science Department, Florida State University, Tallahassee, FL, USA","2016 13th Annual IEEE International Conference on Sensing, Communication, and Networking (SECON)","3 Nov 2016","2016","","","1","9","In this paper, we propose Time Bounded Anti- Spoofing (TBAS), a novel spoof detection method for W-Fi networks. TBAS is based on the simple idea of comparing the channel states embedded in packets received within a short interval and discarding the packets if the channel state change is above a reasonable level for the interval. We leverage the packet transmission policies in Wi-Fi to actively elicit packets for the channel state check without modifying the Wi-Fi protocol, such as sending a dummy data packet which will automatically elicit an acknowledgement packet. Comparing to the existing methods that wait passively for the packets from the packet sender for the channel state information, TBAS has the full control of time to collect the channel state, such that it can use stricter rules to classify the packets and achieve higher security. We solve key problems in TBAS, including a Channel State Check (CSC) procedure which determines if two packets are from the same sender, as well as a simple protocol wrapped around CSC to reduce the overhead. We implement TBAS on the Sora software defined ratio and our trace-driven emulations show that TBAS can achieve desirable False Positive and False Negative ratios with very low overhead.","","978-1-5090-1732-4","10.1109/SAHCN.2016.7733021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7733021","","Probes;IEEE 802.11 Standard;Physical layer;Authentication;Protocols;OFDM;History","cryptographic protocols;telecommunication security;wireless LAN","time bounded anti-spoofing;TBAS;spoof detection method;Wi-Fi networks;channel states;channel state change;packet transmission policies;dummy data packet;acknowledgement packet;channel state information;channel state check procedure;CSC procedure;Sora software defined ratio;trace-driven emulations;false positive ratios;false negative ratios","","6","","20","IEEE","3 Nov 2016","","","IEEE","IEEE Conferences"
