"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"MojSim: Computer Application for the Assessment of Anti-Jamming Capabilities of Wireless Systems","A. Albishi; L. Almoajil; M. Alkanhal; N. Alkahtani; N. Jaafar; F. Alawwad","National Center for Communication Systems and Command and Control Technology, King Abdulaziz City for Science and Technology, Riyadh, Saudi Arabia; National Center for Communication Systems and Command and Control Technology, King Abdulaziz City for Science and Technology, Riyadh, Saudi Arabia; National Center for Communication Systems and Command and Control Technology, King Abdulaziz City for Science and Technology, Riyadh, Saudi Arabia; National Center for Communication Systems and Command and Control Technology, King Abdulaziz City for Science and Technology, Riyadh, Saudi Arabia; National Center for Communication Systems and Command and Control Technology, King Abdulaziz City for Science and Technology, Riyadh, Saudi Arabia; National Center for Communication Systems and Command and Control Technology, King Abdulaziz City for Science and Technology, Riyadh, Saudi Arabia","2019 2nd International Conference on Computer Applications & Information Security (ICCAIS)","25 Jul 2019","2019","","","1","6","In this paper, a computer application is proposed for evaluating communication security performance under jamming conditions in order to choose appropriate setups for the desired waveform. In addition, the effect of a follower jammer on frequency hopping link is modeled and simulated. The computer application determines safe and dangerous routes between two radios: transmitter and receiver in presence of a follower jammer. The application calculates link budget equations and colors the route depends on predefined specifications which are specified by the user. Initially user chooses waveform type and locates three main nodes' coordinates: transmitter, receiver, and jammer on an interactive map with their specifications such as operating mode, transmitted power, and hopping range. Also, locates sub points between transmitter and receiver which represent radio movements. These points form the route between transmitter and receiver radios.","","978-1-7281-0108-8","10.1109/CAIS.2019.8769491","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8769491","component;anti-jamming;communication security;frequency hopping communication;modeling;Bit error rate (BER);computer application","Jamming;Receivers;Spread spectrum communication;Security;Bit error rate;Computational modeling;Radio transmitters","frequency hop communication;jamming;radio receivers;radio transmitters;telecommunication computing;telecommunication security","computer application;anti-jamming capabilities;wireless systems;desired waveform;follower jammer;frequency hopping link;link budget equations;receiver radio;MojSim;communication security performance evaluation","","","","8","IEEE","25 Jul 2019","","","IEEE","IEEE Conferences"
"Face and Lip-Reading Authentication System Based on Android Smart Phones","D. Shang; X. Zhang; X. Xu","School of Electronics and Information Engineering, Xi’ an Jiaotong University, Xi'an, Shaanxi, China; School of Electronics and Information Engineering, Xi’ an Jiaotong University, Xi'an, Shaanxi, China; Guangdong Xi'an Jiaotong University Academy, Foshan, China","2018 Chinese Automation Congress (CAC)","24 Jan 2019","2018","","","4178","4182","In all biometrics, face features are widely used because of their advantages. Compared with other biological features, the recognition accuracy based on face features is not very high, and the system is easy to be deceived by photos. Identity authentication based on multi-modal biometric fusion has opened up a new field of development, which has higher technical requirements and better application performance than single biometric recognition and authentication system. As a dynamic feature, lip reading feature is not easy to imitate, and can be collected with face information at the same time, so it has high convenience. Fusion of lip reading and face information can improve the accuracy of the authentication system, at the same time, greatly enhance the anti-counterfeiting ability of the recognition system. In this paper, Linear Preserving Projection (LPP)is used to extract face features, and Projection Local Spatiotemporal Descriptor (PLSD)is used to extract lip reading features. In Android smart phone platform, face and lip reading are fused by Extreme Learning Machine, which improves the applicability of multi-biometric identity authentication system. The multimode authentication system improves the information security of mobile phone users.","","978-1-7281-1312-8","10.1109/CAC.2018.8623298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8623298","linearpreserving projection;extreme learning machine;multi-modal biometric;projection local spatiotemporal descriptor","Face;Lips;Authentication;Smart phones;Feature extraction;Face recognition;Cameras","biometrics (access control);face recognition;feature extraction;image fusion;learning (artificial intelligence);smart phones","lip-reading authentication system;android smart phones;biological features;recognition accuracy;multimodal biometric fusion;multibiometric identity authentication system;face authentication;linear preserving projection;LPP;feature extraction;projection local spatiotemporal descriptor;PLSD;extreme learning machine;mobile phone","","1","","7","IEEE","24 Jan 2019","","","IEEE","IEEE Conferences"
"Trusted Security Model for IDS Using Deep Learning","K. A. Makdi; F. T. Sheldon; A. A. Hussein","Computer science department, University of Idaho, Moscow, ID, USA; Computer science department, University of Idaho, Moscow, ID, USA; Department of Information Systems, ST. Cloud State University, St.Cloud, MN, USA","2020 3rd International Conference on Signal Processing and Information Security (ICSPIS)","9 Feb 2021","2020","","","1","4","Contemporarily, cloud computing is becoming the most preferred choice for IT firms because it offers flexibility and pay-per-use services. Nonetheless, privacy and security issues are significant challenges in the successful deployment of cloud computing attributed to its distributed and open architectures that are exposed to intrusions. The open and distributed structures of cloud computing are increasingly appealing to potential cybercriminals. Conventional intrusion detection systems are largely ineffective in the cloud computing environment because of their openness. This paper examines the deployment of novel intrusion detection systems involving a trust-based adaptive security model for intrusion detection through deep learning.","","978-1-7281-8998-7","10.1109/ICSPIS51252.2020.9340136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340136","Intrusion detection system;cloud computing;Privacy;Security;Dataset","Deep learning;Cloud computing;Adaptation models;Computational modeling;Intrusion detection;Telecommunication traffic;Monitoring","cloud computing;computer network security;data privacy;deep learning (artificial intelligence);software architecture;trusted computing","trusted security model;IDS;deep learning;pay-per-use services;security issues;distributed architectures;open architectures;distributed structures;cloud computing environment;intrusion detection systems;trust-based adaptive security model;privacy issues;IT firms;cybercriminals","","1","","31","IEEE","9 Feb 2021","","","IEEE","IEEE Conferences"
"Developing coercion detection solutions for biometrie security","P. Matthew; M. Anderson","Department of Computing, Edge Hill University, Ormskirk; Department of Computing, Edge Hill University, Ormskirk","2016 SAI Computing Conference (SAI)","1 Sep 2016","2016","","","1123","1130","Biometric security depends on its accuracy and efficiency, but is especially vulnerable to spoof attacks. Currently liveness detection has become the standard method of reducing the impact of spoof attacks, however whilst this protects against spoof creation and presentation, it does nothing to detect legitimate users being coerced into accessing systems. This paper looks at this coercion concept, indicating the impact coercion could have on biometric security and how it can be detected. This paper will identify scenarios in which coercion detection could improve security as well as identifying the underlying concepts that make this area up, culminating in the presentation of four high level techniques which can be implemented within a multi-modal biometric system to detect coercion detection.","","978-1-4673-8460-5","10.1109/SAI.2016.7556118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7556118","Affect testing;Biometric fusion;Biometric security;Coercion detection;Threat vector analysis","Authentication;Feature extraction;Force;Stress;Physiology;Databases","authorisation;biometrics (access control)","coercion detection solutions;biometric security;spoof attacks;liveness detection;spoof creation;coercion concept;multimodal biometric system","","3","1","29","IEEE","1 Sep 2016","","","IEEE","IEEE Conferences"
"Dynamic Performance Assessment of NG-MVDC Shipboard Power System with Distributed Electric Propulsions","Z. Shajari; M. Savaghebi; J. M. Guerrero; M. H. Javidi","Department of Electrical Engineering, PSRES Laboratory, Ferdowsi University of Mashhad, Mashhad, Iran; Department of Mechanical and Electrical Engineering, University of Southern Denmark (SDU), Odense, Denmark; Department of Energy Technology, Center for Research on Microgrid, Aalborg University (AAU), Aalborg, Denmark; Department of Electrical Engineering, PSRES Laboratory, Ferdowsi University of Mashhad, Mashhad, Iran","2020 IEEE Electric Power and Energy Conference (EPEC)","18 Jan 2021","2020","","","1","7","In recent years, DC distribution system has been considered as an efficient solution in Shipboard Power Systems (SPS) to improve the system performance in several aspects such as overall efficiency, reliability, security and size. However, rising fuel price, its unpredictability, growing global demand for energy and the necessity to decrease environmental pollution have led to an ever-increasing trend for using Alternative Power Sources (APSs) and Energy Storage Systems (ESSs) into Next Generation Shipboard Power Systems (NG-SPS). In this respect, the future SPSs provide great advantages but really complicate and introduce new challenges about system security and stability. Hence, exact evaluation of system dynamic performance has become a major concern and require an effective simulation-based modeling. This paper developed a modeling approach for Medium Voltage Direct Current (MVDC) of NG-SPS using Distributed Electric Propulsion (DEP) along with lithium ion battery and Solid Oxide Fuel Cell (SOFC) as an ESS and APS, respectively. The major objective is precise assessment of system dynamic behavior under various operating states in order to take full advantage of the system over dynamic events, effectively and keep the system secure. The proposed system has been simulated in MATLAB/Simulink and the results are presented for various operational modes.","2381-2842","978-1-7281-6489-2","10.1109/EPEC48502.2020.9320078","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9320078","All electric ship;Medium-voltage DC;Modelling and simulation;Shipboard power systems;Integrated power systems;Energy storage system;Alternative power source;Dynamic performance;Distributed Electric Propulsion","Mathematical model;Power system stability;Propulsion;Power system dynamics;Power systems;Load modeling;Batteries","DC distribution systems;electric propulsion;hybrid power systems;marine power systems;power convertors;secondary cells;ships;solid oxide fuel cells","Alternative Power Sources;Energy Storage Systems;Next Generation Shipboard Power Systems;NG-SPS;system security;system dynamic performance;Distributed Electric Propulsion;system dynamic behavior;dynamic events;dynamic performance assessment;NG-MVDC Shipboard Power system;Distributed Electric propulsions;DC distribution system;system performance;Medium Voltage Direct Current;lithium ion battery;solid oxide fuel cell","","","","23","IEEE","18 Jan 2021","","","IEEE","IEEE Conferences"
"Improving Embedded Target Tracking Systems Based on Siamese Networks with Infrared Images","S. -J. Horng; Y. -J. Zeng","Department of Computer Science and Information Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan; Department of Computer Science and Information Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan","2022 IEEE 4th International Conference on Artificial Intelligence Circuits and Systems (AICAS)","5 Sep 2022","2022","","","419","422","Whether it is for hunting prey, or modern racing, games, or war, how to accurately track the target is the key to the victory. When we can have a machine to help us track the target, we can naturally solve more problems. Not only it can be used in military applications, such as warplane radar and missiles but it can be applied in civilian purposes including home security, event broadcasting, smart home. The target tracking is becoming increasingly mature. In this paper, we aim to develop a practical three-axis target tracking system by simulating the hunting ability of snakes in nature, and we add thermal infrared images to increase the model modality and optimize the ability of existing Siamese tracking network. Multi-Modal Machine Learning (MMML) is modified with the Siamese tracking network into a multi-modal fusion model, so as to improve the model's perception. At the same time, the Siamese networks models for training normal images and thermal infrared images are separated and a pseudo-Siamese network is used as the main framework to process the different the databases. This paper successfully improves the stability and accuracy of the model. With the embedded development version and three-axis servo motor, our system can be more flexible in tracking applications.","","978-1-6654-0996-4","10.1109/AICAS54282.2022.9869937","Ministry of Science and Technology(grant numbers:110-2221-E-011-125-,110-2218-E-001-006-MBK,111-2218-E-011-011-MBK); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9869937","Target tracking;Siamese tracking network;Multi-Modal Machine Learning","Training;Missiles;Target tracking;Machine learning;Smart homes;Radar tracking;Stability analysis","image classification;infrared imaging;learning (artificial intelligence);sensor fusion;servomotors;target tracking","modern racing;military applications;warplane radar;civilian purposes;home security;event broadcasting;smart home;three-axis target tracking system;hunting ability;thermal infrared images;model modality;existing Siamese tracking network;MultiModal Machine;multimodal fusion model;Siamese networks models;normal images;pseudoSiamese network;embedded development version;tracking applications;embedded target tracking systems","","","","24","IEEE","5 Sep 2022","","","IEEE","IEEE Conferences"
"Using speech analysis in voice communication: A new approach to improve air traffic management security","M. Rusko; M. Finke","Institute of Informatics, Slovak Academy of Sciences (SAV), Bratislava, slovakia; Institute of Flight Guidance, German Aerospace Center (DLR), Braunschweig, Germany","2016 7th IEEE International Conference on Cognitive Infocommunications (CogInfoCom)","5 Jan 2017","2016","","","000181","000186","This document describes the concept of an air traffic management security system and current validation activities. This system uses on one hand speech analysis techniques to verify the speaker authorization and measure the stress level within the air-ground voice communication between pilots and air traffic controllers; on the other hand it monitors the current air traffic situation. The purpose of this system is to close an existing security gap by using this multi-modal approach. First validation results are discussed at the end of this paper.","","978-1-5090-2645-6","10.1109/CogInfoCom.2016.7804546","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7804546","air traffic control;voice communication;ATM security;GAMMA Project;speaker verification;stress detection","Stress;Monitoring;Air traffic control;Speech;Authorization;Aircraft","air safety;air traffic control;speaker recognition;voice communication","speech analysis;air traffic management security improvement;validation activities;speaker authorization verification;stress level measurement;air-ground voice communication;air traffic controllers;air traffic situation monitoring;multimodal approach","","6","","37","IEEE","5 Jan 2017","","","IEEE","IEEE Conferences"
"Multi-modal cooperative awareness of connected and automated vehicles in smart cities","N. Piperigkos; A. S. Lalos; K. Berberidis","Computer Engineering & Informatics Department, University of Patras, Greece; Athena Research Center, Industrial Systems Institute, Patras, Greece; Computer Engineering & Informatics Department, University of Patras, Greece","2021 IEEE International Conference on Smart Internet of Things (SmartIoT)","12 Oct 2021","2021","","","377","382","Cooperative autonomous driving in 5G and smart cities environment is expected to further improve safety, security and efficiency of transportation systems. To this end, involved vehicles is imperative to have accurate knowledge of both their own and neighboring vehicles’ location, a task known as cooperative awareness. In this paper, we have formulated two novel distributed localization and tracking schemes, based on Gradient Descent and Extended Kalman Filter algorithms, to cope with erroneous GPS location. Sensor-rich vehicles exploit Vehicle-to-Vehicle communications and a multitude of integrated sensors, like LIDAR and Cameras, to generate and fuse heterogeneous data. Each vehicle interacts only with its own connected neighboring vehicles, formulating individual star topologies. Extensive simulation studies using CARLA autonomous driving simulator, verify the significant reduction of GPS error achieved by the two methods in various experimental conditions. Distributed tracking proves to be much superior than Gradient descent algorithm, both in the case of self (58% reduction of GPS error) and neighboring vehicles location estimation (38% reduction of average GPS error).","","978-1-6654-4511-5","10.1109/SmartIoT52359.2021.00070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9556210","Autonomous driving;Cooperative Awareness;Localization and Tracking;5G","Location awareness;Smart cities;Vehicular ad hoc networks;Transportation;Sensor fusion;Topology;Sensors","Global Positioning System;image sequences;Kalman filters;mobile robots;road vehicles;sensor fusion;traffic engineering computing;vehicles;wireless sensor networks","connected automated vehicles;smart cities;security;transportation systems;involved vehicles;novel distributed localization;tracking schemes;Extended Kalman Filter algorithms;erroneous GPS location;sensor-rich vehicles;Vehicle-to-Vehicle communications;integrated sensors;connected neighboring vehicles;extensive simulation studies;CARLA autonomous driving simulator;distributed tracking;Gradient descent algorithm;vehicles location estimation;average GPS error;multimodal","","7","","15","IEEE","12 Oct 2021","","","IEEE","IEEE Conferences"
"A Framework for Design, Verification, and Management of SoC Access Control Systems","F. Restuccia; A. Meza; R. Kastner; J. Oberg","University of California San Diego, La Jolla, CA, USA; University of California San Diego, La Jolla, CA, USA; University of California San Diego, La Jolla, CA, USA; Cycuity, San Jose, CA, USA","IEEE Transactions on Computers","18 Jan 2023","2023","72","2","386","400","System-on-chip (SoC) architectures are a heterogeneous mix of microprocessors, custom accelerators, memories, interfaces, peripherals, and other resources. These resources communicate using complex on-chip interconnect networks that attempt to quickly and efficiently arbitrate memory transactions whose behaviors can vary drastically depending on the current mode of operation and system operating state. Security- and safety-critical applications require access control policies that define how these resources interact to ensure that malicious and unsafe behaviors do not occur. Aker is a design and verification framework for on-chip access control. The core of Aker is the access control wrapper (ACW)–a high-performance yet efficient hardware module that dynamically arbitrates on-chip communications. Aker distributes ACWs across the SoC and programs them to perform local access control. Aker provides a firmware generation tool and a property-driven security verification methodology to ensure that the ACWs are properly integrated and configured. Aker security verification confirms that the ACW behaves properly at IP level. It verifies the hardware root of trust firmware configures the ACW correctly. And it evaluates system-level security threats due to interactions between shared resources. Aker is experimentally validated on a Xilinx UltraScale+ programmable SoC. Additionally, an Aker access control system is integrated into the OpenPULP multicore archtiecture that uses OpenTitan hardware root-of-trust for firmware configuration.","1557-9956","","10.1109/TC.2022.3209923","Intel Scalable Assurance Program; Semiconductor Research Corporation GRC Task(grant numbers:2993.001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9904916","Access control systems;system-on-chip architectures;security verification;safety-critical systems;security-critical systems","Access control;System-on-chip;Hardware;Microprogramming;IP networks;Engines;Safety","access control;integrated circuit design;integrated circuit interconnections;system-on-chip","access control system;access control wrapper;ACW;aker security verification;akeris;arbitrate memory transactions;custom accelerators;efficient hardware module;firmware generation tool configuration;malicious behaviors;on-chip access control;on-chip communications;on-chip interconnect networks;OpenTitan hardware root-of-trust;programmable SoC;property-driven security verification methodology;resource interaction;safety-critical applications;SoC access control systems;SoC programs;system operating state;system-level security threats;system-on-chip architectures;verification framework","","","","43","IEEE","28 Sep 2022","","","IEEE","IEEE Journals"
"Avoiding replay-attacks in a face recognition system using head-pose estimation","R. W. Frischholz; A. Werner","Human Scan GmbH, Erlangen, Germany; Human Scan GmbH, Erlangen, Germany","2003 IEEE International SOI Conference. Proceedings (Cat. No.03CH37443)","27 Oct 2003","2003","","","234","235","The subject is a challenge response mechanism used as an optional add-on to the face recognition part of the multi modal biometric authentication system ""BioID"". This mechanism greatly enhances security in regard to replay attacks. The user is required to look into a certain direction, which is randomly chosen by the system. By estimating the head pose, the system verifies the user's response to the direction challenge. The pose estimation is based on detection and subsequent tracking of suitable facial features. Experimental evaluations have shown the effectiveness of the approach against replay attacks.","","0-7695-2010-3","10.1109/AMFG.2003.1240849","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1240849","","Face recognition;Conferences","feature extraction;face recognition;biometrics (access control);tracking","replay-attacks avoidance;face recognition system;head-pose estimation;direction challenge response mechanism;multi modal biometric authentication system;BioID;user response;facial feature detection;facial feature tracking","","38","7","2","IEEE","27 Oct 2003","","","IEEE","IEEE Conferences"
"A Cancelable Biometric Hashing for Secure Biometric Verification System","C. Karabat; H. Erdogan","National Research Institute of Electronics and Cryptology, Tubitak Uekae, Turkey; Sabanci University, Turkey","2009 Fifth International Conference on Intelligent Information Hiding and Multimedia Signal Processing","17 Nov 2009","2009","","","1082","1085","In this paper, we propose a secure and robust biometric hashing method. We use Radon transform, min-max quantizer and Reed-Muller decoder in this method. Our goal is to preserve privacy in a biometric recognition system while achieving the desirable accuracy rate. We do the verification using the hash values and hence increase the security of the system. In addition, we guarantee the irreversibility due to the properties of hashing methods. Moreover, if an attacker compromises the hash value, a new hash value can be reconstructed by changing the password. This ensures that the biometric hash values are cancelable. The simulation results demonstrate the efficiency of the proposed method. We achieve an equal error rate (EER) of 0.00145 on Multi Modal Verification for Teleservices and Security applications (M2VTS) face database. In addition, even in case the attacker compromises the secret key and the random number generator, we achieve an EER of 0.1185.","","978-1-4244-4717-6","10.1109/IIH-MSP.2009.121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5337535","Biometrics;Security;Privacy;Hash","Biometrics;Data security;Image databases;Smart cards;Bioinformatics;Data privacy;Law;Legal factors;Decoding;System testing","biometrics (access control);cryptography;formal verification;minimax techniques","cancelable biometric hashing;secure biometric verification system;biometric hashing method;radon transform;min-max quantizer;Reed-Muller decoder;biometric recognition system;equal error rate;multimodal verification;face database;random number generator;secret key","","9","","14","IEEE","17 Nov 2009","","","IEEE","IEEE Conferences"
"Design and Realization of Examination Management Information System for College","L. Qin; T. Huang; C. Wu; W. Liu","Hebei University of Science and Technology, Shijiazhuang, China; Hebei University of Science and Technology, Shijiazhuang, China; Zhangjiakou, China; Hebei University of Science and Technology, Shijiazhuang, China","2010 International Conference on Intelligent Computation Technology and Automation","26 Jul 2010","2010","1","","1151","1154","The Test Affairs is the very component part of Academic Management in high schools. The information system of comprehensive testing management in high schools are developed by the VISG using information technology. The paper discusses business processes and data flow in testing management. And on this basis, the paper introduces the designing principle in testing system and the arithmetic method of automatically examination rooms arrangement under multi-modals. The paper provides the date-base-bank design theory, and through the setting of customer permission solves the security issues in this system.","","978-1-4244-7280-2","10.1109/ICICTA.2010.248","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5523534","Test Affair;information system;arithmetic method of arrangement;design","Management information systems;Educational institutions;Education;System testing;Technology management;Arithmetic;Design automation;Information technology;Automatic testing;Permission","business data processing;data flow analysis;educational administrative data processing;management information systems","examination management information system;test affairs;academic management;comprehensive testing management;VISG;business processes;business data flow;arithmetic method;automatic examination room arrangement;date-base-bank design theory","","","","6","IEEE","26 Jul 2010","","","IEEE","IEEE Conferences"
"Using Vine Copulas to Generate Representative System States for Machine Learning","I. Konstantelos; M. Sun; S. H. Tindemans; S. Issad; P. Panciatici; G. Strbac","Department of Electrical and Electronic Engineering, Imperial College London, London, U.K.; Department of Electrical and Electronic Engineering, Imperial College London, London, U.K.; Department of Electrical Sustainable Energy, Delft University of Technology, Delft, The Netherlands; RTE/DMA, Versailles, France; RTE-France, Versailles, France; Department of Electrical and Electronic Engineering, Imperial College London, London, U.K.","IEEE Transactions on Power Systems","19 Dec 2018","2019","34","1","225","235","The increasing uncertainty that surrounds electricity system operation renders security assessment a highly challenging task; the range of possible operating states expands, rendering traditional approaches based on heuristic practices and ad hoc analysis obsolete. In turn, machine learning can be used to construct surrogate models approximating the system's security boundary in the region of operation. To this end, past system history can be useful for generating anticipated system states suitable for training. However, inferring the underlying data model, to allow high-density sampling, is problematic due to the large number of variables, their complex marginal probability distributions and the nonlinear dependence structure they exhibit. In this paper, we adopt the C-Vine pair-copula decomposition scheme; clustering and principal component transformation stages are introduced, followed by a truncation to the pairwise dependency modeling, enabling efficient fitting and sampling of large datasets. Using measurements from the French grid, we show that a machine learning training database sampled from the proposed method can produce binary security classifiers with superior predictive capability compared to other approaches.","1558-0679","","10.1109/TPWRS.2018.2859367","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8418852","Copulas;data clustering;machine learning;Monte Carlo simulation;parametric statistics;principal component analysis;risk assessment;stochastic dependence;uncertainty analysis","Computational modeling;Security;Load modeling;Stochastic processes;Machine learning;Training;Data models","inference mechanisms;learning (artificial intelligence);pattern classification;power engineering computing;power grids;power system security;principal component analysis;sampling methods;statistical distributions","electricity system operation;marginal probability distributions;representative system states;data model inference;principal component transformation stage;clustering stage;French grid;binary security classifiers;pairwise dependency modeling;C-Vine pair-copula decomposition scheme;nonlinear dependence structure;high-density sampling;surrogate models;machine learning","","29","","44","IEEE","24 Jul 2018","","","IEEE","IEEE Journals"
"Short-Term Reliability Assessment of Integrated Power-Gas Systems With Hydrogen Injections Using Universal Generating Function","S. Wang; H. Hui; J. Zhai","State Key Laboratory of Internet of Things for Smart City, China; State Key Laboratory of Internet of Things for Smart City, China; College of New Energy, China University of Petroleum (East China), Qingdao, China","IEEE Transactions on Industry Applications","","2023","PP","99","1","13","Injecting alternative gas (e.g., green hydrogen from wind generation) into the gas system is a promising way to decarbonize the energy sector. However, the fluctuating renewable generation could lead to time-varying alternative gas injections. Then, the gas composition in the gas system may become uncertain, increasing the short-term risk of the integrated power-gas systems during the operation. This paper proposes a short-term reliability assessment approach for IPGS with alternative gas injections. First, the multi-performance and multi-state universal generating functions (UGF) are constructed to efficiently model the short-term reliability of the power-to-gas facility and the wind farm, respectively. Then, a reliability management UGF operator is proposed to minimize both load shedding and gas security violation. A set of novel reliability indices is proposed to comprehensively assess the gas security violations under uncertain gas compositions. Moreover, an analytical short-term reliability assessment approach is proposed, where the state-based sequential approximation and state-based McCormick envelope techniques are tailored and embedded. By optimizing the solution order by the system states, the nonconvexities in the reliability management optimization problem can be handled tractably without increasing the computation burden. Finally, the IEEE 24 bus Reliability Test System and the Belgium gas system are used to validate the proposed approach.","1939-9367","","10.1109/TIA.2023.3286821","Science and Technology Development Fund, Macau SAR; Natural Science Foundation of Jiangsu Province, China(grant numbers:BK20220261); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10154141","integrated power and gas systems;gas composition;hydrogen;short-term reliability;renewable energy;power-to-gas","Hydrogen;Reliability;Methane;Production;Power system reliability;Renewable energy sources;Security","","","","2","","","IEEE","16 Jun 2023","","","IEEE","IEEE Early Access Articles"
"Enabling Multi-Tenant Networks for the Automation Industry","R. Frank; M. Scheffel; F. Zeiger; H. -P. Huth","Siemens AG, Munich, Germany; Siemens AG, Munich, Germany; Siemens AG, Munich, Germany; Siemens AG, Munich, Germany","2019 International Conference on Networked Systems (NetSys)","3 Oct 2019","2019","","","1","6","Future industrial networks are expected to not only provide a rich environment of very different devices, but also will host a multitude of applications operated and managed by different parties, the so-called tenants. Isolation of tenants is essential for a stable and secure operation of a factory. Application upgrades and novel software enable faster innovation cycles. Secure remote management allows more outsourcing to third parties but leads to continuously changing factory networks. Mobile or even autonomous devices again add complexity. However, current factory owners are conservative for good reasons: changing a well-designed system is costly and may cause failures and outages of the production lines. The virtual tenant network (VTN) concept addresses this conflict by means of combining network virtualization, hardware virtualization, cloud technologies and IT automation. Thus, tenants are isolated and configuration changes or security breaches in one tenant will not affect others. The concept at hand borrows from data center technology but adopts those ideas to the embedded world of industrial networks.","","978-1-7281-0568-0","10.1109/NetSys.2019.8854508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854508","virtual tenant network;edge-cloud;multi-tenant;industrial communication","Production facilities;Couplings;Cloud computing;Quality of service;Security;Stakeholders;Virtualization","cloud computing;computer centres;factory automation;mobile computing;virtualisation","stable operation;secure operation;application upgrades;secure remote management;factory networks;network virtualization;configuration changes;security breaches;multitenant networks;automation industry;future industrial networks;innovation cycles;autonomous devices;virtual tenant network concept","","","","12","IEEE","3 Oct 2019","","","IEEE","IEEE Conferences"
"On the Performance and Scalability of Simulators for Improving Security and Safety of Smart Cities","A. Mohsin; S. Aurangzeb; M. Aleem; M. T. Khan","Department of Computer Science, National University of Computer and Emerging Seciences, Islamabad, Pakistan; Department of Computer Science, National University of Modern Languages, Islamabad, Pakistan; Department of Computer Science, National University of Modern Languages, Islamabad, Pakistan; School of Computing and Mathematical Sciences, University of Greenwich, London, UK","2022 IEEE 27th International Conference on Emerging Technologies and Factory Automation (ETFA)","25 Oct 2022","2022","","","1","8","Simulations have gained paramount importance in terms of software development for wireless sensor networks and have been a vital focus of the scientific community in this decade to provide efficient, secure, and safe communication in smart cities. Network Simulators are widely used for the development of safe and secure communication architectures in smart city. Therefore, in this technical survey report, we have conducted experimental comparisons among ten different simulation environments that can be used to simulate smart-city operations. We comprehensively analyze and compare simulators COOJA, NS-2 with framework Mannasim, NS-3, OMNeT++ with framework Castalia, WSNet, TOSSIM, J-Sim, GloMoSim, SENSE, and Avrora. These simulators have been run eight times each and comparison among them is critically scrutinized. The main objective behind this research paper is to assist developers and researchers in selecting the appropriate simulator against the scenario to provide safe and secure wired and wireless networks. In addition, we have discussed the supportive simulation environments, functions, and operating modes, wireless channel models, energy consumption models, physical, MAC, and network-layer protocols in detail. The selection of these simulation frameworks is based on features, literature, and important characteristics. Lastly, we conclude our work by providing a detailed comparison and describing the pros and cons of each simulator.","","978-1-6654-9996-5","10.1109/ETFA52439.2022.9921600","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9921600","Smart City;Simulators;Performance Analysis;Networks;Security","Wireless sensor networks;Protocols;Smart cities;Wireless networks;Scalability;Media Access Protocol;Software","protocols;smart cities;telecommunication security;wireless channels;wireless sensor networks","improving security;smart city;software development;wireless sensor networks;efficient communication;network simulators;safe communication architectures;secure communication architectures;technical survey report;smart-city operations;simulators COOJA;NS-2;NS-3;appropriate simulator;safe networks;secure wired networks;wireless networks;supportive simulation environments;wireless channel models;network-layer protocols;simulation frameworks","","","","28","IEEE","25 Oct 2022","","","IEEE","IEEE Conferences"
