"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Monitoring Interactions Across Multi Business Processes with Token Carried Data","C. Li; J. Ge; Z. Li; L. Huang; H. Yang; B. Luo","State Key Laboratory for Novel Software Technology, Nanjing University, Jiangsu Sheng, China; State Key Laboratory for Novel Software Technology, Nanjing University, Jiangsu Sheng, China; State Key Laboratory for Novel Software Technology, Nanjing University, Jiangsu Sheng, China; Department of Computer Science and Engineering, Southern Methodist University, Dallas; Bath Spa University, Bath, England, United Kingdom; State Key Laboratory for Novel Software Technology, Nanjing University, Jiangsu Sheng, China","IEEE Transactions on Services Computing","10 Dec 2019","2019","12","6","941","954","The rapid development of web service provides many opportunities for companies to migrate their business processes to the Internet for wider accessibility and higher collaboration efficiency. However, the open, dynamic and ever-changing Internet also brings challenges in protecting these business processes. There are certain process monitoring methods and the recently proposed ones are based on state changes of process artifacts or places, however, they do not mention defending process interactions from outer tampering, where events could not be detected by process systems, or saving fault-handling time. In this paper, we propose a novel Token-based Interaction Monitoring framework based on token carried data to safeguard process collaboration and reduce problem solving time. Token is a more common data entity in processes than process artifacts and they cover all tasks' executions. Comparing to detecting places' state change, we set security checking points at both when tokens are just produced and to be consumed. This will ensure that even if data is tampered after being created it would be detected before being used. For applying monitoring framework, we develop a collaboration constructing method with token-based process mining techniques to derive global interaction processes as well as organize historical process data in forms of token.","1939-1374","","10.1109/TSC.2016.2645690","Key Program of Research and Development of China(grant numbers:2016YFC0800803); National Natural Science Foundation of China(grant numbers:61572162,61572251); Natural Science Foundation of Jiangsu Province(grant numbers:BK20131277); National Science Foundation(grant numbers:CNS-1126747); Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7801152","Web services;collaboration construct;process reengineering methodology;business process monitoring;Data models","Monitoring;Collaboration;Internet;Data mining;Data models;Web services","business data processing;data mining;groupware;security of data;Web services","token carried data;web service;business processes;Internet;process monitoring methods;process artifacts;process interactions;process systems;process collaboration;common data entity;collaboration constructing method;token-based process;multibusiness processes;token-based interaction monitoring framework;security checking points;token-based process mining techniques","","3","","59","IEEE","28 Dec 2016","","","IEEE","IEEE Journals"
"Experimental Realization of Microcontroller Based Programmable Miniature Cost Effective Circuit Breaker","M. M. Mostafa; P. Sudheer; M. A. Hoque","Dept. of Electrical and Computer Engineering, University of Saskatchewan, Saskatoon, SK, Canada; Dept. of Electrical Engineering, Central University of Karnataka, Kalaburgi, India; Dept. of Electrical and Electronic Engineering, BRAC University, Dhaka, Bangladesh","2020 International Conference on Smart Grids and Energy Systems (SGES)","5 Mar 2021","2020","","","697","700","Miniature circuit breaker (MCB) is an electrical protection equipment. Generally it is used in households as an over current circuit breaker to ensure safety from electrical hazards like outrageous fire accidents arising from electrical short circuit. These kinds of electrical hazards occur because the amperage of these circuit breakers are fixed and we cannot change the tripping current anytime to endure the newly added or removed electrical loads. This paper reports the experimental realization of a numerical overcurrent relay using, primarily, a microcontroller and a micro current transformer (CT) which is compatible with smart grid technology and high voltage system like electric vehicle. In this newly designed numerical over current relay (NOCR) the user can change the set current and the sensitivity of the system just by twisting two different knobs. Thus this system ensures advance security against electrical hazards than a normal MCB. It will obtain, trial and covert analog current signals hooked on digital form of a power system in real time. Solid state switch (MOSFET switch) has been opted as circuit breaker in order to enhance system effectivity. This newly designed system can detect a fault or over current with 100% accuracy and the operating time (OT) calculated by this relay is 99.57% responsive to the theoretical calculation. All the components used to assemble this system are off the shelf; hence engender an economic and portable over current relay than any other commercially available system.","","978-1-7281-8550-7","10.1109/SGES51519.2020.00129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9364424","Miniature circuit breaker;numerical over current relay;current transformer;microcontroller;MOSFET","Microcontrollers;Circuit breakers;Hazards;Smart grids;Power systems;Relays;Switching circuits","circuit breakers;current transformers;microcontrollers;overcurrent protection;power distribution protection;relay protection;smart power grids","microcontroller based programmable miniature cost effective circuit breaker;miniature circuit breaker;electrical protection equipment;current circuit breaker;electrical hazards;outrageous fire accidents;electrical short circuit;tripping current;electrical loads;numerical overcurrent relay;microcurrent transformer;high voltage system;electric vehicle;current relay;set current;covert analog current signals;power system;system effectivity;newly designed system;commercially available system","","","","11","IEEE","5 Mar 2021","","","IEEE","IEEE Conferences"
"Attack Detection and Mitigation for Sensor and CAN Bus Attacks in Vehicle Anti-lock Braking Systems","L. Kang; H. Shen","Department of Computer Science, University of Virginia, Charlottesville, VA; Department of Computer Science, University of Virginia, Charlottesville, VA","2020 29th International Conference on Computer Communications and Networks (ICCCN)","30 Sep 2020","2020","","","1","9","For a modern vehicle, if a sensor in the vehicle Anti-lock Braking System (ABS) or the controller area network (CAN) bus is attacked during a brake process, the vehicle will lose driving direction control and driver's life will be highly threatened. However, current methods for detecting attacks are not sufficiently accurate and no methods can provide attack mitigation. To ensure vehicle ABS security, we propose an attack detection method to accurately detect both sensor attack and CAN bus attack in a vehicle ABS, and an attack mitigation strategy to mitigate their negative effects on the vehicle ABS. In our attack detection method, we build a vehicle state space equation which considers real-time road friction coefficient to predict vehicle states (i.e., wheel speed and longitudinal brake force) with their previous values. Based on sets of historical measured vehicle states, we develop a search algorithm to find out attack changes (vehicle state changes because of the attack) by minimizing errors between predicted vehicle states and measured vehicle states. In our attack mitigation strategy, attack changes are subtracted from measured vehicle states to generate correct vehicle states for the vehicle ABS. We conducted first real sensor attack experiments to show how a magnet affects sensor readings. Our experimental results demonstrate that our attack detection method can detect sensor attack and CAN bus attack more accurately compared with existing methods, and also our attack mitigation strategy almost eliminates attack's effects on the vehicle ABS.","2637-9430","978-1-7281-6607-0","10.1109/ICCCN49398.2020.9209645","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9209645","CAN bus attack;Sensor attack;Attack detection and mitigation;Vehicle ABS","Brakes;Force;Wheels;Hydraulic systems;Real-time systems;Roads;Friction","brakes;braking;controller area networks;field buses;search problems;sensors","vehicle state prediction;attack mitigation strategy;sensor attack experiments;attack detection method;CAN bus attacks;controller area network bus;vehicle ABS security;vehicle state space equation;vehicle antilock braking systems;driving direction control;real-time road friction coefficient;search algorithm","","2","","24","IEEE","30 Sep 2020","","","IEEE","IEEE Conferences"
"Static Vulnerabilities Detection Based on Extended Vulnerability State Machine Model","B. Liang","School of Information, Renmin University of China, Beijing, China","2009 International Conference on Networks Security, Wireless Communications and Trusted Computing","5 May 2009","2009","2","","305","308","A static vulnerability detection method based on an extended vulnerability state machine is proposed in this paper. In this method, the state space of state machine model is extended. The security state of a variable can be identified by a property set that may consist of multiple security-related properties rather than a single property. As results, fine-grained state transition is provided to support accurate recognition of program security-related behaviors. Specially, the recognition of validation checking is introduced to reduce false positives. Besides, a systematic discrimination mechanism for tainted data is constructed to prevent false negatives result from neglecting tainted data sources. The experimental results of a prototype system show that this method can effectively detect vulnerabilities in software systems with obviously lower false positive than existing methods, and avoid some serious false negative.","","978-1-4244-4223-2","10.1109/NSWCTC.2009.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4908466","vulnerabilities detection;static analysis;state machine","Data security;Software systems;State-space methods;Information security;Software prototyping;Detectors;Virtual manufacturing;Wireless communication;Computer networks;Laboratories","program diagnostics;security of data","static vulnerabilities detection;extended vulnerability state machine model;fine-grained state transition;program security-related behavior recognition;systematic discrimination mechanism;software systems","","1","1","7","IEEE","5 May 2009","","","IEEE","IEEE Conferences"
"Distributed Secure Control Against Denial-of-Service Attacks in Cyber-Physical Systems Based on K-Connected Communication Topology","T. -Y. Zhang; D. Ye","College of Information Science and Engineering, Northeastern University, Shenyang, China; College of Information Science and Engineering, Northeastern University, Shenyang, China","IEEE Transactions on Cybernetics","17 Jun 2020","2020","50","7","3094","3103","In this article, the security problem in cyber-physical systems (CPSs) against denial-of-service (DoS) attacks is studied from the perspectives of the designs of communication topology and distributed controller. To resist the DoS attacks, a new construction algorithm of the k-connected communication topology is developed based on the proposed necessary and sufficient criteria of the k-connected graph. Furthermore, combined with the k-connected topology, a distributed event-triggered controller is designed to guarantee the consensus of CPSs under mode-switching DoS (MSDoS) attacks. Different from the existing distributed control schemes, a new technology, that is, the extended Laplacian matrix method, is combined to design the distributed controller independent on the knowledge and the dwell time of DoS attack modes. Finally, the simulation example illustrates the superiority and effectiveness of the proposed construction algorithm and a distributed control scheme.","2168-2275","","10.1109/TCYB.2020.2973303","National Natural Science Foundation of China(grant numbers:61773097,U1813214); LiaoNing Revitalization Talents Program(grant numbers:XLYC1907035); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9016368","Cyber-physical systems;denial-of-service (DoS) attacks;distributed control;k-connected graph","Topology;Laplace equations;Denial-of-service attack;Cyber-physical systems;Decentralized control;Cyberattack;Communication channels","computer network security;distributed control;graph theory;telecommunication control;telecommunication network topology","distributed secure control;denial-of-service attacks;cyber-physical systems;k-connected communication topology;security problem;CPSs;construction algorithm;distributed event-triggered controller;mode-switching DoS attacks;distributed control schemes;distributed controller independent;DoS attack modes;k-connected graph","","36","","37","IEEE","27 Feb 2020","","","IEEE","IEEE Journals"
"Formal specifications and verification of a secure communication protocol model","X. Yang; L. Yuliang; J. Fan","Teaching and Research Office of Network Engineering, Electronic Engineering Institute, Hefei 230037, P. R. China; Teaching and Research Office of Network Engineering, Electronic Engineering Institute, Hefei 230037, P. R. China; Research Center for Information Network Security, University of Science and Technology of China, Hefei 230027, P. R. China","Journal of Systems Engineering and Electronics","17 Jan 2012","2003","14","2","90","97","This paper presents a secure communication protocol model-EABM, by which network security communication can be realized easily and efficiently. First, the paper gives a thorough analysis of the protocol system, systematic construction and state transition of EABM. Then, it describes the channels and the process of state transition of EABM in terms of ESTELLE. At last, it offers a verification of the accuracy of the EABM model.","1004-4132","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6077511","Protocol Model;ESTELLE;Extended alternating bit machine","Protocols;Delay;Security;Radiation detectors;Receivers;Integrated circuit modeling","","","","","","","","17 Jan 2012","","","BIAI","BIAI Journals"
"Blockchain-based Attendance Management and Payroll System using Hyperledger Composer Framework","D. Hanggoro; J. H. Windiatmaja; R. F. Sari","Department of Electrical Engineering, Faculty of Engineering, Universitas Indonesia, Depok, Indonesia; Department of Electrical Engineering, Faculty of Engineering, Universitas Indonesia, Depok, Indonesia; Department of Electrical Engineering, Faculty of Engineering, Universitas Indonesia, Depok, Indonesia","2022 IEEE Region 10 Symposium (TENSYMP)","29 Aug 2022","2022","","","1","6","Data storage for attendance at a company or agency is usually stored in a local or cloud database. This type of storage has several issues, such as privacy and data integrity, because several parties will fully regulate privacy and data integrity. Therefore, a data storage system is needed that can provide privacy, security, and data integrity to maintain the authenticity of sensitive data. This study wants to develop to implement blockchain technology to store employee attendance data from the HR department in a company. Employee attendance data is taken from the Angular web application integrated with a permissioned blockchain framework called Hyperledger Composer. This study chose Hyperledger Composer because this type of blockchain has a fast validation time. Hyperledger Composer has a Representational State Transfer Application Programming Interface (REST API) named composer-rest-server, which allows Hyperledger blockchain to interact with other components. The implementation results show that Hyperledger Composer can be functionally used as data storage for the attendance management and Payroll system. In addition, Hyperledger Composer performance is measured by evaluating block transaction times. The evaluation of the Hyperledger Composer is done in three ways: directly within the Hyperledger Composer, using the Angular web application through the REST API, and using JMeter through the REST API. As a result, testing for making transaction blocks varies from 1 - 17ms on an experiment directly in Hyperledger Composer, 5 - 296ms through the REST API using JMeter tools, and 1 - 4270ms through the Angular Web Application. The result shows that the performance of the REST API produced by the composer-rest-server is recorded faster than Ethereum. With these results, composer-rest-server can handle systems that require fast transaction times, such as voting systems, health monitoring, and the Internet of Things (IoT) application, because the average time to conduct transactions is still under one second. Thus, Hyperledger as attendance data storage can provide privacy and data integrity.","2642-6102","978-1-6654-6658-5","10.1109/TENSYMP54529.2022.9864383","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9864383","blockchain;Hyperledger;composer-rest-server;attendance;REST API","Data privacy;Distributed ledger;Data integrity;Memory;Companies;Blockchains;Representational state transfer","application program interfaces;data integrity;data privacy;human resource management;Internet;payroll data processing;transaction processing;Web services","blockchain-based attendance management;payroll system;data integrity;data storage system;employee attendance data;Angular web application;representational state transfer application programming interface;REST API;hyperledger blockchain;hyperledger composer;attendance data storage;block transaction times;JMeter;data privacy;time 1.0 ms to 17.0 ms;time 5.0 ms to 296.0 ms;time 1.0 ms to 4270.0 ms","","","","13","IEEE","29 Aug 2022","","","IEEE","IEEE Conferences"
"Automatic human facial expression recognition using Hidden Markov Model","M. Vijayalakshmi; T. Senthil","Kalasalingam University, Krishnankoil, Tamil Nadu, IN; Kalasalingam University, Krishnankoil, Tamil Nadu, IN","2014 International Conference on Electronics and Communication Systems (ICECS)","8 Sep 2014","2014","","","1","5","Facial Recognition is a type of biometric software application that can identify a specific individual in a digital image by analyzing and comparing patterns. These systems are commonly used for the security purposes but are increasingly being used in a variety of other applications such as residential security, voter verification, banking using ATM. Changes in facial expression become a difficult task in recognizing faces. In this paper continuous naturalistic affective expressions will be recognized using Hidden Markov Model (HMM) framework. Active Appearance Model (AAM) landmarks are considered for each frame of the videos. The AAMs were used to track the face and extract its visual features. There are six different facial expressions considered over here: Happy, Sadness, Anger, Fear, Surprise, Disgust, Fear and Sad. Different Expression recognition problem is solved through a multistage automatic pattern recognition system where the temporal relationships are modeled through the HMM framework. Dimension levels (i.e., labels) can be defined as the hidden states sequences in the HMM framework. Then the probabilities of these hidden states and their state transitions can be accurately computed from the labels of the training set. Through a three stage classification approach, the output of a first-stage classification is used as observation sequences for a second stage classification, modeled as a HMM-based framework. The k-NN will be used for the first stage classification. A third classification stage, a decision fusion tool, is then used to boost overall performance.","","978-1-4799-2320-5","10.1109/ECS.2014.6892800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6892800","Hidden Markov model (HMM);K Nearest Neighbor (k-NN);Active Appearance Model (AAM);Dimension levels","Hidden Markov models;Computational modeling;Face recognition;Speech recognition;Active appearance model;Support vector machine classification;Speech","biometrics (access control);face recognition;hidden Markov models","hidden states;state transitions;AAM landmarks;active appearance model;HMM framework;ATM;banking;voter verification;residential security;digital image;biometric software application;Hidden Markov Model;automatic human facial expression recognition","","5","","23","IEEE","8 Sep 2014","","","IEEE","IEEE Conferences"
"The Study in Role-Based Session with Spatial Character","Z. ZhiWen; C. ChangQian; J. ShiGuang","School of Computer Science and Telecommunications Engineering, Jiangsu University, Zhenjiang, Jiangsu, China; School of Computer Science and Telecommunications Engineering, Jiangsu University, Zhenjiang, Jiangsu, China; School of Computer Science and Telecommunications Engineering, Jiangsu University, Zhenjiang, Jiangsu, China","2008 International Symposium on Information Science and Engineering","30 Dec 2008","2008","1","","336","339","In recent years, the research of role-based access control model has been emphasized.The Spatial Role-Based Access Control (SRBAC) model is the expansion of spatial character in RBAC96. SRBAC has more comprehensive, more specific description of the system's security. Based on SRBAC, this paper focuses on the session character. Formal definition of SRBAC Model was put forward at first. And then, different sessions being probably lead to conflicts in the system was presented. Finally, in order to maintain the system's consistency, the algorithms, which solve the state change problem of the sessions by the change of spatial lacation, were presented to eliminate the conflictive session and confirm a non-blocked sessions set at any spatial location.","2160-1291","978-0-7695-3494-7","10.1109/ISISE.2008.183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4732230","rbac;spatial;session;consistency","Lab-on-a-chip;Permission;Access control;Communications technology;Information science;Computer science;Runtime;Authorization;Disaster management;Standards development","authorisation","role-based session;spatial character;spatial role-based access control model;system security;formal definition;state change problem;nonblocked sessions","","","","5","IEEE","30 Dec 2008","","","IEEE","IEEE Conferences"
"Improved limited power tracking of a photovoltaic plant connected across voltage-controlled DC bus","P. B. S. Kiran; V. Sarkar","Indian Institute of Technology Guwahati, Guwahati, Assam, IN; Department of EE, IIT, Hyderabad, India","2015 IEEE IAS Joint Industrial and Commercial Power Systems / Petroleum and Chemical Industry Conference (ICPSPCIC)","13 Jul 2017","2015","","","203","208","The objective of this paper is to improve the performance of limited power point tracking (LPPT) of photovoltaic plants. The limited power point tracking refers to controlling the power output of a photovoltaic array at a level below the maximum power point. The limited power point tracking exhibits advantages over maximum power point tracking (MPPT) both in terms of economy and system security. The previously reported LPPT methods, however, exhibit more oscillations at low power levels or require additional mode changing action under power scarcity and may malfunction under the rapidly varying environmental conditions. To avoid those difficulties, two novel LPPT control schemes are proposed. Both the schemes are carefully designed with minimum deviation from the traditional MPPT control so as to ensure easy implementation. Each of the controllers proposed has its own merit. The LPPT control under the proposed schemes can be implemented without the support of any local energy storage. Detailed case studies are performed to verify the effectiveness of proposed LPPT controllers.","","978-1-5090-3892-3","10.1109/CICPS.2015.7974075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7974075","Incremental conductance method;limited power point tracking;maximum power point tracking;perturb and observe method;photovoltaic system","Photovoltaic systems;Voltage control;Maximum power point trackers;Generators;Convergence;Oscillators","maximum power point trackers;photovoltaic power systems;power system economics;power system security;voltage control","photovoltaic plant;voltage-controlled DC bus;limited power point tracking;LPPT methods;photovoltaic array;maximum power point tracking;MPPT;power system economy;power system security","","5","","14","IEEE","13 Jul 2017","","","IEEE","IEEE Conferences"
"An autonomic and policy-based authorization framework for OpenFlow networks","D. Rosendo; P. T. Endo; D. Sadok; J. Kelner","Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Universidade de Pernambuco, Caruaru, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil","2017 13th International Conference on Network and Service Management (CNSM)","15 Jan 2018","2017","","","1","5","The Network Access Control (NAC) management is a critical task, especially in current networks that are composed of many heterogeneous things (Internet of Things) connected to share data, resources and Internet access. The Software-Defined Networking (SDN) simplifies the network design and operation, and offers new opportunities (programmability, flexibility, dy-namicity, and standardization) to manage the network. Despite this, the access control management remains a challenge, once managing security policies involves dealing with a large set of access control rules, detecting conflicting policies, defining priorities, delegating rights, and reacting against network state changes and events. This work presents the HACFlow, a novel, autonomic, and policy-based framework for access control management in OpenFlow networks. HACFlow aims to simplify and automate the network management allowing network operators to govern rights of network entities by defining dynamic, fine-grained, and high-level access control policies. We analyzed the performance of HACFlow and compared it against related approaches.","2165-963X","978-3-901882-98-2","10.23919/CNSM.2017.8255990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8255990","Software-defined Networks;Internet of Things networks;Security management;Policy-based management;Autonomic and cognitive management","Access control;Manuals;Synchronization;Electronic mail;Communication networks","authorisation;computer network security;Internet;software defined networking;telecommunication network management","network design;access control rules;conflicting policies;network state changes;HACFlow;OpenFlow networks;network management;network operators;network entities;high-level access control policies;autonomic policy;authorization framework;heterogeneous things;Internet access;security policies;software-defined networking;network access control management","","4","","9","","15 Jan 2018","","","IEEE","IEEE Conferences"
"Trust Assessment Model Based on a Hierarchical Decision-Making Process in IoT Sensor Networks","N. Berjab; H. H. Le; H. Yokota","Tokyo Institute of Technology, Tokyo, Japan; Tokyo Institute of Technology, Tokyo, Japan; Tokyo Institute of Technology, Tokyo, Japan","2022 18th European Dependable Computing Conference (EDCC)","2 Nov 2022","2022","","","33","40","The Internet of Things (IoT) and its security issues have been gaining increasing attention in recent years due to the increasing number of threats and attacks against IoT devices. Specifically, false data injection attacks aim at tampering with the sensed data that reflect the normal system operation state. Therefore, a time-efficient and accurate approach to assessing sensor trustworthiness is necessary. To this end, we propose T-LHDM (a trust model based on low and high decision-making processes), a sensor state trust model based on a Markov chain to represent sensor state transitions in normal operating conditions. To demonstrate the model, we first observed sensed data in a hierarchical decision-making process by intentionally exploiting the sensor data’s temporal and spatial correlations. Then, the consistency between the precomputed set of sensor state transitions and the observed ones was used to detect corruptions and assess the sensor trustworthiness. Our experiments using two real-world datasets demonstrated that the proposed model accurately assessed the sensor trustworthiness with an average accuracy of 95%. We also stress the significance of considering the sensor’s spatiotemporal correlations to assess the trust of the sensed data, which has been neglected in previous studies. To this end, we conducted a comparative evaluation against a contemporary temporal correlation-based method and three well-known correlation tests. The results showed that T-LHDM outperformed all the competing methods.","2641-810X","978-1-6654-7402-3","10.1109/EDCC57035.2022.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9933141","Sensor correlations;False data attack;IoT","Correlation;Systems operation;Decision making;Markov processes;Data models;Spatial databases;Spatiotemporal phenomena","computer crime;decision making;Internet of Things;Markov processes;security of data;telecommunication security","sensed data;contemporary temporal correlation-based method;trust assessment model;hierarchical decision-making process;IoT sensor networks;IoT devices;false data injection attacks;normal system operation state;low decision-making processes;high decision-making processes;sensor state trust model;sensor state transitions;sensor data;T-LHDM;Markov chain;real-world datasets","","","","27","IEEE","2 Nov 2022","","","IEEE","IEEE Conferences"
"Evaluating wireless network vulnerabilities and attack paths in smart grid comprehensive analysis and implementation","E. Nasr; I. Shahrour","Laboratoire Génie Civil et géo-Environnement (LGCgE), Lillel/Polytech'Lille, Lille, France; Laboratoire Génie Civil et géo-Environnement (LGCgE), Lillel/Polytech'Lille, Lille, France","2017 Sensors Networks Smart and Emerging Technologies (SENSET)","30 Nov 2017","2017","","","1","4","Quantifying vulnerability and security levels for smart grid diversified link of networks have been a challenging task for a long period of time. Security experts and network administrators used to act based on their proficiencies and practices to mitigate network attacks rather than objective metrics and models. This paper uses the Markov Chain Model [1] to evaluate quantitatively the vulnerabilities associated to the 802.11 Wi-Fi network in a smart grid. Administrator can now assess the level of severity of potential attacks based on determining the probability density of the successive states and thus, providing the corresponding security measures. This model is based on the observed vulnerabilities provided by the Common Vulnerabilities and Exposures (CVE) database explored by MITRE [2] to calculate the Markov processes (states) transitions probabilities and thus, deducing the vulnerability level of the entire attack paths in an attack graph. Cumulative probabilities referring to high vulnerability level in a specific attack path will lead the system administrator to apply appropriate security measures a priori to potential attacks occurrence.","","978-1-5090-6011-5","10.1109/SENSET.2017.8125032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8125032","vulnerability;smart grid;Markov chain;wireless;CVE;probability","","computer network security;Markov processes;power system security;probability;security of data;smart power grids;telecommunication security;wireless LAN","wireless network vulnerabilities;Markov Chain model;transitions probabilities;Markov processes;probability density;Wi-Fi network;network attacks;network administrators;security levels;smart grid comprehensive analysis","","1","","14","IEEE","30 Nov 2017","","","IEEE","IEEE Conferences"
"Design of high power LD soft-switching linear drive power supply and temperature controller","Min Zhou; Aiwen Zhang; Zhiping Cai; Huiying Xu; Yang Liu; Manli Li","Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China","2008 2nd International Conference on Anti-counterfeiting, Security and Identification","25 Nov 2008","2008","","","372","377","In order to drive linear high-power laser diode, we design a new-style and high-efficiency linear power supply and the temperature controlling system, achieving a high-stability current output from 0 to 6 A, whose current ripple is less than 1%. Innovative design of the rectifier mode switch circuit, voltage feedback networks, the soft-switch anti-surge filter circuit and over-current protection circuits with special current-locking function, greatly enhance the efficiency, stability and security of drive system. We also design a temperature controlling system base on the PID algorithm with over-heating protection circuit. Its control range is 0 - 35degC with a controlling precision of 0.1degC.","2163-5056","978-1-4244-2584-6","10.1109/IWASID.2008.4688423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4688423","LD;PID;drive power supply;temperature controller","Power supplies;Temperature control;Feedback circuits;Control systems;Switches;Diode lasers;Optical design;Optical control;Rectifiers;Switching circuits","electric drives;overcurrent protection;semiconductor lasers;switched mode power supplies;temperature control","soft-switching linear drive power supply;temperature controller;linear high-power laser diode;high-stability current;rectifier mode switch circuit;feedback networks;antisurge filter circuit;overcurrent protection circuits;current-locking function;drive system security;PID algorithm;overheating protection circuit;current 0 A to 6 A;temperature 0 degC to 35 degC","","2","","8","IEEE","25 Nov 2008","","","IEEE","IEEE Conferences"
"Radio Specific Emitter Identification based on nonlinear characteristics of signal","Yingjun Yuan; Zhitao Huang; Fenghua Wang; Xiang Wang","College of Electronic Science and Engineering, National University of Defense Technology, Changsha, Hunan, P. R. China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, Hunan, P. R. China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, Hunan, P. R. China; College of Electronic Science and Engineering, National University of Defense Technology, Changsha, Hunan, P. R. China","2015 IEEE International Black Sea Conference on Communications and Networking (BlackSeaCom)","13 Aug 2015","2015","","","77","81","Radio Specific Emitter Identification (SEI) is the technique which identifies the individual radio emitter based on the received signals' specific properties called signals' Radio Frequency Fingerprint (RFF). SEI is very significant for improving the security of wireless networks. A novel SEI method which treats the emitter as a nonlinear dynamical system is proposed in this paper. The method works based on the signal's nonlinear characteristics which result from the unintentional and unavoidable physical-layer imperfections. The reconstructed phase space (RPS) is used as the tool for analyzing the nonlinearity. The entire characteristics of RPS and state changes characteristics of points in RPS are extracted to form RFF. To evaluate the availability of the RFF, the signals from four wireless network cards are collected by a signal acquisition system. The proposed RFF's discrimination capabilities are visually analyzed using the boxplot. The results of visual analysis and classification demonstrate that this method is effective.","","978-1-4799-8505-0","10.1109/BlackSeaCom.2015.7185090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7185090","Specific emitter identification;radio frequency fingerprint;phase space;nonlinearity","Fingerprint recognition;Wireless networks;Transient analysis;Nonlinear dynamical systems;Feature extraction;Conferences;Visualization","nonlinear dynamical systems;radio networks;signal reconstruction;telecommunication security","radio specific emitter identification;nonlinear signal characteristics;radio frequency fingerprint;wireless network security;nonlinear dynamical system;signal nonlinear characteristics;phase space reconstruction","","8","","24","IEEE","13 Aug 2015","","","IEEE","IEEE Conferences"
"Grid Information Service Architecture in ChinaGrid","H. Zhang; X. Zhou; Z. Yang; X. Wu; Y. Luo","College of Computer Science, Northwestern Polytechnical University, Xi'an, China; College of Computer Science, Northwestern Polytechnical University, Xi'an, China; College of Computer Science, Northwestern Polytechnical University, Xi'an, China; College of Information Engineering, Chang'an University, Xi'an, China; School of Electronics Engineering and Computer Science, Peking University, Beijing, China","2006 Fifth International Conference on Grid and Cooperative Computing (GCC'06)","19 Dec 2006","2006","","","307","310","Grid information service, a key component of grid, implements the management of grid system and its resources. This paper presents Grid Information Service Architecture (GISA2.0) that developed for ChinaGrid Support Platform (CGSP2.0). GISA2.0 is a service-oriented hierarchy management model, which supports unified management of all grid resources. It implements a hierarchical monitoring model, which collects information effectively with low system intrusion and discovery of state change in time. Domain autonomy and grid information security are emphasized, and secure global information sharing is achieved with a standard domain exchange mechanism","2160-4916","0-7695-2694-2","10.1109/GCC.2006.51","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4031473","","Resource management;Computer architecture;Information security;Educational programs;Educational institutions;Computer science;Network topology;Grid computing;Computerized monitoring;Scalability","grid computing;information services;security of data","ChinaGrid Support Platform;service-oriented hierarchy management model;grid resource management;hierarchical monitoring model;domain autonomy;grid information security;global information sharing;domain exchange;Grid Information Service Architecture","","1","","20","IEEE","19 Dec 2006","","","IEEE","IEEE Conferences"
