"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A moving-horizon hybrid stochastic game for secure control of cyber-physical systems","F. Miao; Q. Zhu","Department of Electrical and Systems En-gineering, University of Pennsylvania, Philadelphia, PA, USA; Department of Electrical and Computer Engineering, New York University, Brooklyn, NY, USA","53rd IEEE Conference on Decision and Control","12 Feb 2015","2014","","","517","522","Security of cyber-physical systems (CPS) is a challenge for increasingly integrated systems today. To analyze and design detection and defense mechanisms for CPSs requires new system frameworks. In this paper, we establish a zero-sum hybrid stochastic game model, that can be used for designing defense policies for cyber-physical systems against attackers of different types. The hybrid game model contains physical states described by the system dynamics, and a cyber state that represents the detection mode of the system. A system selects a subsystem by combining one controller, one estimator and one detector among a finite set of candidate components at each state. In order to provide scalable and real-time computation of the switching strategies, we propose a moving-horizon approach to solve the zero-sum hybrid stochastic game, and obtain a saddle-point equilibrium policy for balancing the system's security overhead and control cost. This approach leads to a real-time algorithm that yields a sequence of Nash equilibrium strategies which can be shown to converge. The paper illustrates these concepts using numerical examples, and we compare the results with previously known designs.","0191-2216","978-1-4673-6090-6","10.1109/CDC.2014.7039433","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7039433","","Games;Stochastic processes;Detectors;Heuristic algorithms;Algorithm design and analysis;Control systems;Security","security of data;stochastic games","moving-horizon hybrid stochastic game model;secure control;cyber-physical systems;CPS;detection mechanisms;defense mechanisms;system frameworks;zero-sum hybrid stochastic game model;defense policies;attackers;physical states;system dynamics;cyber state;detection mode;switching strategies;saddle-point equilibrium policy;system security overhead;control cost;Nash equilibrium strategies","","12","","14","IEEE","12 Feb 2015","","","IEEE","IEEE Conferences"
"An Event-Based Formal Framework for Dynamic Software Update","S. An; X. Ma; C. Cao; P. Yu; C. Xu","Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China; Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China; Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China; Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China; Department of Computer Science and Technology, Nanjing University Nanjing, Jiangsu, China","2015 IEEE International Conference on Software Quality, Reliability and Security","24 Sep 2015","2015","","","173","182","Dynamic Software Update (DSU) is a technique to upgrade running programs without shutting them down. DSU can improve system availability and maintenance flexibility. However, its adoption in practice is still limited due to the risk of system misbehavior that careless DSU may bring. To reduce this risk we propose a formal framework for the specification and verification of DSU. Different from previous approaches where DSU is described from the viewpoint of program's internal state transitions, our framework focuses on program's external behavior and its effect on its environment. This more abstract view avoids over specification of DSU and allows for better DSU flexibility. Based on this framework, we also devise a mechanism that automatically synthesizes runtime monitors to improve DSU timeliness without compromising its safety.","","978-1-4673-7989-2","10.1109/QRS.2015.33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7272929","dynamic software update;formal methods","Servers;Monitoring;Games;Software;Runtime;System recovery;Security","formal specification;formal verification;software maintenance;system monitoring","event-based formal framework;dynamic software update;running program upgrade;system availability;maintenance flexibility;system misbehavior;DSU specification;DSU verification;program external behavior;DSU flexibility;runtime monitor synthesis;DSU timeliness","","6","7","26","IEEE","24 Sep 2015","","","IEEE","IEEE Conferences"
"Securing OFDM-Based NOMA SWIPT Systems","A. Badawy; A. E. Shafie","Politecnico di Torino, DET., Turin, Italy; Qualcomm Tech. Inc, San Diego, CA, USA","IEEE Transactions on Vehicular Technology","23 Oct 2020","2020","69","10","12343","12347","In this paper, we present a physical-layer security scheme that exploits artificial noise (AN) to secure the downlink legitimate communications and transfer energy to nodes operating under non-cooperative non-orthogonal multiple-access (NOMA) scenario. The nodes employ a joint time-switching and power-switching scheme to maximize the harvested energy. We provide necessary analysis and derivations for the optimization parameters and find the optimized transmission parameters that maximize the minimum secrecy rate among users while meeting constraints on minimum transferred energy and outage probabilities at the nodes through an exhaustive grid-based search. Our analysis and simulations prove the feasibility of securing the communication among NOMA nodes, while transferring energy and meeting outage probability constraints.","1939-9359","","10.1109/TVT.2020.3017570","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9170862","NOMA;physical-layer security;energy harvesting;SWIPT","NOMA;OFDM;Power system reliability;Probability;Receivers;Security;Energy exchange","convex programming;cooperative communication;energy harvesting;interference suppression;iterative methods;mobile radio;multi-access systems;OFDM modulation;optimisation;probability;telecommunication network reliability;telecommunication security;wireless channels","outage probabilities;minimum transferred energy;minimum secrecy rate;optimized transmission parameters;optimization parameters;necessary analysis;harvested energy;joint time-switching;multiple-access scenario;transfer energy;downlink legitimate communications;artificial noise;physical-layer security scheme;OFDM-based NOMA SWIPT systems;meeting outage probability constraints;NOMA nodes;exhaustive grid-based search","","5","","9","IEEE","18 Aug 2020","","","IEEE","IEEE Journals"
"Designing A Secure Integration Model For EGovernance Platforms","P. Shigwedha; F. B. Shava","Department of Computer Science, Namibia University of Science and Technology, Windhoek, Namibia; Department of Computer Science, Namibia University of Science and Technology, Windhoek, Namibia","2021 3rd International Multidisciplinary Information Technology and Engineering Conference (IMITEC)","21 Feb 2022","2021","","","1","6","E-governance has become an important element of good governance in Namibia and elsewhere in the world. Countries including Namibia has embraced this phenomenal tool by employing e-government systems that provide, amongst other benefits, the governance, and the interoperability of external systems from various entities with a common goal. The communication in the e-governance platform and many data exchange systems alike, such as health information exchange systems, usually depends on the interoperability of the platforms achieved with platform-independent architectures and protocol such as Representational State Transfer (REST), Simple Object Access Protocol (SOAP) or Application Programming Interface (APIs), which is an important building block for developing distributed applications, published as web services over an Intranet or the Internet. However, in most interoperability or integrations of systems, the interfacing component of the integration has been regarded as the most likely to be the weak link in terms of vulnerabilities [4]. Protocols such as SOAP commonly used for web-service integration, are prone to several vulnerabilities such as SOAP Injection and WSDL disclosure/enumeration that could make SOAP powered web-service integration vulnerable if not mitigated. This paper adopts the Design Science paradigm to design a secure integration model to mitigate vulnerabilities presented by the SOAP-powered and any other web-service integration protocols, to achieve secure integrations of heterogeneous systems in e-governance platforms.","","978-1-6654-1749-5","10.1109/IMITEC52926.2021.9714556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9714556","SOAP;vulnerability assessment;web services;egovernment","Protocols;Refining;Service-oriented architecture;Representational state transfer;Simple object access protocol;Security;Usability","access protocols;application program interfaces;electronic data interchange;government data processing;Internet;intranets;open systems;security of data;Web services","secure integration model;web-service integration protocols;secure integrations;heterogeneous systems;e-governance platform;EGovernance platforms;good governance;countries including Namibia;e-government systems;external systems;data exchange systems;health information exchange systems;platform-independent architectures;protocol;web services;SOAP powered web-service integration","","","","25","IEEE","21 Feb 2022","","","IEEE","IEEE Conferences"
"MimicHunter: A General Passive Network Protocol Mimicry Detection Framework","Z. Cao; G. Xiong; L. Guo","School of Computer Science, Beijing University of Posts and Telecommunications, Beijing, China; School of Computer Science, Beijing University of Posts and Telecommunications, Beijing, China; School of Computer Science, Beijing University of Posts and Telecommunications, Beijing, China","2015 IEEE Trustcom/BigDataSE/ISPA","3 Dec 2015","2015","1","","271","278","Network based intrusions and information theft events are becoming more and more popular today. To bypass the network security devices such as firewall, intrusion detection/prevention system (IDS/IPS) and web application firewall, attackers use evasive techniques to circumvent them, of which protocol mimicry is a very useful approach. The technique camouflages malicious communications as common protocols or generally innocent applications to avoid network security audit, which has been widely used in advanced Trojans, botnets, as well as anonymous communication systems, bringing a great challenge to current network management and security. To this end, we propose a general network protocol mimicry behavior discovery framework named MimicHunter to detect such evasive masquerade behaviors, which exploits protocol structure and state transition verifications, as well as primary protocol behavior elements. Experiment results on several datasets demonstrate the effectiveness of our method in practice. Besides, MimicHunter is flexible in deployment and can be easily implemented in passive detection systems with only a little cost compared with the active methods.","","978-1-4673-7952-6","10.1109/Trustcom.2015.384","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7345292","protocol mimicry;intrusion detection;evasive attack;protocol structure;state transition","Protocols;MIMICs;Payloads;Inspection;Intrusion detection;Malware","security of data","MimicHunter framework;passive network protocol mimicry detection framework;network based intrusion;information theft events;network security devices;firewall;intrusion detection system;intrusion prevention system;IDS-IPS;Web application firewall;evasive techniques;network security audit","","1","","31","IEEE","3 Dec 2015","","","IEEE","IEEE Conferences"
"A Three-dimension Resilience State Space-based Approach to Resilience Assessment of CBTC system","J. Zhao; T. Tang; B. Bu; Q. Li","State Key Lab. of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, P.R China; State Key Lab. of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, P.R China; State Key Lab. of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, P.R China; State Key Lab. of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, P.R China","2021 IEEE International Intelligent Transportation Systems Conference (ITSC)","25 Oct 2021","2021","","","3673","3678","Traditional passive defense methods cannot resist the constantly updated and evolving cyber attacks. The concept of resilience is introducing to measure the ability of the system to maintain its function under attack. It matters in evaluating the security of modern industrial systems. This paper presents a 3D Resilience State Space method to assess Communication-based train control (CBTC) system resilience under malware attack. We model the spread of malware as two functions: the communicability function $f$(x) and the susceptibility function 9 (x). We describe the characteristics of these two function in the CBTC complex network by using the percolation theory. Then we use a perturbation formalism to analyze the impact of malware attack on information flow and use it as an indicator of the cyber layer state. The CBTC cyber-physical system resilience metric formalizes as the system state transitions in three-dimensional state space. The three dimensions respectively represent the cyber layer state, the physical layer state, and the transmission layer state. The simulation results reveal that the proposed framework can effectively assess the resilience of the CBTC system. And the anti-malware programs can prevent the spread of malware and improve CBTC system resilience.","","978-1-7281-9142-3","10.1109/ITSC48978.2021.9564448","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564448","","Fault tolerance;Three-dimensional displays;Simulation;Resists;Control systems;Malware;State-space methods","complex networks;computer network security;invasive software;railway communication;state-space methods","three-dimension resilience state space-based approach;passive defense methods;communication-based train control system resilience;cyber-physical system resilience metric formalizes;CBTC system resilience;anti-malware programs;transmission layer state;physical layer state;system state transitions;cyber layer state;CBTC complex network;susceptibility function;communicability function;malware attack;industrial systems;cyber attacks","","","","18","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"IEEE Standard for Biometric Open Protocol","",,"IEEE Std 2410-2015","10 Nov 2015","2015","","","1","37","Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). The BOPS implementation includes software running on a client device (smartphone or mobile device), a trusted BOPS server, and an intrusion detection system. The BOPS implementation allows pluggable components to replace existing components functionality, accepting integration into current operating environments in a short period of time. The BOPS implementation provides continuous protection to the resources and assurance of the placement and viability of adjudication and other key features. Accountability is the mechanism that proves a service-level guarantee of security. The BOPS implementation allows the systems to meet security needs by using the application programming interface. The BOPS implementation need not know whether the underlying system is a relational database management system or a search engine. The BOPS implementation functionality offers a point-and-cut mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST), JavaScript Object Notation (JSON), and Secure Sockets Layer (SSL) or Transport Layer Security to provide the communication interface. The architecture is built on the servlet specification, open SSLs, Java, JSON, REST, and an open persistent store. All tools adhere to open standards, allowing maximum interoperability.;Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). The BOPS implementation includes software running on a client device (smartphone or mobile device), a trusted BOPS server, and an intrusion detection system. The BOPS implementation allows pluggable components to replace existing components’ functionality, accepting integration into current operating environments in a short period of time. The BOPS implementation provides continuous protection to the resources and assurance of the placement and viability of adjudication and other key features. Accountability is the mechanism that proves a service-level guarantee of security. The BOPS implementation allows the systems to meet security needs by using the application programming interface. The BOPS implementation need not know whether the underlying system is a relational database management system or a search engine. The BOPS implementation functionality offers a “point-and-cut” mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST), JavaScript Object Notation (JSON), and Secure Sockets Layer (SSL) or Transport Layer Security to provide the communication interface. The architecture is built on the servlet specification, open SSLs, Java, JSON, REST, and an open persistent store. All tools adhere to open standards, allowing maximum interoperability.","","978-0-7381-9903-0","10.1109/IEEESTD.2015.7323780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7323780","admin console;application;BOPS admin;BOPS cluster;BOPS server;BOPS IDS;client device IDS;Jena Rules;IDS cluster;IEEE 2410(TM);liveness;original site admin;site admin;trusted adjudicated data;user;user device","IEEE Standards;Biometrics;Protocols;Medical devices;Servers;Open source software","application program interfaces;biometrics (access control);IEEE standards;relational databases;search engines;security of data;trusted computing","open SSLs;JSON;servlet specification;transport layer security;secure sockets layer;JavaScript Object Notation;REST;representational state transfer;point-and-cut mechanism;BOPS implementation functionality;search engine;relational database management system;application programming interface;service-level security guarantee;continuous protection;intrusion detection system;trusted BOPS server;client device;identity assertion;role gathering;assurance;multilevel access control;auditing;biometric open protocol standard;IEEE standard;IEEE Std 2410-2015","","","","7","","10 Nov 2015","","","IEEE","IEEE Standards"
"Packet sequencing: a layer-2 WAN switching technology for per-flow ideal QoS and secure IP networking","S. A. Rogers; S. S. B. Moore; C. A. Siller","Cetacean Networks, Inc., Portsmouth, NH, USA; Cetacean Networks, Inc., Portsmouth, NH, USA; Cetacean Networks, Inc., Portsmouth, NH, USA","IEEE Military Communications Conference, 2003. MILCOM 2003.","4 May 2004","2003","2","","954","959 Vol.2","Viewing the Internet as simply a best-effort, unreliable datagram network has recently given way to new, more-demanding service expectations, driven in part by the goal of multiple services delivered via a single converged IP infrastructure. However, the associated goals of an ultimate quality-of-service (QoS) that support real-time and mission-critical applications, along with utmost security and reliability, remain elusive. This paper describes a fundamental technological advance that not only attains ideal QoS with unique security and reliability capabilities but also supports full interworking with traditional IP networks, inasmuch as it does not require modification (e.g., labeling) or higher-layer/proprietary interpretation of IP packets. We describe an advanced wide-area network composed of traditional end-points, dual-mode switch/routers, and sequencing agents that provide per-flow admission and scheduling of packets on a link-by-link basis from source to destination. The network is fully scalable and can readily provide reachability across multiple domains that span the globe. Sequencing agents assure an individual, time-deterministic path for every critical application-i.e., those that require minimal transport delay (i.e., no packet queueing), no jitter and no packet loss. Moreover, since sequencing is accomplished on a per-flow basis and invokes a temporal paradigm for packet switching, we show that applications are completely immune to extraneous network influences, notably network congestion or Denial-of-Service attacks. As discussed in this paper, commercial-off-the-shelf (COTS) equipment realization has demonstrated these attributes for both customary realtime flows (examples of which include voice- and video-over-IP) and sequenced TCP flows. The latter is especially significant, in that it makes possible for the first time a system for fully managed and guaranteed throughput of TCP data while maximizing goodput, a significant advance for reliable, deterministic, secure data transmission and networked storage. This paper further makes clear that traditional end-points (e.g., videoconferencing units and IP phones) can readily operate in packet-sequenced networks. Moreover, we note that the sequencing protocol permits per-flow reuse of preallocated-but unused-throughput. Consequently, nonsequenced packets (e.g., best-effort, asynchronous data) are ""backfilled"" and amenable to conventional routing in either sequenced networks or interconnected, conventional IP networks, thereby providing facile interworking with the large embedded base of legacy IP equipment.","","0-7803-8140-8","10.1109/MILCOM.2003.1290287","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290287","","Wide area networks;Packet switching;IP networks;Switches;Web and internet services;Quality of service;Mission critical systems;Data security;Labeling;Delay","IP networks;packet switching;transport protocols;computer network management;computer network reliability;Internet;telecommunication congestion control;telecommunication traffic;quality of service","Internet;converged IP infrastructure;quality-of-service;QoS;reliability;wide-area network;WAN;dual-mode switch;routers;packet switching;network congestion;denial-of-service;commercial-off-the-shelf;COTS equipment;TCP flows;secure data transmission;packet-sequenced networks;sequencing protocol","","1","","7","IEEE","4 May 2004","","","IEEE","IEEE Conferences"
"A CNN-Based Post-Contingency Transient Stability Prediction Using Transfer Learning","S. Jafarzadeh; N. Moarref; Y. Yaslan; V. M. Istemihan Genc","Department of Electrical Engineering, Istanbul Technical University, Istanbul, Turkey; Department of Computer Engineering, Istanbul Technical University, Istanbul, Turkey; Department of Computer Engineering, Istanbul Technical University, Istanbul, Turkey; Department of Electrical Engineering, Istanbul Technical University, Istanbul, Turkey","2019 11th International Conference on Electrical and Electronics Engineering (ELECO)","13 Feb 2020","2019","","","156","160","One of the main problems in the utilization of machine learning-based classifiers for transient stability prediction is their long training times with the comprehensive large-sized datasets. Using a small-sized dataset to decrease the training time is not reasonable since the dataset should be representative of all types of severe faults. In this paper, a novel methodology based on transfer learning is proposed for real-time post-contingency transient stability prediction to overcome the difficulties about the long training times of these classifiers. In the proposed method, first, a small dataset which contains only the three-phase fault contingencies for various operating points is selected to train a convolutional neural network (CNN) classifier, and then, an additional dataset which involves two-phase-to-ground fault scenarios is used to update the trained CNN using the transfer learning approach instead of retraining the model from ground up. To demonstrate the efficiency of the proposed method, it is applied to the 127-bus test system.","","978-605-01-1275-7","10.23919/ELECO47770.2019.8990506","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8990506","","Power system stability;Stability analysis;Feature extraction;Training;Real-time systems;Transient analysis","convolutional neural nets;learning (artificial intelligence);power engineering computing;power system security;power system transient stability","three-phase fault contingencies;convolutional neural network classifier;two-phase-to-ground fault scenarios;transfer learning approach;CNN-based post-contingency transient stability prediction;machine learning-based classifiers;power system operation","","7","","37","","13 Feb 2020","","","IEEE","IEEE Conferences"
"Design of a Testbed for Cybersecurity Research on Power Converters in Microgrids","H. Tremura; O. Toker; H. Mahmood","Department of ECE, Florida Polytechnic University, Lakeland, FL; Department of ECE, Florida Polytechnic University, Lakeland, FL; Department of ECE, Florida Polytechnic University, Lakeland, FL","2019 SoutheastCon","5 Mar 2020","2019","","","1","2","In this paper, we study the design of an Internet-enabled power electronic converter for cybersecurity research in microgrid systems. The motivation for this paper comes from the OpenPLC project [1], and the development of a PLC testbed which can be used for cybersecurity research [2]. Depending on the economics of the problem, having dedicated and protected communication channels may not be economically feasible, especially for microgrid systems. In other words, the economics of the application may dictate the use of common and unprotected communication channels, like the Internet for higher level coordination. This means that the embedded system responsible for time-sensitive tasks, like power management, energy management, voltage regulation, or reactive power sharing, must also have some awareness of potential cyber threats. In particular, its state transition diagram, timeout values for blocking I/O operations, whether it will be bare-metal or not, and where the TCP/IP stack will run, are all very critical design issues. In this work, different design architectures are analyzed, the pros and cons of each option are studied, and a final system architecture is proposed.","1558-058X","978-1-7281-0137-8","10.1109/SoutheastCon42311.2019.9020351","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9020351","Smart Grid;Power Converters;Embedded Systems;Cybersecurity","Embedded systems;Computer security;TCPIP;Organizations","distributed power generation;embedded systems;energy management systems;Internet;power convertors;power electronics;programmable controllers;security of data;transport protocols","OpenPLC project;PLC testbed;cybersecurity research;economics;dedicated communication channels;protected communication channels;microgrid systems;common communication channels;unprotected communication channels;embedded system;power management;power sharing;critical design issues;design architectures;final system architecture;power converters;microgrids;Internet-enabled power electronic converter","","","","4","IEEE","5 Mar 2020","","","IEEE","IEEE Conferences"
"An efficient approach of trigger mechanism through IDS in cloud computing","D. Gupta; S. Gupta","Deptt. of Computer Engineering, Govt. Engineering College, Ajmer, India; Deptt. of Computer Engineering, Govt. Engineering College, Ajmer, India","2017 4th IEEE Uttar Pradesh Section International Conference on Electrical, Computer and Electronics (UPCON)","11 Jan 2018","2017","","","68","72","Activating Mechanism has been utilized generally to recognize Intrusion Activities in Network Communication through Intrusion Detection System (IDS). This technique is utilized to shield assets in Cloud figuring from noxious assaults. IDS must produce cautions when it distinguish any meddling movement on arrange. IDS must generate alarms when it detects any intrusive activity on network [1]. Distinctive IDS's triggers alerts in light of various sorts of system action. In this paper we are proposing an activating component as keen Intrusion Detection System comprises of both abnormality identification motor and abuse location motor to identify interruptions and create cautions signals for choice motor. The proposed peculiarity recognition motor uses Information Theoretic Model (ITM) and Artificial Neural Networks (ANN) model to identify arrange conduct in Clouds. Deviation from the ordinary conduct is delegated an assault on assets in Clouds. The proposed Misuse Detection Engine utilizes State Transition Diagram to recognize unapproved mark of Cloud Service Users (CSU). This half breed approach may give better execution over individual methodologies in Cloud Computing Environment for Triggering. This strategy helps in productive utilization of worldwide information and IT assets for various customer based according to their need of the product and stage condition.","","978-1-5386-3004-4","10.1109/UPCON.2017.8251024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8251024","IDS;Cloud Computing;Anomaly detection;Misuse detection;ANN","Cloud computing;Engines;Artificial neural networks;Anomaly detection;Computer hacking;Intrusion detection;Computer architecture","cloud computing;knowledge based systems;neural nets;security of data","Intrusion Activities;Network Communication;noxious assaults;intrusive activity;system action;activating component;abnormality identification motor;abuse location motor;cautions signals;choice motor;peculiarity recognition motor;Information Theoretic Model;Artificial Neural Networks model;Misuse Detection Engine;Cloud Service Users;Cloud Computing Environment;productive utilization;trigger mechanism;distinctive IDS triggers;Intrusion Detection System;CSU;State Transition Diagram;ITM;ANN","","2","","14","IEEE","11 Jan 2018","","","IEEE","IEEE Conferences"
"Design of high power LD soft-switching linear drive power supply and temperature controller","Min Zhou; Aiwen Zhang; Zhiping Cai; Huiying Xu; Yang Liu; Manli Li","Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China; Institute of Opto Electronic Technology, Department of Electronic Engineering, Xiamen University, Xiamen, China","2008 2nd International Conference on Anti-counterfeiting, Security and Identification","25 Nov 2008","2008","","","372","377","In order to drive linear high-power laser diode, we design a new-style and high-efficiency linear power supply and the temperature controlling system, achieving a high-stability current output from 0 to 6 A, whose current ripple is less than 1%. Innovative design of the rectifier mode switch circuit, voltage feedback networks, the soft-switch anti-surge filter circuit and over-current protection circuits with special current-locking function, greatly enhance the efficiency, stability and security of drive system. We also design a temperature controlling system base on the PID algorithm with over-heating protection circuit. Its control range is 0 - 35degC with a controlling precision of 0.1degC.","2163-5056","978-1-4244-2584-6","10.1109/IWASID.2008.4688423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4688423","LD;PID;drive power supply;temperature controller","Power supplies;Temperature control;Feedback circuits;Control systems;Switches;Diode lasers;Optical design;Optical control;Rectifiers;Switching circuits","electric drives;overcurrent protection;semiconductor lasers;switched mode power supplies;temperature control","soft-switching linear drive power supply;temperature controller;linear high-power laser diode;high-stability current;rectifier mode switch circuit;feedback networks;antisurge filter circuit;overcurrent protection circuits;current-locking function;drive system security;PID algorithm;overheating protection circuit;current 0 A to 6 A;temperature 0 degC to 35 degC","","2","","8","IEEE","25 Nov 2008","","","IEEE","IEEE Conferences"
"Space-time tradeoffs in software-based deep Packet Inspection","A. Bremler-Barr; Y. Harchol; D. Hay","Computer Science Department, Interdisciplinary Center, Herzliya, Israel; School of Engineering and Computer Science, Hebrew University, Israel; School of Engineering and Computer Science, Hebrew University, Israel","2011 IEEE 12th International Conference on High Performance Switching and Routing","18 Aug 2011","2011","","","1","8","Deep Packet Inspection (DPI) lies at the core of contemporary Network Intrusion Detection/Prevention Systems and Web Application Firewalls. DPI aims to identify various malware (including spam and viruses) by inspecting both the header and the payload of each packet and comparing it to a known set of patterns. DPI is often performed on the critical path of the packet processing, thus the overall performance of the security tools is dominated by the speed of DPI. The seminal algorithm of Aho-Corasick (AC) is the de facto standard for pattern matching in network intrusion detection systems (NIDS). Basically, the AC algorithm constructs a Deterministic Finite Automaton (DFA) for detecting all occurrences of a given set of patterns by processing the input in a single pass. The input is inspected symbol by symbol (usually each symbol is a byte), such that each symbol results in a state transition. Thus, in principle, the AC algorithm has deterministic performance, which does not depend on specific input and therefore is not vulnerable to algorithmic complexity attacks, making it very attractive to NIDS systems. In this paper we show that, when implementing the AC algorithm in software, this property does not hold, due to the fact that contemporary pattern sets induce very large DFAs that cannot be stored entirely in cache. We then propose a novel technique to compress the representation of the Aho-Corasick automaton, so it can fit in modern cache. We compare both the performance and the memory footprint of our technique to previously-proposed implementation, under various settings and pattern sets. Our results reveal the space-time tradeoffs of DPI. Specifically, we show that our compression technique reduces the memory footprint of the best prior-art algorithm by approximately 60%, while achieving comparable throughput.","2325-5560","978-1-4244-8456-0","10.1109/HPSR.2011.5985996","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5985996","","Automata;Doped fiber amplifiers;Software algorithms;Encoding;Pattern matching;Software;Throughput","authorisation;computer networks;Internet","software-based deep;space-time tradeoffs;packet inspection;network intrusion detection;prevention systems;Web application firewalls;DPI;packet processing;deterministic finite automaton;state transition;algorithmic complexity attacks;NIDS systems;AC algorithm;Aho-Corasick automaton;compression technique","","14","2","25","IEEE","18 Aug 2011","","","IEEE","IEEE Conferences"
"An Energy-Efficient Communication Scheme in Wireless Cable Sensor Networks","X. Chen; N. C. Rowe","Department of Computer Science, Texas State University, San Marcos, San Marcos, TX, USA; Department of Computer Science, U.S. Naval Postgraduate School, Monterrey, CA, USA","2011 IEEE International Conference on Communications (ICC)","28 Jul 2011","2011","","","1","5","Nowadays wireless sensor networks (WSNs) have attracted a great deal of study due to their low cost and wide-range applications. Most of the sensors used so far are point sensors which have a disc-shaped sensing region. In this paper, we introduce a new type of sensor: the fiber optic cable sensor. Unlike a traditional point sensor, this type of sensor has a rectangular sensing region with a processor installed on it to do processing and communication. Like wireless sensor networks with point sensors, energy-efficient communication is still an important issue in wireless sensor networks with cable sensors because of the need to efficiently use limited resources. To address the issue, we propose a Cable Mode Transition (CMT) algorithm, which determines the minimal number of active sensors to maintain K-coverage of a terrain as well as K-connectivity of the network. Specifically, it allocates periods of inactivity for cable sensors without affecting the coverage and connectivity requirements of the network based only on local information. Before presenting CMT, we first show the relationship between coverage and connectivity, then the eligibility algorithm permitting a cable sensor to decide whether to stay active. CMT calls the eligibility algorithm to schedule cables. Simulation results show that our scheme is efficient in saving energy and thus can prolong the lifetime of wireless cable sensor networks.","1938-1883","978-1-61284-233-2","10.1109/icc.2011.5963077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5963077","","Communication cables;Wireless sensor networks;Wireless communication;IEEE Communications Society;Communication system security;Optical sensors","optical cables;wireless sensor networks","energy-efficient communication scheme;wireless cable sensor network;WSN;fiber optic cable sensor;rectangular sensing region;cable mode transition;CMT algorithm;k-coverage;k-connectivity;eligibility algorithm","","3","","6","IEEE","28 Jul 2011","","","IEEE","IEEE Conferences"
