"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Improved Method of Access Control Based on BLP Model in MILS","K. Li; H. Feng; Y. Li; Z. Zhang","School of Computer Science & Technology, Xidian University, Xi'an, China; Sanmenxia Power Supply Company, Sanmenxia, China; Aeronautics Computing Technique Research Institute, Xi'an, Shaanxi, China; School of Computer Science & Technology, Xidian University, Xi'an, China","2014 Tenth International Conference on Computational Intelligence and Security","22 Jan 2015","2014","","","588","592","MILS (Multiple Independent Levels of Security) is a high-assurance architecture that protect different security levels information sharing. In order to provide guarantee for a variety of information sharing security, MILS allow software components that have multiple security levels or multiple data domain to run on a single processor. But in specific applications, in order to achieve multiple information interaction and sharing between partitions, the problem of which illegal authorization, unauthorized access and malicious disclosure of sensitive information between different levels of applications will be introduced. From the point of information flow control, the paper put forward a model and method of information flow security control strictly between MILS partitions based on trusted computing. We designed a model based on BLP and access control model of state transition strategy, the policies break the traditional BLP model rules "" read down, write up"", which meet the needs of the security level for subjects and objects according to the changes of task requirements in MILS. After analyzing, the model can efficaciously protect confidentiality and integrity of the sensitive information, and improve the dependability of the whole system.","","978-1-4799-7434-4","10.1109/CIS.2014.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7016964","information flow control;security policy;BLP;MILS","Aerospace electronics;Kernel;Computational modeling;File systems;Protocols;Access control","authorisation;data flow analysis;data integration","access control method;BLP model;multiple independent level-of-security;high-assurance architecture;security level information sharing protection;information sharing security;software components;multiple data domain;multiple information interaction;multiple information sharing;illegal authorization;unauthorized access;malicious disclosure;information flow security control;MILS partitions;trusted computing;access control model;state transition strategy;read-down-write-up rules;sensitive information confidentiality protection;sensitive information integrity protection;system dependability improvement","","1","","10","IEEE","22 Jan 2015","","","IEEE","IEEE Conferences"
"IEEE Standard for Biometric Open Protocol","",,"P2410/D11, Feburary 2015","4 Sep 2015","2015","","","1","36","Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). The BOPS implementation includes software running on a client device (smartphone or mobile device), a trusted BOPS server, and an intrusion detection system. The BOPS implementation allows pluggable components to replace existing components functionality, accepting integration into current operating environments in a short period of time. The BOPS implementation provides continuous protection to the resources and assurance of the placement and viability of adjudication and other key features. Accountability is the mechanism that proves a service-level guarantee of security. The BOPS implementation allows the systems to meet security needs by using the application programming interface. The BOPS implementation need not know whether the underlying system is a relational database management system or a search engine. The BOPS implementation functionality offers a point-and-cut mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST), JavaScript Object Notation (JSON), and Secure Sockets Layer (SSL) or Transport Layer Security to provide the communication interface. The architecture is built on the servlet specification, open SSLs, Java, JSON, REST, and an open persistent store. All tools adhere to open standards, allowing maximum interoperability.","","978-0-7381-9739-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7243264","admin console;application;BOPS admin;BOPS cluster;BOPS server;BOPS IDS;client device IDS;Jena Rules;IDS cluster;IEEE 2410(TM);liveness;original site admin;site admin;trusted adjudicated data;user;user device","IEEE Standards;Biometrics;Biomedical measurements;Medical devices;Site administration","","","","","","","","4 Sep 2015","","","IEEE","IEEE Standards"
"An autonomic and policy-based authorization framework for OpenFlow networks","D. Rosendo; P. T. Endo; D. Sadok; J. Kelner","Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Universidade de Pernambuco, Caruaru, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil","2017 13th International Conference on Network and Service Management (CNSM)","15 Jan 2018","2017","","","1","5","The Network Access Control (NAC) management is a critical task, especially in current networks that are composed of many heterogeneous things (Internet of Things) connected to share data, resources and Internet access. The Software-Defined Networking (SDN) simplifies the network design and operation, and offers new opportunities (programmability, flexibility, dy-namicity, and standardization) to manage the network. Despite this, the access control management remains a challenge, once managing security policies involves dealing with a large set of access control rules, detecting conflicting policies, defining priorities, delegating rights, and reacting against network state changes and events. This work presents the HACFlow, a novel, autonomic, and policy-based framework for access control management in OpenFlow networks. HACFlow aims to simplify and automate the network management allowing network operators to govern rights of network entities by defining dynamic, fine-grained, and high-level access control policies. We analyzed the performance of HACFlow and compared it against related approaches.","2165-963X","978-3-901882-98-2","10.23919/CNSM.2017.8255990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8255990","Software-defined Networks;Internet of Things networks;Security management;Policy-based management;Autonomic and cognitive management","Access control;Manuals;Synchronization;Electronic mail;Communication networks","authorisation;computer network security;Internet;software defined networking;telecommunication network management","network design;access control rules;conflicting policies;network state changes;HACFlow;OpenFlow networks;network management;network operators;network entities;high-level access control policies;autonomic policy;authorization framework;heterogeneous things;Internet access;security policies;software-defined networking;network access control management","","4","","9","","15 Jan 2018","","","IEEE","IEEE Conferences"
"Static Vulnerabilities Detection Based on Extended Vulnerability State Machine Model","B. Liang","School of Information, Renmin University of China, Beijing, China","2009 International Conference on Networks Security, Wireless Communications and Trusted Computing","5 May 2009","2009","2","","305","308","A static vulnerability detection method based on an extended vulnerability state machine is proposed in this paper. In this method, the state space of state machine model is extended. The security state of a variable can be identified by a property set that may consist of multiple security-related properties rather than a single property. As results, fine-grained state transition is provided to support accurate recognition of program security-related behaviors. Specially, the recognition of validation checking is introduced to reduce false positives. Besides, a systematic discrimination mechanism for tainted data is constructed to prevent false negatives result from neglecting tainted data sources. The experimental results of a prototype system show that this method can effectively detect vulnerabilities in software systems with obviously lower false positive than existing methods, and avoid some serious false negative.","","978-1-4244-4223-2","10.1109/NSWCTC.2009.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4908466","vulnerabilities detection;static analysis;state machine","Data security;Software systems;State-space methods;Information security;Software prototyping;Detectors;Virtual manufacturing;Wireless communication;Computer networks;Laboratories","program diagnostics;security of data","static vulnerabilities detection;extended vulnerability state machine model;fine-grained state transition;program security-related behavior recognition;systematic discrimination mechanism;software systems","","1","1","7","IEEE","5 May 2009","","","IEEE","IEEE Conferences"
"IEEE Draft Standard for Biometric Privacy","",,"IEEE P2410/D3, November 2020","10 Nov 2020","2020","","","1","50","The Standard for Biometric Privacy (SBP) provides private identity assertion. SBP supersedes the prior IEEE Std 2410(TM)-2019 by including a formal specification for privacy and biometrics such that a conforming SBP system does not incur GDPR, CCPA, BIPA or HIPAA privacy obligations. Homomorphic encryption ensures the biometric payload is always one-way encrypted with no need for key management and provides full privacy by ensuring plaintext biometrics are never received by the SBP server. The SBP implementation includes software running on a client device and on the SPB server. Pluggable components are used to replace legacy functionality to allow rapid integration into existing operating environments. The SBP implementation allows the systems to meet security needs by using the application programming interface, whether the underlying system is a relational database management system or a search engine. The SBP implementation functionality offers a “point-and-cut” mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST ), JavaScript Object Notation (JSON), and Transport Layer Security (TLS) to provide the communication interface. This document describes the essential methodology to SBP.","","978-1-5044-7197-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9254105","admin console;application;biometric-driven device;biometrics;privacy;client device IDS;IDS cluster;IEEE Std 2410(TM);Jena Rules;liveness;original site admin;SBP admin;SBP cluster;SBP IDS;SBP server;site admin;trusted adjudicated data;user","IEEE Standards;Biometrics (access control);Servers;Formal specification;Identification;Encryption;Computer architecture;Computer security;Database systems","","","","","","","","10 Nov 2020","","","IEEE","IEEE Standards"
"Automatic human facial expression recognition using Hidden Markov Model","M. Vijayalakshmi; T. Senthil","Kalasalingam University, Krishnankoil, Tamil Nadu, IN; Kalasalingam University, Krishnankoil, Tamil Nadu, IN","2014 International Conference on Electronics and Communication Systems (ICECS)","8 Sep 2014","2014","","","1","5","Facial Recognition is a type of biometric software application that can identify a specific individual in a digital image by analyzing and comparing patterns. These systems are commonly used for the security purposes but are increasingly being used in a variety of other applications such as residential security, voter verification, banking using ATM. Changes in facial expression become a difficult task in recognizing faces. In this paper continuous naturalistic affective expressions will be recognized using Hidden Markov Model (HMM) framework. Active Appearance Model (AAM) landmarks are considered for each frame of the videos. The AAMs were used to track the face and extract its visual features. There are six different facial expressions considered over here: Happy, Sadness, Anger, Fear, Surprise, Disgust, Fear and Sad. Different Expression recognition problem is solved through a multistage automatic pattern recognition system where the temporal relationships are modeled through the HMM framework. Dimension levels (i.e., labels) can be defined as the hidden states sequences in the HMM framework. Then the probabilities of these hidden states and their state transitions can be accurately computed from the labels of the training set. Through a three stage classification approach, the output of a first-stage classification is used as observation sequences for a second stage classification, modeled as a HMM-based framework. The k-NN will be used for the first stage classification. A third classification stage, a decision fusion tool, is then used to boost overall performance.","","978-1-4799-2320-5","10.1109/ECS.2014.6892800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6892800","Hidden Markov model (HMM);K Nearest Neighbor (k-NN);Active Appearance Model (AAM);Dimension levels","Hidden Markov models;Computational modeling;Face recognition;Speech recognition;Active appearance model;Support vector machine classification;Speech","biometrics (access control);face recognition;hidden Markov models","hidden states;state transitions;AAM landmarks;active appearance model;HMM framework;ATM;banking;voter verification;residential security;digital image;biometric software application;Hidden Markov Model;automatic human facial expression recognition","","5","","23","IEEE","8 Sep 2014","","","IEEE","IEEE Conferences"
"Noise Explorer: Fully Automated Modeling and Verification for Arbitrary Noise Protocols","N. Kobeissi; G. Nicolas; K. Bhargavan","Symbolic Software, INRIA Paris; Symbolic Software; INRIA Paris","2019 IEEE European Symposium on Security and Privacy (EuroS&P)","22 Aug 2019","2019","","","356","370","The Noise Protocol Framework, introduced recently, allows for the design and construction of secure channel protocols by describing them through a simple, restricted language from which complex key derivation and local state transitions are automatically inferred. Noise ""Handshake Patterns"" can support mutual authentication, forward secrecy, zero round-trip encryption, identity hiding and other advanced features. Since the framework's release, Noise-based protocols have been adopted by WhatsApp, WireGuard and other high-profile applications. We present Noise Explorer, an online engine for designing, reasoning about, formally verifying and implementing arbitrary Noise Handshake Patterns. Based on our formal treatment of the Noise Protocol Framework, Noise Explorer can validate any Noise Handshake Pattern and then translate it into a model ready for automated verification and also into a production-ready software implementation written in Go or in Rust. We use Noise Explorer to analyze more than 57 handshake patterns. We confirm the stated security goals for 12 fundamental patterns and provide precise properties for the rest. We also analyze unsafe handshake patterns and document weaknesses that occur when validity rules are not followed. All of this work is consolidated into a usable online tool that presents a compendium of results and can parse formal verification results to generate detailed-but-pedagogical reports regarding the exact security goals of each message of a Noise Handshake Pattern with respect to each party, under an active attacker and including malicious principals. Noise Explorer evolves alongside the standard Noise Protocol Framework, having already contributed new security goal verification results and stronger definitions for pattern validation and security parameters.","","978-1-7281-1148-3","10.1109/EuroSP.2019.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806757","formal verification;noise protocol framework;cryptographic protocols;secure implementation;secure channel protocols","Protocols;Software;Semantics;Syntactics;Public key","authorisation;cryptographic protocols;formal verification;message authentication","Noise-based protocols;Noise Explorer;arbitrary Noise Handshake Patterns;Noise Handshake Pattern;unsafe handshake patterns;standard Noise Protocol Framework;pattern validation;security parameters;arbitrary noise protocols;secure channel protocols;WireGuard;WhatsApp;local state transitions;complex key derivation","","7","","33","IEEE","22 Aug 2019","","","IEEE","IEEE Conferences"
"DifuzzRTL: Differential Fuzz Testing to Find CPU Bugs","J. Hur; S. Song; D. Kwon; E. Baek; J. Kim; B. Lee","Department of Electrical and Computer Engineering, Seoul National University; Department of Electrical and Computer Engineering, Seoul National University; Department of Electrical and Computer Engineering, Seoul National University; Department of Electrical and Computer Engineering, Seoul National University; Department of Electrical and Computer Engineering, Seoul National University; Department of Electrical and Computer Engineering, Seoul National University","2021 IEEE Symposium on Security and Privacy (SP)","26 Aug 2021","2021","","","1286","1303","Security bugs in CPUs have critical security impacts to all the computation related hardware and software components as it is the core of the computation. In spite of the fact that architecture and security communities have explored a vast number of static or dynamic analysis techniques to automatically identify such bugs, the problem remains unsolved and challenging largely due to the complex nature of CPU RTL designs.This paper proposes DIFUZZRTL, an RTL fuzzer to automatically discover unknown bugs in CPU RTLs. DIFUZZRTL develops a register-coverage guided fuzzing technique, which efficiently yet correctly identifies a state transition in the finite state machine of RTL designs. DIFUZZRTL also develops several new techniques in consideration of unique RTL design characteristics, including cycle-sensitive register coverage guiding, asynchronous interrupt events handling, a unified CPU input format with Tilelink protocols, and drop-in-replacement designs to support various CPU RTLs. We implemented DIFUZZRTL, and performed the evaluation with three real-world open source CPU RTLs: OpenRISC Mor1kx Cappuccino, RISC-V Rocket Core, and RISC-V Boom Core. During the evaluation, DIFUZZRTL identified 16 new bugs from these CPU RTLs, all of which were confirmed by the respective development communities and vendors. Six of those are assigned with CVE numbers, and to the best of our knowledge, we reported the first and the only CVE of RISC-V cores, demonstrating its strong practical impacts to the security community.","2375-1207","978-1-7281-8934-5","10.1109/SP40001.2021.00103","National Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9519470","CPU-bugs;Differential-Fuzzing;Register-coverage","Rockets;Privacy;Protocols;Computer bugs;Computer architecture;Fuzzing;Hardware","computer network security;finite state machines;microprocessor chips;program debugging;program testing;protocols;reduced instruction set computing;software engineering","differential fuzz testing;CPU bugs;security bugs;critical security impacts;hardware-software components;security communities;static analysis techniques;dynamic analysis techniques;CPU RTL designs;DIFUZZRTL;RTL fuzzer;register-coverage guided fuzzing technique;finite state machine;unique RTL design characteristics;cycle-sensitive register coverage;drop-in-replacement designs;real-world open source CPU RTLs;RISC-V Rocket Core;RISC-V Boom Core;security community;unified CPU input format;Tilelink protocols;OpenRISC Mor1kx Cappuccino","","6","","66","IEEE","26 Aug 2021","","","IEEE","IEEE Conferences"
"IEEE Draft Standard for Biometric Open Protocol","",,"IEEE P2410/D3, May 2017","20 Jun 2017","2017","","","1","153","Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). The BOPS implementation includes software running on a client device, a trusted BOPS server, and an intrusion detection system. The BOPS implementation allows pluggable components to replace existing components’ functionality, accepting integration into current operating environments in a short period of time. The BOPS implementation provides continuous protection to the resources and assurance of the placement and viability of adjudication and other key features. Accountability is the mechanism that proves a service-level guarantee of security. The BOPS implementation allows the systems to meet security needs by using the application programming interface. The BOPS implementation need not know whether the underlying system is a relational database management system or a search engine. The BOPS implementation functionality offers a “point-and-cut” mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST), JavaScript Object Notation (JSON), and Secure Sockets Layer (SSL) or Transport Layer Security (TLS) to provide the communication interface. The architecture is built on the servlet specification, open SSLs, Java, JSON, REST, and an open persistent store. All tools adhere to open standards, allowing maximum interoperability.","","978-1-5044-4146-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7954067","admin console;application;BOPS admin;BOPS cluster;BOPS IDS;BOPS server;client device IDS;IDS cluster;IEEE 2410™;Jena Rules;liveness;original site admin;site admin;trusted adjudicated data;user;user device","IEEE Standards;Biometrics;Open systems;Protocols;Trust management;Authentication;Computer architecture;Mobile handsets;Cryptography","","","","","","","","20 Jun 2017","","","IEEE","IEEE Standards"
"IEEE Standard for Biometric Open Protocol - Redline","",,"IEEE Std 2410-2017 (Revision of IEEE 2410-2015) - Redline","21 Jun 2018","2017","","","1","144","Identity assertion, role gathereing, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). The BOPS implementation includes software running on a client device, a trusted BOPS server, and an intrusion detection system. The BOPS implementation allows pluggable components to replace existing components’ functionality, accepting integration into current operating environments in a short period of time. The BOPS implementation provides continuous protection to the resources and assurance of the placement and viability of adjudication and otherre key features. Accountability is the mechanism that proves a service-level guarantee of security. The BOPS implementation allows the systems to meet security needs by using the application programming interface. The BOPS implementation need not know whethere the underlying system is a relational database management system or a search engine. The BOPS implementation functionality offers a “point-and-cut” mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST), JavaScript Object Notation (JSON), and Secure Sockets Layer (SSL) or Transport Layer Security (TLS) to provide the communication interface. The architecture is built on the servlet specification, open SSLs, Java, JSON, REST, and an open persistent store. All tools adhere to open standards, allowing maximum interoperability.","","978-1-5044-5001-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8392556","admin console;application;BOPS admin;BOPS cluster;BOPS IDS;BOPS server;client device IDS;IDS cluster;IEEE 2410™;Jena Rules;liveness;original site admin;site admin;trusted adjudicated data;user;user device","IEEE Standards;Biometrics (access control);Open systems;Protocols;Big Data;Internet of Things","","","","","","18","","21 Jun 2018","","","IEEE","IEEE Standards"
"IEEE Draft Standard for Biometric Open Protocol","",,"IEEE P2410/D2, April 2017","18 Apr 2017","2017","","","1","125","Identity assertion, role gathering, multilevel access control, assurance, and auditing are provided by the Biometric Open Protocol Standard (BOPS). The BOPS implementation includes software running on a client device, a trusted BOPS server, and an intrusion detection system. The BOPS implementation allows pluggable components to replace existing components functionality, accepting integration into current operating environments in a short period of time. The BOPS implementation provides continuous protection to the resources and assurance of the placement and viability of adjudication and other key features. Accountability is the mechanism that proves a service-level guarantee of security. The BOPS implementation allows the systems to meet security needs by using the application programming interface. The BOPS implementation need not know whether the underlying system is a relational database management system or a search engine. The BOPS implementation functionality offers a point-and-cut mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST), JavaScript Object Notation (JSON), and Secure Sockets Layer (SSL) or Transport Layer Security (TLS) to provide the communication interface. The architecture is built on the servlet specification, open SSLs, Java, JSON, REST, and an open persistent store. All tools adhere to open standards, allowing maximum interoperability.","","978-1-5044-3985-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7903561","admin console;application;BOPS admin;BOPS cluster;BOPS IDS;BOPS server;client device IDS;IDS cluster;IEEE 2410(TM);Jena Rules;liveness;original site admin;site admin;trusted adjudicated data;user;user device","IEEE Standards;Trust management;Open systems;Protocols;Biometrics;Access control;Computer architecture;Computer security","","","","","","","","18 Apr 2017","","","IEEE","IEEE Standards"
"Secure Autonomous Mobile Agents for Web Services","T. Salah; H. Hasan; M. J. Zemerly; C. Y. Yeun; M. Al-Qutayri; Y. Al-Hammadi; J. Hu","Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; Department of Electrical and Computer Engineering, Khalifa University of Science and Technology, Abu Dhabi, UAE; School of Engineering and Information Technology, The University of New South Wales, Canberra Campus, Australia","2018 IEEE Global Communications Conference (GLOBECOM)","21 Feb 2019","2018","","","1","6","Autonomous Mobile agents can be extremely useful in dynamic environments that require a continuous network connection. Network bandwidth reduction, protocol encapsulation, software automation and intelligence gathering can significantly affect Web Services. Integrating mobile agents with Web Services enables software adaptation to cope with a dynamic environment, automated system configuration and application requirement changes that are frequent in today''s ever fast-evolving technology. In this paper, we use a lightweight and efficient composition for mobile agents based Web services complying with Representational State Transfer (REST) principles for agent creation, migration, and control. The paper presents the overall concept and architecture of RESTful agents for web services. A security scheme is proposed for mobile agent security based on an infrastructure-less Identity Based Encryption (IBE) scheme integrated with Broadcast based Secure Mobile Agent Protocol (BROSMAP). A proof- of-concept implementation is provided.","2576-6813","978-1-5386-4727-1","10.1109/GLOCOM.2018.8647435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8647435","","Mobile agents;Protocols;Servers;Security;Service-oriented architecture","cryptography;mobile computing;protocols;software agents;Web services","network bandwidth reduction;software automation;intelligence gathering;automated system configuration;RESTful agents;mobile agent security;Web services;secure autonomous mobile agents;broadcast based secure mobile agent protocol;protocol encapsulation;representational state transfer principles","","1","","25","IEEE","21 Feb 2019","","","IEEE","IEEE Conferences"
"MemTracker: Efficient and Programmable Support for Memory Access Monitoring and Debugging","G. Venkataramani; B. Roemer; Y. Solihin; M. Prvulovic","Georgia Tech, USA; Georgia Tech, USA; North Carolina State University, USA; Georgia Tech, USA","2007 IEEE 13th International Symposium on High Performance Computer Architecture","10 Apr 2007","2007","","","273","284","Memory bugs are a broad class of bugs that is becoming increasingly common with increasing software complexity, and many of these bugs are also security vulnerabilities. Unfortunately, existing software and even hardware approaches for finding and identifying memory bugs have considerable performance overheads, target only a narrow class of bugs, are costly to implement, or use computational resources inefficiently. This paper describes MemTracker, a new hardware support mechanism that can be configured to perform different kinds of memory access monitoring tasks. MemTracker associates each word of data in memory with a few bits of state, and uses a programmable state transition table to react to different events that can affect this state. The number of state bits per word, the events to which MemTracker reacts, and the transition table are all fully programmable. MemTracker's rich set of states, events, and transitions can be used to implement different monitoring and debugging checkers with minimal performance overheads, even when frequent state updates are needed. To evaluate MemTracker, we map three different checkers onto it, as well as a checker that combines all three. For the most demanding (combined) checker, we observe performance overheads of only 2.7% on average and 4.8% worst-case on SPEC 2000 applications. Such low overheads allow continuous (always-on) use of MemTracker-enabled checkers even in production runs","2378-203X","1-4244-0804-0","10.1109/HPCA.2007.346205","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4147668","","Monitoring;Computer bugs;Hardware;Software debugging;Security;Software tools;Buffer overflow;Memory management;Software performance;Application software","checkpointing;program debugging;software metrics;storage management;system monitoring","MemTracker;memory access monitoring;memory access debugging;software complexity;programmable state transition table;monitoring checker;debugging checker","","81","2","24","IEEE","10 Apr 2007","","","IEEE","IEEE Conferences"
"The STAT tool suite","G. Vigna; S. T. Eckmann; R. A. Kemmerer","Reliable Software Group, Department of Computer Science, University of California,슠Santa Barbara, USA; Reliable Software Group, Department of Computer Science, University of California,슠Santa Barbara, USA; Reliable Software Group, Department of Computer Science, University of California,슠Santa Barbara, USA","Proceedings DARPA Information Survivability Conference and Exposition. DISCEX'00","6 Aug 2002","2000","2","","46","55 vol.2","Describes a suite of intrusion detection tools developed by the Reliable Software Group at the University of California at Santa Barbara (UCSB). The tool suite is based on the state transition analysis technique (STAT), in which computer penetrations are specified as sequences of actions that cause transitions in the security state of a system. This general approach has been extended and tailored to perform intrusion detection in different domains and environments. The most recent STAT-based intrusion detection systems were developed following a framework-based approach, and the resulting design uses a ""core"" module that embodies the domain-independent characteristics of the STAT approach. This generic core is extended in a well-defined way to implement intrusion detection systems for different domains and environments. The approach supports software reuse, portability and extendibility, and it allows for the optimization of critical functionalities.","","0-7695-0490-6","10.1109/DISCEX.2000.821508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=821508","","Intrusion detection;Computer networks;Protection;Authentication;Computer science;High-speed networks;Computer security;Access control;IP networks;Web and internet services","software tools;authorisation;software reusability;software portability","STAT tool suite;intrusion detection tools;state transition analysis technique;computer penetrations;core module;domain-independent characteristics;software reuse;software portability;software extendibility;critical functionalities optimization","","19","5","16","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"A Points-to-Sensitive Model Checker for C Programs in IoT Firmware","Y. Yu; J. Liu; D. Mu","National Engineering Laboratory for Integrated Aero-Space-Ground-Ocean Big Data Application Technology, School of Cybersecurity, Northwestern Polytechnical University, Xi’an, China; National Engineering Laboratory for Integrated Aero-Space-Ground-Ocean Big Data Application Technology, School of Cybersecurity, Northwestern Polytechnical University, Xi’an, China; National Engineering Laboratory for Integrated Aero-Space-Ground-Ocean Big Data Application Technology, School of Cybersecurity, Northwestern Polytechnical University, Xi’an, China","IEEE Internet of Things Journal","22 Sep 2022","2022","9","19","18998","19011","The Internet of Things (IoT) provides convenience for our daily lives via a huge number of devices. However, due to low-resource and poor computing capability, these devices have a high number of firmware vulnerabilities. Software verification is a powerful solution to ensure the correctness and security of IoT firmware programs. Unfortunately, due to the complex semantics and syntax of program languages (typically C), applying software verification in IoT firmware faces the tradeoff between efficiency and accuracy. One of the fundamental reasons is that verification methods cannot support verifying state transitions on the memory space caused by pointer operations well. To this end, by combining sparse value flow (SVF) analysis into model checking and optimizing computational redundancy among them, we design a novel points-to-sensitive model checker, called PCHECKER, which can provide a highly precise and efficient verification for IoT firmware programs. We first design a spatial flow model to effectively describe state behaviors of a C program both on the symbolic and memory space. We then propose a counterexample-guided model checking algorithm that can dynamically refine abstract precisions and update nondeterministic points-to relations. With a set of C benchmarks containing a variety of pointer operations and other complex C features, our experiments have shown that compared with state of the art (SOTA), PCHECKER can achieve outstanding results in the verification tasks of C programs that its verification accuracy is 95.9%, and its average verification time of each line of code is 1.27 ms, which are both better than existing model checkers.","2327-4662","","10.1109/JIOT.2022.3163383","Natural Science Basic Research Program of Shaanxi(grant numbers:2022JQ-611); Basic Research Programs of Taicang(grant numbers:TC2020JC03); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2021A1515110279); Fundamental Research Funds for the Central Universities(grant numbers:D5000210588); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9745051","Model checking;pointer analysis;spare value flow analysis;software verification","Model checking;Computational modeling;Software;Internet of Things;Analytical models;Semantics;Security","C language;firmware;Internet of Things;program verification;storage management","C program;firmware vulnerabilities;software verification;IoT firmware programs;complex semantics;program languages;pointer operations;sparse value flow analysis;spatial flow model;nondeterministic points-to relations;state transition verification;points-to-sensitive model checker;counterexample-guided model checking;Internet of Things;memory space;SVF;computational redundancy;PCHECKER","","","","45","IEEE","30 Mar 2022","","","IEEE","IEEE Journals"
