"Document Title","Authors","Author Affiliations","Publication Title","Date Added To Xplore","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBNs","DOI","Funding Information","PDF Link","Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms","Article Citation Count","Patent Citation Count","Reference Count","License","Online Date","Issue Date","Meeting Date","Publisher","Document Identifier"
"Adaptive Protective Relay Settings – A Vision to the Future","S. Mukherjee; M. Marshall; T. Smith; E. Piesciorvosky; I. Snyder; C. Sticht","Power Systems Resilience Group, Electrification and Energy Infrastructure Division, Oak Ridge National Laboratory, Oak Ridge, USA; Power Systems Resilience Group, Electrification and Energy Infrastructure Division, Oak Ridge National Laboratory, Oak Ridge, USA; Power Systems Resilience Group, Electrification and Energy Infrastructure Division, Oak Ridge National Laboratory, Oak Ridge, USA; Power Systems Resilience Group, Electrification and Energy Infrastructure Division, Oak Ridge National Laboratory, Oak Ridge, USA; Power Systems Resilience Group, Electrification and Energy Infrastructure Division, Oak Ridge National Laboratory, Oak Ridge, USA; Power Systems Resilience Group, Electrification and Energy Infrastructure Division, Oak Ridge National Laboratory, Oak Ridge, USA","2022 IEEE Rural Electric Power Conference (REPC)","21 Jun 2022","2022","","","25","30","Adaptive relaying utilizes the continuously changing status of the power system as the basis for online adjustment of the power system relay settings. Fundamentally they are protection schemes that adjust settings and/or logic of operations based on the prevailing conditions of the system. These adjustments can include, but are not limited to, the logging of data for post-mortem analysis, communication throughout the system, as well as changing relay parameters. Adaptive relaying considers the fact that the status of a power system can change. These include system configuration changes, load effect, cold load pickup, end-of-line protection, transformer protection, and automatic reclosing. In this research, the author focus on the need for a secure, selective, and reliable system for adaptive overcurrent protection in T&D and Distributed Energy Systems. Various types of adaptive methods are presented and explained along with some pros and cons of each.","2153-3636","978-1-6654-8167-0","10.1109/REPEC55671.2022.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9799956","Adaptive;artificial intelligence;group settings;high impedance;machine learning;model driven;self-setting","Adaptive systems;Automation;Conferences;Protective relaying;Transformers;Inverters;Power systems","distributed power generation;overcurrent protection;power distribution protection;power generation protection;power system relaying;power transmission protection;transformer protection","adaptive protective relay settings;power system relay settings;post-mortem analysis;relay parameters;system configuration changes;cold load pickup;end-of-line protection;transformer protection;system security;adaptive overcurrent protection;distributed energy systems;data logging;automatic reclosing;T&D energy systems","","","","12","IEEE","21 Jun 2022","","","IEEE","IEEE Conferences"
"Research and Design of Key Management System in Power Distribution Network Based on Quantum Private Communication","S. Xia; H. Ye; X. Xia; B. Xue; K. Yang; Y. Lu","State Grid Key Laboratory of Power Industrial Chip Design and Analysis Technology, Beijing Smart-Chip Microelectronics Technology Co., Ltd., Beijing, China; State Grid Key Laboratory of Power Industrial Chip Design and Analysis Technology, Beijing Smart-Chip Microelectronics Technology Co., Ltd., Beijing, China; State Grid Key Laboratory of Power Industrial Chip Design and Analysis Technology, Beijing Smart-Chip Microelectronics Technology Co., Ltd., Beijing, China; State Grid Key Laboratory of Power Industrial Chip Design and Analysis Technology, Beijing Smart-Chip Microelectronics Technology Co., Ltd., Beijing, China; State Grid Key Laboratory of Power Industrial Chip Design and Analysis Technology, Beijing Smart-Chip Microelectronics Technology Co., Ltd., Beijing, China; State Grid Key Laboratory of Power Industrial Chip Design and Analysis Technology, Beijing Smart-Chip Microelectronics Technology Co., Ltd., Beijing, China","2019 2nd International Conference on Information Systems and Computer Aided Education (ICISCAE)","23 Apr 2020","2019","","","558","562","Power distribution operation involves the supervision and control of the operating states of a large distribution power grid. This technology includes several features, e.g. an abundant amount of application nodes, diversity of communication channels, etc. To accelerate the construction of State Grid-electric Internet of things and to guarantee the security of power grids data network and to consider the feature of power grids, a synthetic key management system is proposed. In the first section of this paper, from the perspective of maturity and practicality of related technology, the feasibility of combining quantum private communication and automatic power grid key management system is analyzed and demonstrated. In the next section, a key-management method, which is designed to combine quantum private communication technology and interaction with encryption devices, is designed and implemented. In the concluding section, to guarantee the integrity and atomicity in key storage processes and to achieve the quantum key storage, rollback mechanism of large-capacity quantum key storage is studied and discussed.","","978-1-7281-3066-8","10.1109/ICISCAE48440.2019.221695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9075760","Power Distribution Network;Quantum Private communication;Synthetic key management system;Quantum Key Storage","Ciphers;Encryption;Power distribution;Authentication","distribution networks;power grids;power system management;quantum cryptography","power distribution network;power distribution operation;operating states;distribution power grid;application nodes;communication channels;power grids data network;synthetic key management system;automatic power grid key management system;quantum private communication technology;key storage processes;large-capacity quantum key storage;State Grid-electric Internet of things;encryption devices;rollback mechanism","","","","15","IEEE","23 Apr 2020","","","IEEE","IEEE Conferences"
"Probabilistic Evaluation of Substation Criticality Based on Static and Dynamic System Performances","A. M. L. da Silva; A. Violin; C. Ferreira; Z. S. Machado","Institute of Electric Systems and Energy, Federal University of Itajubá—UNIFEI, MG, Brazil; Institute of Electric Systems and Energy, Federal University of Itajubá—UNIFEI, MG, Brazil; Institute of Electric Systems and Energy, Federal University of Itajubá—UNIFEI, MG, Brazil; Institute of Electric Systems and Energy, Federal University of Itajubá—UNIFEI, MG, Brazil","IEEE Transactions on Power Systems","16 Apr 2014","2014","29","3","1410","1418","In most practical cases, traditional methods for assessing the reliability of substations, separately from the electric power network, are not sufficient to a good understanding of the system performance and possible reinforcements. This paper presents a new methodology to evaluate the criticality of electrical substations taking into account their possible operating states, associate probabilities, and consequences on the static and dynamic performance of the electric power system. Two complementary reliability indices are proposed to express the dynamic security and static adequacy levels that a substation provides to the power grid. An application in a test system is presented and the substation criticality ranking is provided and discussed.","1558-0679","","10.1109/TPWRS.2013.2293626","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6685944","Adequacy and security analyses;loss of stability probability;power system reliability;probabilistic transient stability;substation ranking;substation reliability assessment","Substations;Power system reliability;Integrated circuit modeling;Security;Stability analysis;Maintenance engineering","power grids;power system reliability;power system security;substations","probabilistic evaluation;substation criticality;static system performances;dynamic system performances;substation reliability indices;electric power network;electric power system;dynamic security;power grid","","19","","32","IEEE","17 Dec 2013","","","IEEE","IEEE Journals"
"An adaptive security framework with extensible computational complexity for cipher systems","P. Siddavaatam; R. Sedaghat; M. H. Cheng","Ryerson University, Toronto, ON, CA; Department of Electrical and Computer Engineering, Ryerson University, Toronto, ON; Solution Architecture and Engineering Division, NVIDIA Corporation, Taipei City, Taiwan","2016 11th International Conference for Internet Technology and Secured Transactions (ICITST)","16 Feb 2017","2016","","","133","140","Algebraic cryptanalysis, uses a range of algebraic tools and techniques to assess the security of cryptosystems, which are essential for trusted communications over open networks. Recent trends in algebraic cryptanalysis tend to use Modular Addition 2n over logic Exclusive-OR as a mixing operator to guard against security threats. We propose a newly designed framework for Modular Addition over field GF(2) satisfying the algebraic properties of regular Modular Addition 2n albeit with cumulative security enhancements and increased complexity to address these challenges. Nevertheless, it has been observed that the complexity of Modular Addition can be drastically decreased with the appropriate formulation of polynomial equations and probabilistic conditions. In this article we propose a new extended design framework for advanced Modular Addition and it is characterized by user-specified extendable security which does not impose additional changes in existing layout of ciphers including both stream and block ciphers. This framework can be rapidly scaled to use-specific requirements which boosts the algebraic degree of the overall structure. This, in turn it thwarts the probabilistic conditions by retaining the original hardware complexity sans critical modifications of Modular Addition 2n.","","978-1-908320-73-5","10.1109/ICITST.2016.7856683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7856683","Algebraic Cryptanalysis;Addition Modulo;Algebraic Degree;Scalability;SNOW2.0;TRIVIUM;S-Box;IDEA;AES;LFSR;NFSR;SAT solver;Stream Cipher;Block Cipher","Ciphers;Complexity theory;Mathematical model;Internet;Input variables","computational complexity;cryptography;formal logic;polynomials;probability","adaptive security framework;extensible computational complexity;cipher systems;algebraic cryptanalysis;algebraic tools;cryptosystems;modular addition;logic exclusive-OR;security threats;polynomial equations;probabilistic conditions;hardware complexity","","1","","15","","16 Feb 2017","","","IEEE","IEEE Conferences"
"IDA-Pay: An innovative micro-payment system based on NFC technology for Android mobile devices","L. Mainetti; L. Patrono; R. Vergallo","Department of Engineering for Innovation, University of Salerno, Lecce, Italy; Department of Engineering for Innovation, University of Salerno, Lecce, Italy; Department of Engineering for Innovation, University of Salerno, Lecce, Italy","SoftCOM 2012, 20th International Conference on Software, Telecommunications and Computer Networks","10 Nov 2012","2012","","","1","6","The evolution of modern mobile devices towards novel Radio Frequency (RF) capabilities, such as Near Field Communication (NFC), leads to a potential for delivering innovative mobile services which is still partially unexplored. Mobile NFC micro-payments systems can enhance the daily shopping experience, but the access to payment security resources of a mobile device (e.g. the “Secure Element”) by third party applications is still blocked by smartphone and OS manufacturers. In this paper, the IDA-Pay system is presented, an innovative and secure NFC micro-payment system based on peer-to-peer NFC operating mode for Android mobile phones. It allows to guarantee mobile-to-POS micro-payment services, bypassing the need for special hardware. A validation scenario is also depicted in order to demonstrate the system effectiveness.","","978-953-290-036-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6347614","","Credit cards;Smart phones;Security;Mobile communication;Google;Standards","financial data processing;Internet;mobile computing;peer-to-peer computing;retail data processing;smart phones","IDA-Pay;innovative micropayment system;NFC technology;near field communication;Android mobile devices;radio frequency capabilities;RF;innovative mobile service delivery;mobile NFC micropayments systems;daily shopping experience enhancement;payment security resources;Secure Element;smartphone manufacturers;OS manufacturers;peer-to-peer NFC operating mode;mobile-to-POS micropayment services","","1","","31","","10 Nov 2012","","","IEEE","IEEE Conferences"
"Information sharing & cyber threats","S. H. Y. Hsu; S. J. Dick","RP A College of Sciences, School of Computing and Informatics, Lafayette, LA, USA; U of Louisiana at Lafayette, Cecil J. Picard Center, Lafayette, LA, USA","2017 IEEE International Conference on Intelligence and Security Informatics (ISI)","10 Aug 2017","2017","","","89","94","This manuscript intends to explore the application of a specific secure data environment within different prototypes of information sharing. It focuses on data management with confidence and agility for the exchange of information. Through discussion and examples, the paper explores the landscape surrounding sensitive data sets. In particular, the paper looks at the application of data sharing related to the Federal Statistical Research Data Centers (FSRDC). It outlines the security required for these facilities and the motivations it takes to create them. FSRDC creates a federal/private partnership to improve the quality of the data collection and output visualization. There is a necessary balance between the creation/protection of big data and the accessibility to utilize the assets created.","","978-1-5090-6727-5","10.1109/ISI.2017.8004880","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8004880","Information sharing;Cybersecurity;Federal Statistical Research Data Centers;Adaptive Security Technologies","Security;Data integration;Information management;Real-time systems;Data mining;Collaboration;Government","Big Data;security of data","information sharing;cyber threats;data environment security;information sharing;data management;Federal Statistical Research Data Centers;FSRDC;federal-private partnership;Big Data creation-protection","","","","22","IEEE","10 Aug 2017","","","IEEE","IEEE Conferences"
"Performance Analysis of Lightweight Algorithm GIFT-COFB for 3-D Printer Security","N. Yasmin; R. Gupta","Department of Electronics & Communication Engineering, Jaypee Institute of Information Technology, Noida, India; Department of Electronics & Communication Engineering, Jaypee Institute of Information Technology, Noida, India","2022 8th International Conference on Signal Processing and Communication (ICSC)","12 Jan 2023","2022","","","475","478","Secure lightweight algorithms have lately been proving their benefits and applications in resource-constrained environments. 3-D printers in a distributed network need security approval for their authentic and secure utilization. NIST round 2 algorithm GIFT-COFB and its primitive algorithm GIFT have been tested for their performance for STL files used in 3-D printers. GIFT-COFB is an Authenticated Encryption with Associated Data (AEAD) algorithm, an underlying scheme for which is the GIFT-128 lightweight block cipher. We analyze the power consumed, energy consumed and time taken by the algorithm for the encryption and decryption of a particular STL file. Then a comparison of state-of-the-art parameters of GIFT-COFB and GIFT is carried out to show the improvements we achieved by using the COFB lightweight AEAD operating mode. Analysis results show its worth in providing security to STL files. For further improvement in the system, signal processing can be applied.","2643-444X","978-1-6654-5430-8","10.1109/ICSC56524.2022.10009201","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10009201","Security;GIFT;GIFT-COFB;3-D printer;LWC","Performance evaluation;Signal processing algorithms;Authentication;Passwords;Signal processing;NIST;Encryption","computational complexity;cryptography;message authentication;three-dimensional printing","3D printer security;associated data algorithm;authentic utilization;authenticated encryption;COFB lightweight AEAD operating mode;distributed network;GIFT-128 lightweight block cipher;lightweight algorithm GIFT-COFB;NIST round 2 algorithm GIFT-COFB;primitive algorithm GIFT;resource-constrained environments;secure lightweight algorithms;secure utilization;STL files","","","","19","IEEE","12 Jan 2023","","","IEEE","IEEE Conferences"
"Graph-based Cyber Security Analysis of State Estimation in Smart Power Grid","S. Bi; Y. J. A. Zhang",Shenzhen University; NA,"IEEE Communications Magazine","14 Apr 2017","2017","55","4","176","183","The smart power grid enables intelligent automation at all levels of power system operation, from electricity generation at power plants to power usage in the home. The key enabling factor of an efficient smart grid is its built-in ICT, which monitors the real-time system operating state and makes control decisions accordingly. As an important building block of the ICT system, power system state estimation is of critical importance to maintain normal operation of the smart grid, which, however, is under mounting threat from potential cyber attacks. In this article, we introduce a graph-based framework for performing cyber-security analysis in power system state estimation. Compared to conventional arithmetic- based security analysis, the graphical characterization of state estimation security provides intuitive visualization of some complex problem structures and enables efficient graphical solution algorithms, which are useful for both defending and attacking the ICT system of the smart grid. We also highlight several promising future research directions on graph-based security analysis and its applications in smart power grid.","1558-1896","","10.1109/MCOM.2017.1600210C","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7901497","","Transmission line measurements;Meters;State estimation;Power measurement;Smart grids;Computer security;Power grids","graph theory;power system control;power system measurement;power system state estimation;smart power grids;telecommunication security","arithmetic-based security analysis;cyber attacks;power system state estimation;ICT system;control decisions;power usage;power plants;electricity generation;power system operation;intelligent automation;smart power grid;graph-based cyber security analysis","","23","","15","IEEE","14 Apr 2017","","","IEEE","IEEE Magazines"
"Data-driven Cyberattack Detection for Photovoltaic (PV) Systems through Analyzing Micro-PMU Data","Q. Li; F. Li; J. Zhang; J. Ye; W. Song; A. Mantooth","School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; School of Electrical and Computer Engineering, University of Georgia, Athens, Georgia; Department of Electrical Engineering, University of Arkansas, Fayetteville, Arkansas","2020 IEEE Energy Conversion Congress and Exposition (ECCE)","30 Oct 2020","2020","","","431","436","With increasing exposure to software-based sensing and control, Photovoltaic (PV) systems are facing higher risks of cyber attacks. To ensure the system stability and minimize potential economic losses, it is imperative to monitor operating states and detect attacks at the early stage. To meet this demand, Micro-Phasor Measurement Units (μPMU) are increasingly popular in monitoring distribution networks. However, due to the relatively low sampling rate, μPMU has not yet been used to detect and classify cyber-attacks in power electronics enabled smart grid. To our knowledge, this is one of the first attempts to use μPMU to detect cyber attacks that degrade the performance of power electronics systems. We propose to apply data-driven methods on micro-PMU data to implement attack detection. We have evaluated data-driven methods, including decision tree (DT), K-nearest neighbor (KNN), support vector machine (SVM), artificial neural network (ANN), long short-term memory (LSTM) and convolutional neural network (CNN). The proposed CNN model achieves the required performances with the highest 99.23% accuracy and 0.9963 F1 score.","2329-3748","978-1-7281-5826-6","10.1109/ECCE44975.2020.9236274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9236274","PV systems;Cyber physical security;Data-driven models","Phasor measurement units;Cyberattack;Mathematical model;Support vector machines;Feature extraction;Data models;Inverters","convolutional neural nets;decision trees;nearest neighbour methods;phasor measurement;photovoltaic power systems;power electronics;power engineering computing;security of data;smart power grids;support vector machines","convolutional neural network;long short-term memory;support vector machine;K-nearest neighbor;decision tree;artificial neural network;data-driven methods;power electronics systems;relatively low sampling rate;distribution networks;μPMU;MicroPhasor Measurement Units;operating states;potential economic losses;system stability;cyber attacks;software-based sensing;MicroPMU data;Photovoltaic systems;data-driven cyberattack detection","","11","","24","IEEE","30 Oct 2020","","","IEEE","IEEE Conferences"
"Dynamic security regions of power systems","R. Kaye; F. Wu","Department of Electrical Engineering and Computer Sciences and the Electronics Research Laboratory, University of California, Berkeley, CA, USA; Department of Electrical Engineering and Computer Sciences and the Electronics Research Laboratory, University of California, Berkeley, CA, USA","IEEE Transactions on Circuits and Systems","6 Jan 2003","1982","29","9","612","623","A method for deriving dynamic security regions of power systems is developed. A power system operating state is defined to be dynamically secure with respect to a given disturbance if the system, starting in that state maintains transient stability after experiencing the disturbance. Specifically, these are regions of prefault angles such that the post-fault system is asymptotically stable. The proposed approach is to construct affine approximations to the nonlinearities in the transient stability model and then derive quadratic bounds on the errors between the nonlinearities and their approximation. These are then used to derive sufficient conditions for a polytope of operating states to be dynamically secure.","1558-1276","","10.1109/TCS.1982.1085203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1085203","","Power system dynamics;Power system security;Power system stability;Power system transients;Digital signal processing;Mathematics;Multidimensional signal processing;Power system modeling;Robustness;Steady-state","","Power networks and systems;Power system security","","73","","30","IEEE","6 Jan 2003","","","IEEE","IEEE Journals"
"A method for studying loss of component scenarios in a power system using stochastic point processes","C. J. Zapata; A. Torres; D. S. Kirschen; M. A. Rios","Universidad de los Andes, Bogota, Colombia; Universidad de los Andes, Bogota, Colombia; University of Manchester, Institute of Science and Technology, Manchester, UK; Universidad de los Andes, Bogota, Colombia","2009 IEEE Power & Energy Society General Meeting","2 Oct 2009","2009","","","1","8","This paper presents a method for studying the occurrence of loss of component scenarios in a power system using stochastic point process modeling. It can manage stationary and non stationary failure and repair rates, common mode failures of any order, components with any number of operating states and diverse repair logistics. The failure and repair sequences in each maintenance zone of the power system are generated using Monte Carlo simulation. A list of possible loss of component scenarios is therefore not required as in other methods. Loss of component scenarios are studied in terms of probability of occurrence, expected frequency and mean duration. By means of two examples, it is shown how the proposed method is a more flexible modeling tool than those based on Markov chains.","1932-5517","978-1-4244-4241-6","10.1109/PES.2009.5275676","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5275676","Interconnected power systems;power system reliability;point processes;queuing analysis","Power systems;Stochastic systems;Power system modeling;Power system security;Frequency;Power system reliability;Power system management;Logistics;Power system simulation;Power generation","logistics;maintenance engineering;Monte Carlo methods;power system management;power system reliability;stochastic processes","power system;stochastic point processes;component scenarios loss;common mode failure;repair logistics;Monte Carlo simulation;interconnected power systems;power system reliability;queuing analysis","","1","","18","IEEE","2 Oct 2009","","","IEEE","IEEE Conferences"
"SAM: Security Adaptation Manager","H. Hinton; C. Cowan; L. Delcambre; S. Bowers","Ryerson Polytechnic University, Canada; Oregon Graduate Institute, USA; Oregon Graduate Institute, USA; Oregon Graduate Institute, USA","Proceedings 15th Annual Computer Security Applications Conference (ACSAC'99)","6 Aug 2002","1999","","","361","370","In the trade-offs between security and performance, it seems that security is always the loser. If we allow for adaptive security, we can at least ensure that security and performance are treated somewhat equally. Using adaptive security, we can allow a system to exist in a less secure, more performant state until it comes under attack. We then adapt the system to a more secure, less performant implementation. In this paper, we introduce the Security Adaptation Manager, or SAM. We describe SAM and how we have implemented SAM to take advantage of the different protection strengths offered by the StackGuard compiler. Using SAM to provide StackGuard-based adaptive security provides a form of misuse-based intrusion detection, capable of detecting known and novel attacks.","1063-9527","0-7695-0346-2","10.1109/CSAC.1999.816047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=816047","","Bismuth","security of data","SAM;Security Adaptation Manager;adaptive security;performance;protection;StackGuard compiler;misuse-based intrusion detection;attack detection","","9","1","14","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Design of a novel bridge-type FCL and its application in UPFC","Feng Chen; Daozhuo Jiang; Yu Fan; Ke Chen; Yimu Guo; Wentao Lv","Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China; Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China; Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China; Zhejiang Electric Power Corporation Research Institute, State Grid Zhejiang Electric Power Corporation, Hangzhou, P.R. China; Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China; Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China","2015 IEEE Power & Energy Society General Meeting","5 Oct 2015","2015","","","1","5","Aiming at the problem of short-circuit protection, a novel bridge-type topology of fault current limiting (FCL) is established based on resonant characteristics. It is equivalent to a piece of wire during the normal operating state. When short-circuit fault occurs, the dc limiting reactor inserts automatically and rapidly under the joint action of the capacitor, limiting the increasing speed and amplitude of fault current, therefore protects the security of the equipment. Compared with the original topologies, the novel topology proposed reduces the number of controllable devices, simplifies the control system, and reduces the design value and size of the dc limiting reactor, which makes it has the advantages of high reliability, low cost, and minimum maintenance requirements. The structure and working principle of the FCL proposed are elaborated in detail. Meanwhile, a topology of its application in unified power flow controller (UPFC) is proposed to verify its function. Simulations prove the feasibility of the new FCL.","1932-5517","978-1-4673-8040-9","10.1109/PESGM.2015.7286165","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7286165","FCL;bridge-type;UPFC;simulation;resonant characteristics","Limiting;Circuit faults;Inductors;Capacitors;Bridge circuits;Fault currents;Short-circuit currents","fault current limiters;load flow control;network topology;power apparatus;power system protection;power system reliability;power system security;short-circuit currents","bridge-type FCL topology design;fault current limiting bridge-type topology;UPFC;resonant characteristics;normal operating state;short-circuit fault protection problem;DC limiting reactor;capacitor;fault current amplitude;fault current speed;equipment security;high reliability;low cost;minimum maintenance requirement;unified power flow controller","","","","15","IEEE","5 Oct 2015","","","IEEE","IEEE Conferences"
"Optimal Energy Reserve Scheduling in Integrated Electricity and Gas Systems Considering Reliability Requirements","H. Hui; M. Bao; Y. Ding; Y. Yang; Y. Xue","College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; Department of Industrial Systems Engineering and Management, National University of Singapore, Singapore; State Grid Electric Power Research Institute, Nanjing, China","Journal of Modern Power Systems and Clean Energy","21 Nov 2022","2022","10","6","1494","1506","With the growing interdependence between the electricity system and the natural gas system, the operation uncertainties in either subsystem, such as wind fluctuations or component failures, could have a magnified impact on the reliability of the whole system due to energy interactions. A joint reserve scheduling model considering the cross-sectorial impacts of operation uncertainties is essential but still insufficient to guarantee the reliable operation of the integrated electricity and natural gas system (IEGS). Therefore, this paper proposes a day-ahead security-constrained unit commitment (SCUC) model for the IEGS to schedule the operation and reserve si-multaneously considering reliability requirements. Firstly, the multi-state models for generating units and gas wells are established. Based on the multi-state models, the expected unserved energy cost (EUEC) and the expected wind curtailment cost (EWC) criteria are proposed based on probabilistic methods considering wind fluctuation and random failures of components in IEGS. Furthermore, the EUEC and EWC criteria are incorporated into the day-ahead SCUC model, which is noncon-vex and mathematically reformulated into a solvable mixed-integer second-order cone programming (MISOCP) problem. The proposed model is validated using an IEEE 30-bus system and Belgium 20-node natural gas system. Numerical results demonstrate that the proposed model can effectively schedule the energy reserve to guarantee the reliable operation of the IEGS considering the multiple uncertainties in different subsystems and the cross-sectorial failure propagation.","2196-5420","","10.35833/MPCE.2021.000028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9584449","Integrated electricity and natural gas system (IEGS);natural gas reserve;electric reserve;expected unserved energy cost;expected wind curtailment;multi-state model;operational reliability","Reliability;Power system reliability;Natural gas;Uncertainty;Wind power generation;Probabilistic logic;Modeling","concave programming;demand side management;integer programming;natural gas technology;power generation dispatch;power generation reliability;power generation scheduling;probability;thermal power stations","Belgium 20-node natural gas system;cross-sectorial failure propagation;cross-sectorial impacts;day-ahead SCUC model;day-ahead security-constrained unit commitment model;EUEC criteria;EWC criteria;expected unserved energy cost criteria;expected wind curtailment cost criteria;gas well systems;IEEE 30-bus system;IEGS;integrated electricity and natural gas system;joint reserve scheduling model;MISOCP problem;mixed-integer second-order cone programming problem;multistate models;optimal energy reserve scheduling;reliability requirements;wind fluctuation","","","","31","","22 Oct 2021","","","SGEPRI","SGEPRI Journals"
"Enhancing wireless security through reconfigurable antennas","P. Mookiah; K. R. Dandekar","Drexel University, Philadelphia, PA, USA; Drexel University, Philadelphia, PA, USA","2010 IEEE Radio and Wireless Symposium (RWS)","18 Mar 2010","2010","","","593","596","Applying channel information for user authentication is gaining attention in the area of wireless network security. Numerous studies have demonstrated reconfigurable antennas with multiple operating modes that have the ability to choose the best channel in a given environment. We investigate the performance gains that can be achieved by using multiple uncorrelated channel realizations for user authentication at the physical layer by employing a reconfigurable antenna. Ray tracing simulations using a reconfigurable circular patch antenna were carried out and the intruder detection rate and false alarm rates were studied as a function of the number of available antenna modes and the SNR at the receiver.","2164-2974","978-1-4244-4725-1","10.1109/RWS.2010.5434129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5434129","Reconfigurable antennas;physical-layer authentication","Communication system security;Transmitters;Authentication;Antenna radiation patterns;Fingerprint recognition;Information security;Physical layer;Patch antennas;RAKE receivers;Receiving antennas","message authentication;microstrip antennas;radio networks;ray tracing;telecommunication security","user authentication;wireless network security;physical layer;reconfigurable circular patch antenna;ray tracing simulations;intruder detection rate;false alarm rates;antenna modes;receiver;SNR;physical-layer authentication","","8","","8","IEEE","18 Mar 2010","","","IEEE","IEEE Conferences"
"Dynamic authentication for high-performance networked applications","P. A. Schneck; K. Schwan","College of Computing, Georgia Institute of Technology, Atlanta, GA, USA; College of Computing, Georgia Institute of Technology, Atlanta, GA, USA","1998 Sixth International Workshop on Quality of Service (IWQoS'98) (Cat. No.98EX136)","6 Aug 2002","1998","","","127","136","Focuses on the integrity and protection of information exchanged in high-performance networked computing applications. For these applications, security procedures are often omitted in the interest of performance. Since this may not be acceptable when using public communications media, our research makes explicit and then utilizes the inherent tradeoffs in realizing performance vs. security in communications. Toward this end, we expand the notion of QoS to include the level of security that can be offered within performance and CPU resource availability constraints. To address performance and security tradeoffs in asymmetric and dynamic client-server environments, we developed Authenticast, a dynamically configurable user-level communication protocol offering variable levels of security throughout the execution. Authenticast comprises multiple heuristics to realize dynamic security levels and to decide when and how to apply dynamic security. To demonstrate this protocol, we have implemented a prototype of a high-performance privacy system. This prototype offers a novel security control abstraction with which tradeoffs in security vs. performance may be made explicit and then utilized with dynamic client-server asymmetries. Authenticast uses the ""security thermostat"" to enable adaptive security processing. The results demonstrate increased scalability and improved performance when adaptive security is applied to the client-server platform with varying numbers of clients and varying resource availabilities at clients.","","0-7803-4482-0","10.1109/IWQOS.1998.675229","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=675229","","Authentication;Communication system security;Information security;Availability;Protocols;Prototypes;Protection;Computer applications;Computer networks;Privacy","computer network management;message authentication;client-server systems;performance evaluation;electronic data interchange;telecommunication services;data privacy","dynamic authentication;high-performance networked computing applications;information exchange;information integrity;information protection;security procedures;public communications media;tradeoffs;service quality;CPU resource availability constraints;asymmetric dynamic client-server environments;Authenticast;dynamically configurable user-level communication protocol;multiple heuristics;dynamic security levels;high-performance privacy system;security control abstraction;security thermostat;adaptive security processing;scalability;resource availability","","19","14","15","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
